,drug_name,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
55,KALYDECO,all,40,26,26,0.0,14,1.0,0.65,0.787878787878788
56,KALYDECO,exact-meddra,24,26,24,,0,,1.0,
57,KALYDECO,non-meddra,16,26,2,,14,,0.125,
58,KALYDECO,negated,0,26,0,,0,,,
59,KALYDECO,discontinuous,10,26,0,,10,,0.0,
60,FULYZAQ,all,36,36,36,0.0,0,1.0,1.0,1.0
61,FULYZAQ,exact-meddra,30,36,30,,0,,1.0,
62,FULYZAQ,non-meddra,6,36,6,,0,,1.0,
63,FULYZAQ,negated,0,36,0,,0,,,
64,FULYZAQ,discontinuous,0,36,0,,0,,,
65,QUTENZA,all,40,37,38,0.0,2,1.0,0.95,0.9743589743589743
66,QUTENZA,exact-meddra,34,37,34,,0,,1.0,
67,QUTENZA,non-meddra,6,37,4,,2,,0.6666666666666666,
68,QUTENZA,negated,0,37,0,,0,,,
69,QUTENZA,discontinuous,0,37,0,,0,,,
70,GRANIX,all,8,13,7,6.0,1,0.5384615384615384,0.875,0.6666666666666667
71,GRANIX,exact-meddra,5,13,5,,0,,1.0,
72,GRANIX,non-meddra,3,13,2,,1,,0.6666666666666666,
73,GRANIX,negated,0,13,0,,0,,,
74,GRANIX,discontinuous,0,13,0,,0,,,
75,COARTEM,all,81,79,80,0.0,1,1.0,0.9876543209876543,0.9937888198757764
76,COARTEM,exact-meddra,78,79,78,,0,,1.0,
77,COARTEM,non-meddra,3,79,2,,1,,0.6666666666666666,
78,COARTEM,negated,0,79,0,,0,,,
79,COARTEM,discontinuous,0,79,0,,0,,,
80,APTIOM,all,42,45,40,6.0,2,0.8695652173913043,0.9523809523809523,0.909090909090909
81,APTIOM,exact-meddra,34,45,32,,2,,0.9411764705882353,
82,APTIOM,non-meddra,8,45,8,,0,,1.0,
83,APTIOM,negated,0,45,0,,0,,,
84,APTIOM,discontinuous,1,45,0,,1,,0.0,
85,PROLIA,all,69,45,45,1.0,24,0.9782608695652174,0.6521739130434783,0.7826086956521738
86,PROLIA,exact-meddra,43,45,37,,6,,0.8604651162790697,
87,PROLIA,non-meddra,26,45,8,,18,,0.3076923076923077,
88,PROLIA,negated,2,45,1,,1,,0.5,
89,PROLIA,discontinuous,8,45,0,,8,,0.0,
90,BLINCYTO,all,94,75,83,2.0,11,0.9764705882352941,0.8829787234042553,0.9273743016759776
91,BLINCYTO,exact-meddra,78,75,70,,8,,0.8974358974358975,
92,BLINCYTO,non-meddra,16,75,13,,3,,0.8125,
93,BLINCYTO,negated,1,75,0,,1,,0.0,
94,BLINCYTO,discontinuous,1,75,0,,1,,0.0,
95,STENDRA,all,55,53,52,2.0,3,0.9629629629629629,0.9454545454545454,0.9541284403669724
96,STENDRA,exact-meddra,53,53,51,,2,,0.9622641509433962,
97,STENDRA,non-meddra,2,53,1,,1,,0.5,
98,STENDRA,negated,0,53,0,,0,,,
99,STENDRA,discontinuous,0,53,0,,0,,,
100,XIAFLEX,all,71,37,47,0.0,24,1.0,0.6619718309859155,0.7966101694915254
101,XIAFLEX,exact-meddra,48,37,35,,13,,0.7291666666666666,
102,XIAFLEX,non-meddra,23,37,12,,11,,0.5217391304347826,
103,XIAFLEX,negated,0,37,0,,0,,,
104,XIAFLEX,discontinuous,9,37,3,,6,,0.3333333333333333,
105,XEOMIN,all,46,41,41,1.0,5,0.9761904761904762,0.8913043478260869,0.9318181818181818
106,XEOMIN,exact-meddra,40,41,36,,4,,0.9,
107,XEOMIN,non-meddra,6,41,5,,1,,0.8333333333333334,
108,XEOMIN,negated,1,41,1,,0,,1.0,
109,XEOMIN,discontinuous,5,41,5,,0,,1.0,
110,GILOTRIF,all,49,46,39,11.0,10,0.78,0.7959183673469388,0.7878787878787878
111,GILOTRIF,exact-meddra,42,46,33,,9,,0.7857142857142857,
112,GILOTRIF,non-meddra,7,46,6,,1,,0.8571428571428571,
113,GILOTRIF,negated,0,46,0,,0,,,
114,GILOTRIF,discontinuous,1,46,1,,0,,1.0,
115,TREANDA,all,122,96,100,3.0,22,0.970873786407767,0.819672131147541,0.888888888888889
116,TREANDA,exact-meddra,99,96,90,,9,,0.9090909090909091,
117,TREANDA,non-meddra,23,96,10,,13,,0.43478260869565216,
118,TREANDA,negated,0,96,0,,0,,,
119,TREANDA,discontinuous,14,96,10,,4,,0.7142857142857143,
120,CHOLINE,all,1,1,1,0.0,0,1.0,1.0,1.0
121,CHOLINE,exact-meddra,1,1,1,,0,,1.0,
122,CHOLINE,non-meddra,0,1,0,,0,,,
123,CHOLINE,negated,0,1,0,,0,,,
124,CHOLINE,discontinuous,0,1,0,,0,,,
125,ERWINAZE,all,29,22,25,2.0,4,0.9259259259259259,0.8620689655172413,0.8928571428571429
126,ERWINAZE,exact-meddra,19,22,18,,1,,0.9473684210526315,
127,ERWINAZE,non-meddra,10,22,7,,3,,0.7,
128,ERWINAZE,negated,3,22,2,,1,,0.6666666666666666,
129,ERWINAZE,discontinuous,4,22,2,,2,,0.5,
130,TRULICITY,all,48,39,33,9.0,15,0.7857142857142857,0.6875,0.7333333333333334
131,TRULICITY,exact-meddra,30,39,23,,7,,0.7666666666666667,
132,TRULICITY,non-meddra,18,39,10,,8,,0.5555555555555556,
133,TRULICITY,negated,0,39,0,,0,,,
134,TRULICITY,discontinuous,7,39,2,,5,,0.2857142857142857,
135,ADREVIEW,all,11,9,9,0.0,2,1.0,0.8181818181818182,0.9
136,ADREVIEW,exact-meddra,8,9,7,,1,,0.875,
137,ADREVIEW,non-meddra,3,9,2,,1,,0.6666666666666666,
138,ADREVIEW,negated,0,9,0,,0,,,
139,ADREVIEW,discontinuous,3,9,2,,1,,0.6666666666666666,
140,DOTAREM,all,59,58,59,1.0,0,0.9833333333333333,1.0,0.9915966386554621
141,DOTAREM,exact-meddra,54,58,54,,0,,1.0,
142,DOTAREM,non-meddra,5,58,5,,0,,1.0,
143,DOTAREM,negated,1,58,1,,0,,1.0,
144,DOTAREM,discontinuous,4,58,4,,0,,1.0,
145,PRADAXA,all,58,42,48,0.0,10,1.0,0.8275862068965517,0.9056603773584906
146,PRADAXA,exact-meddra,35,42,32,,3,,0.9142857142857143,
147,PRADAXA,non-meddra,23,42,16,,7,,0.6956521739130435,
148,PRADAXA,negated,0,42,0,,0,,,
149,PRADAXA,discontinuous,8,42,7,,1,,0.875,
150,ELIQUIS,all,105,61,89,2.0,16,0.978021978021978,0.8476190476190476,0.9081632653061225
151,ELIQUIS,exact-meddra,69,61,63,,6,,0.9130434782608695,
152,ELIQUIS,non-meddra,36,61,26,,10,,0.7222222222222222,
153,ELIQUIS,negated,1,61,1,,0,,1.0,
154,ELIQUIS,discontinuous,15,61,15,,0,,1.0,
155,ZERBAXA,all,48,56,46,11.0,2,0.8070175438596491,0.9583333333333334,0.8761904761904762
156,ZERBAXA,exact-meddra,38,56,38,,0,,1.0,
157,ZERBAXA,non-meddra,10,56,8,,2,,0.8,
158,ZERBAXA,negated,0,56,0,,0,,,
159,ZERBAXA,discontinuous,2,56,1,,1,,0.5,
160,FERRIPROX,all,85,85,84,1.0,1,0.9882352941176471,0.9882352941176471,0.9882352941176471
161,FERRIPROX,exact-meddra,80,85,79,,1,,0.9875,
162,FERRIPROX,non-meddra,5,85,5,,0,,1.0,
163,FERRIPROX,negated,0,85,0,,0,,,
164,FERRIPROX,discontinuous,1,85,0,,1,,0.0,
165,DALVANCE,all,38,35,35,0.0,3,1.0,0.9210526315789473,0.958904109589041
166,DALVANCE,exact-meddra,33,35,33,,0,,1.0,
167,DALVANCE,non-meddra,5,35,2,,3,,0.4,
168,DALVANCE,negated,1,35,0,,1,,0.0,
169,DALVANCE,discontinuous,0,35,0,,0,,,
170,ARCAPTA,all,31,28,29,0.0,2,1.0,0.9354838709677419,0.9666666666666666
171,ARCAPTA,exact-meddra,26,28,26,,0,,1.0,
172,ARCAPTA,non-meddra,5,28,3,,2,,0.6,
173,ARCAPTA,negated,1,28,1,,0,,1.0,
174,ARCAPTA,discontinuous,0,28,0,,0,,,
175,CERDELGA,all,19,19,19,0.0,0,1.0,1.0,1.0
176,CERDELGA,exact-meddra,18,19,18,,0,,1.0,
177,CERDELGA,non-meddra,1,19,1,,0,,1.0,
178,CERDELGA,negated,0,19,0,,0,,,
179,CERDELGA,discontinuous,0,19,0,,0,,,
180,GADAVIST,all,54,42,48,1.0,6,0.9795918367346939,0.8888888888888888,0.9320388349514563
181,GADAVIST,exact-meddra,49,42,43,,6,,0.8775510204081632,
182,GADAVIST,non-meddra,5,42,5,,0,,1.0,
183,GADAVIST,negated,0,42,0,,0,,,
184,GADAVIST,discontinuous,5,42,5,,0,,1.0,
185,ZYKADIA,all,72,40,44,4.0,28,0.9166666666666666,0.6111111111111112,0.7333333333333334
186,ZYKADIA,exact-meddra,59,40,36,,23,,0.6101694915254238,
187,ZYKADIA,non-meddra,13,40,8,,5,,0.6153846153846154,
188,ZYKADIA,negated,0,40,0,,0,,,
189,ZYKADIA,discontinuous,5,40,2,,3,,0.4,
190,XALKORI,all,80,64,68,1.0,12,0.9855072463768116,0.85,0.912751677852349
191,XALKORI,exact-meddra,61,64,54,,7,,0.8852459016393442,
192,XALKORI,non-meddra,19,64,14,,5,,0.7368421052631579,
193,XALKORI,negated,0,64,0,,0,,,
194,XALKORI,discontinuous,6,64,4,,2,,0.6666666666666666,
195,BEPREVE,all,10,10,10,0.0,0,1.0,1.0,1.0
196,BEPREVE,exact-meddra,6,10,6,,0,,1.0,
197,BEPREVE,non-meddra,4,10,4,,0,,1.0,
198,BEPREVE,negated,0,10,0,,0,,,
199,BEPREVE,discontinuous,2,10,2,,0,,1.0,
200,EDARBI,all,25,19,22,0.0,3,1.0,0.88,0.9361702127659575
201,EDARBI,exact-meddra,14,19,14,,0,,1.0,
202,EDARBI,non-meddra,11,19,8,,3,,0.7272727272727273,
203,EDARBI,negated,0,19,0,,0,,,
204,EDARBI,discontinuous,8,19,6,,2,,0.75,
205,POTIGA,all,66,65,65,1.0,1,0.9848484848484849,0.9848484848484849,0.9848484848484849
206,POTIGA,exact-meddra,59,65,58,,1,,0.9830508474576272,
207,POTIGA,non-meddra,7,65,7,,0,,1.0,
208,POTIGA,negated,0,65,0,,0,,,
209,POTIGA,discontinuous,1,65,1,,0,,1.0,
210,TUDORZA,all,28,25,25,0.0,3,1.0,0.8928571428571429,0.9433962264150945
211,TUDORZA,exact-meddra,22,25,22,,0,,1.0,
212,TUDORZA,non-meddra,6,25,3,,3,,0.5,
213,TUDORZA,negated,0,25,0,,0,,,
214,TUDORZA,discontinuous,2,25,0,,2,,0.0,
215,PROMACTA,all,66,51,54,0.0,12,1.0,0.8181818181818182,0.9
216,PROMACTA,exact-meddra,52,51,48,,4,,0.9230769230769231,
217,PROMACTA,non-meddra,14,51,6,,8,,0.42857142857142855,
218,PROMACTA,negated,0,51,0,,0,,,
219,PROMACTA,discontinuous,2,51,0,,2,,0.0,
220,INLYTA,all,79,78,76,2.0,3,0.9743589743589743,0.9620253164556962,0.9681528662420382
221,INLYTA,exact-meddra,66,78,66,,0,,1.0,
222,INLYTA,non-meddra,13,78,10,,3,,0.7692307692307693,
223,INLYTA,negated,0,78,0,,0,,,
224,INLYTA,discontinuous,3,78,1,,2,,0.3333333333333333,
225,NORTHERA,all,15,15,15,0.0,0,1.0,1.0,1.0
226,NORTHERA,exact-meddra,9,15,9,,0,,1.0,
227,NORTHERA,non-meddra,6,15,6,,0,,1.0,
228,NORTHERA,negated,0,15,0,,0,,,
229,NORTHERA,discontinuous,3,15,3,,0,,1.0,
230,JARDIANCE,all,61,46,48,3.0,13,0.9411764705882353,0.7868852459016393,0.8571428571428571
231,JARDIANCE,exact-meddra,40,46,37,,3,,0.925,
232,JARDIANCE,non-meddra,21,46,11,,10,,0.5238095238095238,
233,JARDIANCE,negated,0,46,0,,0,,,
234,JARDIANCE,discontinuous,3,46,0,,3,,0.0,
235,FANAPT,all,131,116,120,0.0,11,1.0,0.916030534351145,0.9561752988047809
236,FANAPT,exact-meddra,125,116,117,,8,,0.936,
237,FANAPT,non-meddra,6,116,3,,3,,0.5,
238,FANAPT,negated,0,116,0,,0,,,
239,FANAPT,discontinuous,7,116,4,,3,,0.5714285714285714,
240,TANZEUM,all,44,31,32,3.0,12,0.9142857142857143,0.7272727272727273,0.810126582278481
241,TANZEUM,exact-meddra,29,31,27,,2,,0.9310344827586207,
242,TANZEUM,non-meddra,15,31,5,,10,,0.3333333333333333,
243,TANZEUM,negated,1,31,1,,0,,1.0,
244,TANZEUM,discontinuous,3,31,0,,3,,0.0,
245,EYLEA,all,25,25,24,1.0,1,0.96,0.96,0.96
246,EYLEA,exact-meddra,20,25,19,,1,,0.95,
247,EYLEA,non-meddra,5,25,5,,0,,1.0,
248,EYLEA,negated,0,25,0,,0,,,
249,EYLEA,discontinuous,0,25,0,,0,,,
250,JEVTANA,all,58,48,52,0.0,6,1.0,0.896551724137931,0.9454545454545454
251,JEVTANA,exact-meddra,43,48,43,,0,,1.0,
252,JEVTANA,non-meddra,15,48,9,,6,,0.6,
253,JEVTANA,negated,1,48,1,,0,,1.0,
254,JEVTANA,discontinuous,0,48,0,,0,,,
255,YERVOY,all,35,30,32,1.0,3,0.9696969696969697,0.9142857142857143,0.9411764705882354
256,YERVOY,exact-meddra,25,30,24,,1,,0.96,
257,YERVOY,non-meddra,10,30,8,,2,,0.8,
258,YERVOY,negated,0,30,0,,0,,,
259,YERVOY,discontinuous,0,30,0,,0,,,
260,FARXIGA,all,86,32,40,2.0,46,0.9523809523809523,0.46511627906976744,0.625
261,FARXIGA,exact-meddra,48,32,22,,26,,0.4583333333333333,
262,FARXIGA,non-meddra,38,32,18,,20,,0.47368421052631576,
263,FARXIGA,negated,0,32,0,,0,,,
264,FARXIGA,discontinuous,11,32,2,,9,,0.18181818181818182,
265,PICATO,all,36,24,24,3.0,12,0.8888888888888888,0.6666666666666666,0.761904761904762
266,PICATO,exact-meddra,19,24,17,,2,,0.8947368421052632,
267,PICATO,non-meddra,17,24,7,,10,,0.4117647058823529,
268,PICATO,negated,0,24,0,,0,,,
269,PICATO,discontinuous,18,24,6,,12,,0.3333333333333333,
270,PRISTIQ,all,86,71,72,0.0,14,1.0,0.8372093023255814,0.9113924050632911
271,PRISTIQ,exact-meddra,66,71,65,,1,,0.9848484848484849,
272,PRISTIQ,non-meddra,20,71,7,,13,,0.35,
273,PRISTIQ,negated,0,71,0,,0,,,
274,PRISTIQ,discontinuous,9,71,0,,9,,0.0,
275,STRIBILD,all,99,91,78,18.0,21,0.8125,0.7878787878787878,0.8
276,STRIBILD,exact-meddra,59,91,59,,0,,1.0,
277,STRIBILD,non-meddra,40,91,19,,21,,0.475,
278,STRIBILD,negated,0,91,0,,0,,,
279,STRIBILD,discontinuous,18,91,7,,11,,0.3888888888888889,
280,NULOJIX,all,98,82,86,2.0,12,0.9772727272727273,0.8775510204081632,0.9247311827956989
281,NULOJIX,exact-meddra,67,82,66,,1,,0.9850746268656716,
282,NULOJIX,non-meddra,31,82,20,,11,,0.6451612903225806,
283,NULOJIX,negated,4,82,4,,0,,1.0,
284,NULOJIX,discontinuous,7,82,1,,6,,0.14285714285714285,
285,LUMIZYME,all,84,68,72,2.0,12,0.972972972972973,0.8571428571428571,0.9113924050632912
286,LUMIZYME,exact-meddra,72,68,67,,5,,0.9305555555555556,
287,LUMIZYME,non-meddra,12,68,5,,7,,0.4166666666666667,
288,LUMIZYME,negated,0,68,0,,0,,,
289,LUMIZYME,discontinuous,3,68,2,,1,,0.6666666666666666,
290,EOVIST,all,58,58,57,3.0,1,0.95,0.9827586206896551,0.9661016949152542
291,EOVIST,exact-meddra,49,58,49,,0,,1.0,
292,EOVIST,non-meddra,9,58,8,,1,,0.8888888888888888,
293,EOVIST,negated,0,58,0,,0,,,
294,EOVIST,discontinuous,8,58,8,,0,,1.0,
295,BELEODAQ,all,37,35,35,0.0,2,1.0,0.9459459459459459,0.9722222222222222
296,BELEODAQ,exact-meddra,32,35,31,,1,,0.96875,
297,BELEODAQ,non-meddra,5,35,4,,1,,0.8,
298,BELEODAQ,negated,0,35,0,,0,,,
299,BELEODAQ,discontinuous,0,35,0,,0,,,
300,VICTRELIS,all,47,36,36,0.0,11,1.0,0.7659574468085106,0.8674698795180723
301,VICTRELIS,exact-meddra,36,36,35,,1,,0.9722222222222222,
302,VICTRELIS,non-meddra,11,36,1,,10,,0.09090909090909091,
303,VICTRELIS,negated,0,36,0,,0,,,
304,VICTRELIS,discontinuous,7,36,1,,6,,0.14285714285714285,
305,VIMIZIM,all,9,12,9,3.0,0,0.75,1.0,0.8571428571428571
306,VIMIZIM,exact-meddra,8,12,8,,0,,1.0,
307,VIMIZIM,non-meddra,1,12,1,,0,,1.0,
308,VIMIZIM,negated,0,12,0,,0,,,
309,VIMIZIM,discontinuous,0,12,0,,0,,,
310,SIRTURO,all,18,14,14,1.0,4,0.9333333333333333,0.7777777777777778,0.8484848484848485
311,SIRTURO,exact-meddra,11,14,11,,0,,1.0,
312,SIRTURO,non-meddra,7,14,3,,4,,0.42857142857142855,
313,SIRTURO,negated,1,14,1,,0,,1.0,
314,SIRTURO,discontinuous,2,14,0,,2,,0.0,
315,NEURACEQ,all,6,7,6,3.0,0,0.6666666666666666,1.0,0.8
316,NEURACEQ,exact-meddra,5,7,5,,0,,1.0,
317,NEURACEQ,non-meddra,1,7,1,,0,,1.0,
318,NEURACEQ,negated,0,7,0,,0,,,
319,NEURACEQ,discontinuous,3,7,3,,0,,1.0,
320,COMETRIQ,all,72,60,64,0.0,8,1.0,0.8888888888888888,0.9411764705882353
321,COMETRIQ,exact-meddra,52,60,51,,1,,0.9807692307692307,
322,COMETRIQ,non-meddra,20,60,13,,7,,0.65,
323,COMETRIQ,negated,3,60,2,,1,,0.6666666666666666,
324,COMETRIQ,discontinuous,2,60,0,,2,,0.0,
325,AFINITOR,all,221,142,170,0.0,51,1.0,0.7692307692307693,0.8695652173913044
326,AFINITOR,exact-meddra,174,142,137,,37,,0.7873563218390804,
327,AFINITOR,non-meddra,47,142,33,,14,,0.7021276595744681,
328,AFINITOR,negated,1,142,1,,0,,1.0,
329,AFINITOR,discontinuous,18,142,11,,7,,0.6111111111111112,
330,BREO,all,43,43,43,1.0,0,0.9772727272727273,1.0,0.9885057471264368
331,BREO,exact-meddra,38,43,38,,0,,1.0,
332,BREO,non-meddra,5,43,5,,0,,1.0,
333,BREO,negated,0,43,0,,0,,,
334,BREO,discontinuous,0,43,0,,0,,,
335,FIRAZYR,all,9,7,9,0.0,0,1.0,1.0,1.0
336,FIRAZYR,exact-meddra,6,7,6,,0,,1.0,
337,FIRAZYR,non-meddra,3,7,3,,0,,1.0,
338,FIRAZYR,negated,0,7,0,,0,,,
339,FIRAZYR,discontinuous,0,7,0,,0,,,
340,INVOKANA,all,89,51,61,2.0,28,0.9682539682539683,0.6853932584269663,0.8026315789473685
341,INVOKANA,exact-meddra,34,51,33,,1,,0.9705882352941176,
342,INVOKANA,non-meddra,55,51,28,,27,,0.509090909090909,
343,INVOKANA,negated,0,51,0,,0,,,
344,INVOKANA,discontinuous,16,51,6,,10,,0.375,
345,VORAXAZE,all,22,22,18,5.0,4,0.782608695652174,0.8181818181818182,0.8
346,VORAXAZE,exact-meddra,17,22,14,,3,,0.8235294117647058,
347,VORAXAZE,non-meddra,5,22,4,,1,,0.8,
348,VORAXAZE,negated,0,22,0,,0,,,
349,VORAXAZE,discontinuous,0,22,0,,0,,,
350,NESINA,all,18,17,18,0.0,0,1.0,1.0,1.0
351,NESINA,exact-meddra,14,17,14,,0,,1.0,
352,NESINA,non-meddra,4,17,4,,0,,1.0,
353,NESINA,negated,0,17,0,,0,,,
354,NESINA,discontinuous,0,17,0,,0,,,
355,GILENYA,all,48,44,44,0.0,4,1.0,0.9166666666666666,0.9565217391304348
356,GILENYA,exact-meddra,36,44,36,,0,,1.0,
357,GILENYA,non-meddra,12,44,8,,4,,0.6666666666666666,
358,GILENYA,negated,0,44,0,,0,,,
359,GILENYA,discontinuous,4,44,1,,3,,0.25,
360,HALAVEN,all,62,51,52,2.0,10,0.9629629629629629,0.8387096774193549,0.896551724137931
361,HALAVEN,exact-meddra,54,51,50,,4,,0.9259259259259259,
362,HALAVEN,non-meddra,8,51,2,,6,,0.25,
363,HALAVEN,negated,0,51,0,,0,,,
364,HALAVEN,discontinuous,1,51,0,,1,,0.0,
365,INTELENCE,all,77,65,67,1.0,10,0.9852941176470589,0.8701298701298701,0.9241379310344828
366,INTELENCE,exact-meddra,64,65,62,,2,,0.96875,
367,INTELENCE,non-meddra,13,65,5,,8,,0.38461538461538464,
368,INTELENCE,negated,0,65,0,,0,,,
369,INTELENCE,discontinuous,7,65,3,,4,,0.42857142857142855,
370,AMYVID,all,23,23,23,0.0,0,1.0,1.0,1.0
371,AMYVID,exact-meddra,22,23,22,,0,,1.0,
372,AMYVID,non-meddra,1,23,1,,0,,1.0,
373,AMYVID,negated,0,23,0,,0,,,
374,AMYVID,discontinuous,0,23,0,,0,,,
375,ULESFIA,all,17,19,17,2.0,0,0.8947368421052632,1.0,0.9444444444444444
376,ULESFIA,exact-meddra,16,19,16,,0,,1.0,
377,ULESFIA,non-meddra,1,19,1,,0,,1.0,
378,ULESFIA,negated,0,19,0,,0,,,
379,ULESFIA,discontinuous,1,19,1,,0,,1.0,
380,OTEZLA,all,30,26,27,1.0,3,0.9642857142857143,0.9,0.9310344827586207
381,OTEZLA,exact-meddra,26,26,26,,0,,1.0,
382,OTEZLA,non-meddra,4,26,1,,3,,0.25,
383,OTEZLA,negated,0,26,0,,0,,,
384,OTEZLA,discontinuous,0,26,0,,0,,,
385,ILARIS,all,50,37,42,2.0,8,0.9545454545454546,0.84,0.8936170212765958
386,ILARIS,exact-meddra,28,37,27,,1,,0.9642857142857143,
387,ILARIS,non-meddra,22,37,15,,7,,0.6818181818181818,
388,ILARIS,negated,1,37,1,,0,,1.0,
389,ILARIS,discontinuous,9,37,6,,3,,0.6666666666666666,
390,NATAZIA,all,59,51,52,1.0,7,0.9811320754716981,0.8813559322033898,0.9285714285714285
391,NATAZIA,exact-meddra,43,51,36,,7,,0.8372093023255814,
392,NATAZIA,non-meddra,16,51,16,,0,,1.0,
393,NATAZIA,negated,0,51,0,,0,,,
394,NATAZIA,discontinuous,4,51,2,,2,,0.5,
395,DIFICID,all,25,25,25,0.0,0,1.0,1.0,1.0
396,DIFICID,exact-meddra,20,25,20,,0,,1.0,
397,DIFICID,non-meddra,5,25,5,,0,,1.0,
398,DIFICID,negated,0,25,0,,0,,,
399,DIFICID,discontinuous,0,25,0,,0,,,
400,ONFI,all,54,52,51,1.0,3,0.9807692307692307,0.9444444444444444,0.9622641509433962
401,ONFI,exact-meddra,48,52,47,,1,,0.9791666666666666,
402,ONFI,non-meddra,6,52,4,,2,,0.6666666666666666,
403,ONFI,negated,0,52,0,,0,,,
404,ONFI,discontinuous,3,52,0,,3,,0.0,
405,TECFIDERA,all,22,18,16,1.0,6,0.9411764705882353,0.7272727272727273,0.8205128205128205
406,TECFIDERA,exact-meddra,15,18,15,,0,,1.0,
407,TECFIDERA,non-meddra,7,18,1,,6,,0.14285714285714285,
408,TECFIDERA,negated,0,18,0,,0,,,
409,TECFIDERA,discontinuous,1,18,0,,1,,0.0,
410,DYSPORT,all,84,84,80,7.0,4,0.9195402298850575,0.9523809523809523,0.935672514619883
411,DYSPORT,exact-meddra,70,84,68,,2,,0.9714285714285714,
412,DYSPORT,non-meddra,14,84,12,,2,,0.8571428571428571,
413,DYSPORT,negated,0,84,0,,0,,,
414,DYSPORT,discontinuous,17,84,14,,3,,0.8235294117647058,
415,ZYTIGA,all,61,51,54,1.0,7,0.9818181818181818,0.8852459016393442,0.9310344827586207
416,ZYTIGA,exact-meddra,43,51,43,,0,,1.0,
417,ZYTIGA,non-meddra,18,51,11,,7,,0.6111111111111112,
418,ZYTIGA,negated,3,51,3,,0,,1.0,
419,ZYTIGA,discontinuous,1,51,1,,0,,1.0,
420,DUAVEE,all,17,17,17,0.0,0,1.0,1.0,1.0
