,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
55,JUBLIA,all-concat,all,5,4,4.0,0.0,1.0,1.0,0.8,0.888888888888889
56,JUBLIA,all-concat,exact-meddra,3,4,3.0,,0.0,,1.0,
57,JUBLIA,all-concat,non-meddra,2,4,1.0,,1.0,,0.5,
58,JUBLIA,all-concat,negated,0,4,0.0,,0.0,,,
59,JUBLIA,all-concat,discontinuous,0,4,0.0,,0.0,,,
60,TEFLARO,adverse reactions,all,30,30,29.0,1.0,1.0,0.9666666666666667,0.9666666666666667,0.9666666666666667
61,TEFLARO,adverse reactions,exact-meddra,26,30,26.0,,0.0,,1.0,
62,TEFLARO,adverse reactions,non-meddra,4,30,3.0,,1.0,,0.75,
63,TEFLARO,adverse reactions,negated,0,30,0.0,,0.0,,,
64,TEFLARO,adverse reactions,discontinuous,0,30,0.0,,0.0,,,
65,TEFLARO,warnings and precautions,all,10,8,2.0,6.0,8.0,0.25,0.2,0.22222222222222224
66,TEFLARO,warnings and precautions,exact-meddra,2,8,0.0,,2.0,,0.0,
67,TEFLARO,warnings and precautions,non-meddra,8,8,2.0,,6.0,,0.25,
68,TEFLARO,warnings and precautions,negated,0,8,0.0,,0.0,,,
69,TEFLARO,warnings and precautions,discontinuous,2,8,1.0,,1.0,,0.5,
70,TEFLARO,boxed warnings,all,0,0,,,,,,
71,TEFLARO,boxed warnings,exact-meddra,0,0,,,,,,
72,TEFLARO,boxed warnings,non-meddra,0,0,,,,,,
73,TEFLARO,boxed warnings,negated,0,0,,,,,,
74,TEFLARO,boxed warnings,discontinuous,0,0,,,,,,
75,TEFLARO,all-concat,all,36,31,29.0,2.0,7.0,0.9354838709677419,0.8055555555555556,0.8656716417910448
76,TEFLARO,all-concat,exact-meddra,27,31,26.0,,1.0,,0.9629629629629629,
77,TEFLARO,all-concat,non-meddra,9,31,3.0,,6.0,,0.3333333333333333,
78,TEFLARO,all-concat,negated,0,31,0.0,,0.0,,,
79,TEFLARO,all-concat,discontinuous,2,31,1.0,,1.0,,0.5,
80,DATSCAN,adverse reactions,all,11,10,10.0,0.0,1.0,1.0,0.9090909090909091,0.9523809523809523
81,DATSCAN,adverse reactions,exact-meddra,8,10,8.0,,0.0,,1.0,
82,DATSCAN,adverse reactions,non-meddra,3,10,2.0,,1.0,,0.6666666666666666,
83,DATSCAN,adverse reactions,negated,0,10,0.0,,0.0,,,
84,DATSCAN,adverse reactions,discontinuous,0,10,0.0,,0.0,,,
85,DATSCAN,warnings and precautions,all,3,5,3.0,2.0,0.0,0.6,1.0,0.7499999999999999
86,DATSCAN,warnings and precautions,exact-meddra,1,5,1.0,,0.0,,1.0,
87,DATSCAN,warnings and precautions,non-meddra,2,5,2.0,,0.0,,1.0,
88,DATSCAN,warnings and precautions,negated,0,5,0.0,,0.0,,,
89,DATSCAN,warnings and precautions,discontinuous,0,5,0.0,,0.0,,,
90,DATSCAN,boxed warnings,all,0,0,,,,,,
91,DATSCAN,boxed warnings,exact-meddra,0,0,,,,,,
92,DATSCAN,boxed warnings,non-meddra,0,0,,,,,,
93,DATSCAN,boxed warnings,negated,0,0,,,,,,
94,DATSCAN,boxed warnings,discontinuous,0,0,,,,,,
95,DATSCAN,all-concat,all,12,13,11.0,2.0,1.0,0.8461538461538461,0.9166666666666666,0.8799999999999999
96,DATSCAN,all-concat,exact-meddra,9,13,9.0,,0.0,,1.0,
97,DATSCAN,all-concat,non-meddra,3,13,2.0,,1.0,,0.6666666666666666,
98,DATSCAN,all-concat,negated,0,13,0.0,,0.0,,,
99,DATSCAN,all-concat,discontinuous,0,13,0.0,,0.0,,,
100,TIVICAY,adverse reactions,all,45,39,29.0,10.0,16.0,0.7435897435897436,0.6444444444444445,0.6904761904761906
101,TIVICAY,adverse reactions,exact-meddra,30,39,24.0,,6.0,,0.8,
102,TIVICAY,adverse reactions,non-meddra,15,39,5.0,,10.0,,0.3333333333333333,
103,TIVICAY,adverse reactions,negated,0,39,0.0,,0.0,,,
104,TIVICAY,adverse reactions,discontinuous,8,39,4.0,,4.0,,0.5,
105,TIVICAY,warnings and precautions,all,20,42,14.0,28.0,6.0,0.3333333333333333,0.7,0.45161290322580644
106,TIVICAY,warnings and precautions,exact-meddra,10,42,8.0,,2.0,,0.8,
107,TIVICAY,warnings and precautions,non-meddra,10,42,6.0,,4.0,,0.6,
108,TIVICAY,warnings and precautions,negated,0,42,0.0,,0.0,,,
109,TIVICAY,warnings and precautions,discontinuous,0,42,0.0,,0.0,,,
110,TIVICAY,boxed warnings,all,0,0,,,,,,
111,TIVICAY,boxed warnings,exact-meddra,0,0,,,,,,
112,TIVICAY,boxed warnings,non-meddra,0,0,,,,,,
113,TIVICAY,boxed warnings,negated,0,0,,,,,,
114,TIVICAY,boxed warnings,discontinuous,0,0,,,,,,
115,TIVICAY,all-concat,all,62,59,33.0,26.0,29.0,0.559322033898305,0.532258064516129,0.5454545454545455
116,TIVICAY,all-concat,exact-meddra,37,59,26.0,,11.0,,0.7027027027027027,
117,TIVICAY,all-concat,non-meddra,25,59,7.0,,18.0,,0.28,
118,TIVICAY,all-concat,negated,0,59,0.0,,0.0,,,
119,TIVICAY,all-concat,discontinuous,8,59,2.0,,6.0,,0.25,
120,TAFINLAR,adverse reactions,all,112,71,66.0,5.0,46.0,0.9295774647887324,0.5892857142857143,0.721311475409836
121,TAFINLAR,adverse reactions,exact-meddra,94,71,57.0,,37.0,,0.6063829787234043,
122,TAFINLAR,adverse reactions,non-meddra,18,71,9.0,,9.0,,0.5,
123,TAFINLAR,adverse reactions,negated,0,71,0.0,,0.0,,,
124,TAFINLAR,adverse reactions,discontinuous,0,71,0.0,,0.0,,,
125,TAFINLAR,warnings and precautions,all,60,24,16.0,8.0,44.0,0.6666666666666666,0.26666666666666666,0.3809523809523809
126,TAFINLAR,warnings and precautions,exact-meddra,28,24,13.0,,15.0,,0.4642857142857143,
127,TAFINLAR,warnings and precautions,non-meddra,32,24,3.0,,29.0,,0.09375,
128,TAFINLAR,warnings and precautions,negated,0,24,0.0,,0.0,,,
129,TAFINLAR,warnings and precautions,discontinuous,2,24,0.0,,2.0,,0.0,
130,TAFINLAR,boxed warnings,all,0,0,,,,,,
131,TAFINLAR,boxed warnings,exact-meddra,0,0,,,,,,
132,TAFINLAR,boxed warnings,non-meddra,0,0,,,,,,
133,TAFINLAR,boxed warnings,negated,0,0,,,,,,
134,TAFINLAR,boxed warnings,discontinuous,0,0,,,,,,
135,TAFINLAR,all-concat,all,155,80,74.0,6.0,81.0,0.925,0.4774193548387097,0.6297872340425533
136,TAFINLAR,all-concat,exact-meddra,110,80,63.0,,47.0,,0.5727272727272728,
137,TAFINLAR,all-concat,non-meddra,45,80,11.0,,34.0,,0.24444444444444444,
138,TAFINLAR,all-concat,negated,0,80,0.0,,0.0,,,
139,TAFINLAR,all-concat,discontinuous,2,80,0.0,,2.0,,0.0,
140,HORIZANT,adverse reactions,all,27,28,25.0,3.0,2.0,0.8928571428571429,0.9259259259259259,0.9090909090909091
141,HORIZANT,adverse reactions,exact-meddra,26,28,24.0,,2.0,,0.9230769230769231,
142,HORIZANT,adverse reactions,non-meddra,1,28,1.0,,0.0,,1.0,
143,HORIZANT,adverse reactions,negated,0,28,0.0,,0.0,,,
144,HORIZANT,adverse reactions,discontinuous,0,28,0.0,,0.0,,,
145,HORIZANT,warnings and precautions,all,35,20,11.0,9.0,24.0,0.55,0.3142857142857143,0.4
146,HORIZANT,warnings and precautions,exact-meddra,17,20,9.0,,8.0,,0.5294117647058824,
147,HORIZANT,warnings and precautions,non-meddra,18,20,2.0,,16.0,,0.1111111111111111,
148,HORIZANT,warnings and precautions,negated,1,20,1.0,,0.0,,1.0,
149,HORIZANT,warnings and precautions,discontinuous,11,20,0.0,,11.0,,0.0,
150,HORIZANT,boxed warnings,all,0,0,,,,,,
151,HORIZANT,boxed warnings,exact-meddra,0,0,,,,,,
152,HORIZANT,boxed warnings,non-meddra,0,0,,,,,,
153,HORIZANT,boxed warnings,negated,0,0,,,,,,
154,HORIZANT,boxed warnings,discontinuous,0,0,,,,,,
155,HORIZANT,all-concat,all,57,33,26.0,7.0,31.0,0.7878787878787878,0.45614035087719296,0.5777777777777777
156,HORIZANT,all-concat,exact-meddra,38,33,24.0,,14.0,,0.631578947368421,
157,HORIZANT,all-concat,non-meddra,19,33,2.0,,17.0,,0.10526315789473684,
158,HORIZANT,all-concat,negated,1,33,0.0,,1.0,,0.0,
159,HORIZANT,all-concat,discontinuous,11,33,0.0,,11.0,,0.0,
160,IMBRUVICA,adverse reactions,all,70,61,56.0,5.0,14.0,0.9180327868852459,0.8,0.8549618320610688
161,IMBRUVICA,adverse reactions,exact-meddra,55,61,48.0,,7.0,,0.8727272727272727,
162,IMBRUVICA,adverse reactions,non-meddra,15,61,8.0,,7.0,,0.5333333333333333,
163,IMBRUVICA,adverse reactions,negated,0,61,0.0,,0.0,,,
164,IMBRUVICA,adverse reactions,discontinuous,2,61,0.0,,2.0,,0.0,
165,IMBRUVICA,warnings and precautions,all,31,34,21.0,13.0,10.0,0.6176470588235294,0.6774193548387096,0.6461538461538462
166,IMBRUVICA,warnings and precautions,exact-meddra,16,34,13.0,,3.0,,0.8125,
167,IMBRUVICA,warnings and precautions,non-meddra,15,34,8.0,,7.0,,0.5333333333333333,
168,IMBRUVICA,warnings and precautions,negated,0,34,0.0,,0.0,,,
169,IMBRUVICA,warnings and precautions,discontinuous,0,34,0.0,,0.0,,,
170,IMBRUVICA,boxed warnings,all,0,0,,,,,,
171,IMBRUVICA,boxed warnings,exact-meddra,0,0,,,,,,
172,IMBRUVICA,boxed warnings,non-meddra,0,0,,,,,,
173,IMBRUVICA,boxed warnings,negated,0,0,,,,,,
174,IMBRUVICA,boxed warnings,discontinuous,0,0,,,,,,
175,IMBRUVICA,all-concat,all,88,76,67.0,9.0,21.0,0.881578947368421,0.7613636363636364,0.8170731707317073
176,IMBRUVICA,all-concat,exact-meddra,62,76,55.0,,7.0,,0.8870967741935484,
177,IMBRUVICA,all-concat,non-meddra,26,76,12.0,,14.0,,0.46153846153846156,
178,IMBRUVICA,all-concat,negated,0,76,0.0,,0.0,,,
179,IMBRUVICA,all-concat,discontinuous,2,76,0.0,,2.0,,0.0,
180,ULORIC,adverse reactions,all,210,163,153.0,10.0,57.0,0.9386503067484663,0.7285714285714285,0.8203753351206434
181,ULORIC,adverse reactions,exact-meddra,187,163,147.0,,40.0,,0.786096256684492,
182,ULORIC,adverse reactions,non-meddra,23,163,6.0,,17.0,,0.2608695652173913,
183,ULORIC,adverse reactions,negated,0,163,0.0,,0.0,,,
184,ULORIC,adverse reactions,discontinuous,18,163,4.0,,14.0,,0.2222222222222222,
185,ULORIC,warnings and precautions,all,11,18,5.0,13.0,6.0,0.2777777777777778,0.45454545454545453,0.3448275862068966
186,ULORIC,warnings and precautions,exact-meddra,2,18,2.0,,0.0,,1.0,
187,ULORIC,warnings and precautions,non-meddra,9,18,3.0,,6.0,,0.3333333333333333,
188,ULORIC,warnings and precautions,negated,0,18,0.0,,0.0,,,
189,ULORIC,warnings and precautions,discontinuous,0,18,0.0,,0.0,,,
190,ULORIC,boxed warnings,all,0,0,,,,,,
191,ULORIC,boxed warnings,exact-meddra,0,0,,,,,,
192,ULORIC,boxed warnings,non-meddra,0,0,,,,,,
193,ULORIC,boxed warnings,negated,0,0,,,,,,
194,ULORIC,boxed warnings,discontinuous,0,0,,,,,,
195,ULORIC,all-concat,all,218,190,171.0,19.0,47.0,0.9,0.7844036697247706,0.8382352941176471
196,ULORIC,all-concat,exact-meddra,188,190,158.0,,30.0,,0.8404255319148937,
197,ULORIC,all-concat,non-meddra,30,190,13.0,,17.0,,0.43333333333333335,
198,ULORIC,all-concat,negated,0,190,0.0,,0.0,,,
199,ULORIC,all-concat,discontinuous,18,190,0.0,,18.0,,0.0,
200,CIMZIA,adverse reactions,all,99,66,59.0,7.0,40.0,0.8939393939393939,0.5959595959595959,0.7151515151515151
201,CIMZIA,adverse reactions,exact-meddra,76,66,55.0,,21.0,,0.7236842105263158,
202,CIMZIA,adverse reactions,non-meddra,23,66,4.0,,19.0,,0.17391304347826086,
203,CIMZIA,adverse reactions,negated,1,66,0.0,,1.0,,0.0,
204,CIMZIA,adverse reactions,discontinuous,8,66,0.0,,8.0,,0.0,
205,CIMZIA,warnings and precautions,all,54,48,31.0,17.0,23.0,0.6458333333333334,0.5740740740740741,0.6078431372549019
206,CIMZIA,warnings and precautions,exact-meddra,25,48,22.0,,3.0,,0.88,
207,CIMZIA,warnings and precautions,non-meddra,29,48,9.0,,20.0,,0.3103448275862069,
208,CIMZIA,warnings and precautions,negated,0,48,0.0,,0.0,,,
209,CIMZIA,warnings and precautions,discontinuous,4,48,0.0,,4.0,,0.0,
210,CIMZIA,boxed warnings,all,27,23,14.0,9.0,13.0,0.6086956521739131,0.5185185185185185,0.5599999999999999
211,CIMZIA,boxed warnings,exact-meddra,13,23,9.0,,4.0,,0.6923076923076923,
212,CIMZIA,boxed warnings,non-meddra,14,23,5.0,,9.0,,0.35714285714285715,
213,CIMZIA,boxed warnings,negated,0,23,0.0,,0.0,,,
214,CIMZIA,boxed warnings,discontinuous,8,23,2.0,,6.0,,0.25,
215,CIMZIA,all-concat,all,146,94,81.0,13.0,65.0,0.8617021276595744,0.5547945205479452,0.675
216,CIMZIA,all-concat,exact-meddra,92,94,72.0,,20.0,,0.782608695652174,
217,CIMZIA,all-concat,non-meddra,54,94,9.0,,45.0,,0.16666666666666666,
218,CIMZIA,all-concat,negated,1,94,0.0,,1.0,,0.0,
219,CIMZIA,all-concat,discontinuous,19,94,0.0,,19.0,,0.0,
220,KALYDECO,adverse reactions,all,40,26,26.0,0.0,14.0,1.0,0.65,0.787878787878788
221,KALYDECO,adverse reactions,exact-meddra,24,26,24.0,,0.0,,1.0,
222,KALYDECO,adverse reactions,non-meddra,16,26,2.0,,14.0,,0.125,
223,KALYDECO,adverse reactions,negated,0,26,0.0,,0.0,,,
224,KALYDECO,adverse reactions,discontinuous,10,26,0.0,,10.0,,0.0,
225,KALYDECO,warnings and precautions,all,6,4,2.0,2.0,4.0,0.5,0.3333333333333333,0.4
226,KALYDECO,warnings and precautions,exact-meddra,1,4,1.0,,0.0,,1.0,
227,KALYDECO,warnings and precautions,non-meddra,5,4,1.0,,4.0,,0.2,
228,KALYDECO,warnings and precautions,negated,0,4,0.0,,0.0,,,
229,KALYDECO,warnings and precautions,discontinuous,3,4,0.0,,3.0,,0.0,
230,KALYDECO,boxed warnings,all,0,0,,,,,,
231,KALYDECO,boxed warnings,exact-meddra,0,0,,,,,,
232,KALYDECO,boxed warnings,non-meddra,0,0,,,,,,
233,KALYDECO,boxed warnings,negated,0,0,,,,,,
234,KALYDECO,boxed warnings,discontinuous,0,0,,,,,,
235,KALYDECO,all-concat,all,45,27,26.0,1.0,19.0,0.9629629629629629,0.5777777777777777,0.7222222222222221
236,KALYDECO,all-concat,exact-meddra,25,27,23.0,,2.0,,0.92,
237,KALYDECO,all-concat,non-meddra,20,27,3.0,,17.0,,0.15,
238,KALYDECO,all-concat,negated,0,27,0.0,,0.0,,,
239,KALYDECO,all-concat,discontinuous,13,27,0.0,,13.0,,0.0,
240,FULYZAQ,adverse reactions,all,36,36,36.0,0.0,0.0,1.0,1.0,1.0
241,FULYZAQ,adverse reactions,exact-meddra,30,36,30.0,,0.0,,1.0,
242,FULYZAQ,adverse reactions,non-meddra,6,36,6.0,,0.0,,1.0,
243,FULYZAQ,adverse reactions,negated,0,36,0.0,,0.0,,,
244,FULYZAQ,adverse reactions,discontinuous,0,36,0.0,,0.0,,,
245,FULYZAQ,warnings and precautions,all,0,1,0.0,1.0,0.0,0.0,,
246,FULYZAQ,warnings and precautions,exact-meddra,0,1,0.0,,0.0,,,
247,FULYZAQ,warnings and precautions,non-meddra,0,1,0.0,,0.0,,,
248,FULYZAQ,warnings and precautions,negated,0,1,0.0,,0.0,,,
249,FULYZAQ,warnings and precautions,discontinuous,0,1,0.0,,0.0,,,
250,FULYZAQ,boxed warnings,all,0,0,,,,,,
251,FULYZAQ,boxed warnings,exact-meddra,0,0,,,,,,
252,FULYZAQ,boxed warnings,non-meddra,0,0,,,,,,
253,FULYZAQ,boxed warnings,negated,0,0,,,,,,
254,FULYZAQ,boxed warnings,discontinuous,0,0,,,,,,
255,FULYZAQ,all-concat,all,36,36,36.0,0.0,0.0,1.0,1.0,1.0
256,FULYZAQ,all-concat,exact-meddra,30,36,30.0,,0.0,,1.0,
257,FULYZAQ,all-concat,non-meddra,6,36,6.0,,0.0,,1.0,
258,FULYZAQ,all-concat,negated,0,36,0.0,,0.0,,,
259,FULYZAQ,all-concat,discontinuous,0,36,0.0,,0.0,,,
260,QUTENZA,adverse reactions,all,40,37,37.0,0.0,3.0,1.0,0.925,0.961038961038961
261,QUTENZA,adverse reactions,exact-meddra,34,37,34.0,,0.0,,1.0,
262,QUTENZA,adverse reactions,non-meddra,6,37,3.0,,3.0,,0.5,
263,QUTENZA,adverse reactions,negated,0,37,0.0,,0.0,,,
264,QUTENZA,adverse reactions,discontinuous,0,37,0.0,,0.0,,,
265,QUTENZA,warnings and precautions,all,6,10,5.0,5.0,1.0,0.5,0.8333333333333334,0.625
266,QUTENZA,warnings and precautions,exact-meddra,3,10,3.0,,0.0,,1.0,
267,QUTENZA,warnings and precautions,non-meddra,3,10,2.0,,1.0,,0.6666666666666666,
268,QUTENZA,warnings and precautions,negated,0,10,0.0,,0.0,,,
269,QUTENZA,warnings and precautions,discontinuous,0,10,0.0,,0.0,,,
270,QUTENZA,boxed warnings,all,0,0,,,,,,
271,QUTENZA,boxed warnings,exact-meddra,0,0,,,,,,
272,QUTENZA,boxed warnings,non-meddra,0,0,,,,,,
273,QUTENZA,boxed warnings,negated,0,0,,,,,,
274,QUTENZA,boxed warnings,discontinuous,0,0,,,,,,
275,QUTENZA,all-concat,all,45,44,38.0,6.0,7.0,0.8636363636363636,0.8444444444444444,0.853932584269663
276,QUTENZA,all-concat,exact-meddra,37,44,35.0,,2.0,,0.9459459459459459,
277,QUTENZA,all-concat,non-meddra,8,44,3.0,,5.0,,0.375,
278,QUTENZA,all-concat,negated,0,44,0.0,,0.0,,,
279,QUTENZA,all-concat,discontinuous,0,44,0.0,,0.0,,,
280,GRANIX,adverse reactions,all,8,13,6.0,7.0,2.0,0.46153846153846156,0.75,0.5714285714285714
281,GRANIX,adverse reactions,exact-meddra,5,13,5.0,,0.0,,1.0,
282,GRANIX,adverse reactions,non-meddra,3,13,1.0,,2.0,,0.3333333333333333,
283,GRANIX,adverse reactions,negated,0,13,0.0,,0.0,,,
284,GRANIX,adverse reactions,discontinuous,0,13,0.0,,0.0,,,
285,GRANIX,warnings and precautions,all,22,19,14.0,5.0,8.0,0.7368421052631579,0.6363636363636364,0.6829268292682926
286,GRANIX,warnings and precautions,exact-meddra,17,19,13.0,,4.0,,0.7647058823529411,
287,GRANIX,warnings and precautions,non-meddra,5,19,1.0,,4.0,,0.2,
288,GRANIX,warnings and precautions,negated,0,19,0.0,,0.0,,,
289,GRANIX,warnings and precautions,discontinuous,1,19,0.0,,1.0,,0.0,
290,GRANIX,boxed warnings,all,0,0,,,,,,
291,GRANIX,boxed warnings,exact-meddra,0,0,,,,,,
292,GRANIX,boxed warnings,non-meddra,0,0,,,,,,
293,GRANIX,boxed warnings,negated,0,0,,,,,,
294,GRANIX,boxed warnings,discontinuous,0,0,,,,,,
295,GRANIX,all-concat,all,26,27,16.0,11.0,10.0,0.5925925925925926,0.6153846153846154,0.6037735849056604
296,GRANIX,all-concat,exact-meddra,19,27,15.0,,4.0,,0.7894736842105263,
297,GRANIX,all-concat,non-meddra,7,27,1.0,,6.0,,0.14285714285714285,
298,GRANIX,all-concat,negated,0,27,0.0,,0.0,,,
299,GRANIX,all-concat,discontinuous,1,27,0.0,,1.0,,0.0,
300,COARTEM,adverse reactions,all,81,80,79.0,1.0,2.0,0.9875,0.9753086419753086,0.9813664596273292
301,COARTEM,adverse reactions,exact-meddra,78,80,78.0,,0.0,,1.0,
302,COARTEM,adverse reactions,non-meddra,3,80,1.0,,2.0,,0.3333333333333333,
303,COARTEM,adverse reactions,negated,0,80,0.0,,0.0,,,
304,COARTEM,adverse reactions,discontinuous,0,80,0.0,,0.0,,,
305,COARTEM,warnings and precautions,all,2,21,1.0,20.0,1.0,0.047619047619047616,0.5,0.08695652173913042
306,COARTEM,warnings and precautions,exact-meddra,0,21,0.0,,0.0,,,
307,COARTEM,warnings and precautions,non-meddra,2,21,1.0,,1.0,,0.5,
308,COARTEM,warnings and precautions,negated,0,21,0.0,,0.0,,,
309,COARTEM,warnings and precautions,discontinuous,0,21,0.0,,0.0,,,
310,COARTEM,boxed warnings,all,0,0,,,,,,
311,COARTEM,boxed warnings,exact-meddra,0,0,,,,,,
312,COARTEM,boxed warnings,non-meddra,0,0,,,,,,
313,COARTEM,boxed warnings,negated,0,0,,,,,,
314,COARTEM,boxed warnings,discontinuous,0,0,,,,,,
315,COARTEM,all-concat,all,83,79,78.0,1.0,5.0,0.9873417721518988,0.9397590361445783,0.962962962962963
316,COARTEM,all-concat,exact-meddra,78,79,76.0,,2.0,,0.9743589743589743,
317,COARTEM,all-concat,non-meddra,5,79,2.0,,3.0,,0.4,
318,COARTEM,all-concat,negated,0,79,0.0,,0.0,,,
319,COARTEM,all-concat,discontinuous,0,79,0.0,,0.0,,,
320,APTIOM,adverse reactions,all,42,43,35.0,8.0,7.0,0.813953488372093,0.8333333333333334,0.8235294117647058
321,APTIOM,adverse reactions,exact-meddra,34,43,30.0,,4.0,,0.8823529411764706,
322,APTIOM,adverse reactions,non-meddra,8,43,5.0,,3.0,,0.625,
323,APTIOM,adverse reactions,negated,0,43,0.0,,0.0,,,
324,APTIOM,adverse reactions,discontinuous,1,43,0.0,,1.0,,0.0,
325,APTIOM,warnings and precautions,all,79,61,48.0,13.0,31.0,0.7868852459016393,0.6075949367088608,0.6857142857142857
326,APTIOM,warnings and precautions,exact-meddra,48,61,37.0,,11.0,,0.7708333333333334,
327,APTIOM,warnings and precautions,non-meddra,31,61,11.0,,20.0,,0.3548387096774194,
328,APTIOM,warnings and precautions,negated,4,61,0.0,,4.0,,0.0,
329,APTIOM,warnings and precautions,discontinuous,8,61,0.0,,8.0,,0.0,
330,APTIOM,boxed warnings,all,0,0,,,,,,
331,APTIOM,boxed warnings,exact-meddra,0,0,,,,,,
332,APTIOM,boxed warnings,non-meddra,0,0,,,,,,
333,APTIOM,boxed warnings,negated,0,0,,,,,,
334,APTIOM,boxed warnings,discontinuous,0,0,,,,,,
335,APTIOM,all-concat,all,95,62,47.0,15.0,48.0,0.7580645161290323,0.49473684210526314,0.5987261146496815
336,APTIOM,all-concat,exact-meddra,62,62,39.0,,23.0,,0.6290322580645161,
337,APTIOM,all-concat,non-meddra,33,62,8.0,,25.0,,0.24242424242424243,
338,APTIOM,all-concat,negated,4,62,1.0,,3.0,,0.25,
339,APTIOM,all-concat,discontinuous,8,62,0.0,,8.0,,0.0,
340,PROLIA,adverse reactions,all,69,45,38.0,7.0,31.0,0.8444444444444444,0.5507246376811594,0.6666666666666667
