,drug_name,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
62,FULYZAQ,non-meddra,6,36,6,,0,,1.0,
63,FULYZAQ,negated,0,36,0,,0,,,
64,FULYZAQ,discontinuous,0,36,0,,0,,,
65,QUTENZA,all,40,31,36,0.0,4,1.0,0.9,0.9473684210526316
66,QUTENZA,exact-meddra,34,31,31,,3,,0.9117647058823529,
67,QUTENZA,non-meddra,6,31,5,,1,,0.8333333333333334,
68,QUTENZA,negated,0,31,0,,0,,,
69,QUTENZA,discontinuous,0,31,0,,0,,,
70,GRANIX,all,8,8,2,6.0,6,0.25,0.25,0.25
71,GRANIX,exact-meddra,5,8,2,,3,,0.4,
72,GRANIX,non-meddra,3,8,0,,3,,0.0,
73,GRANIX,negated,0,8,0,,0,,,
74,GRANIX,discontinuous,0,8,0,,0,,,
75,COARTEM,all,81,11,10,1.0,71,0.9090909090909091,0.12345679012345678,0.21739130434782608
76,COARTEM,exact-meddra,78,11,9,,69,,0.11538461538461539,
77,COARTEM,non-meddra,3,11,1,,2,,0.3333333333333333,
78,COARTEM,negated,0,11,0,,0,,,
79,COARTEM,discontinuous,0,11,0,,0,,,
80,APTIOM,all,42,24,24,2.0,18,0.9230769230769231,0.5714285714285714,0.7058823529411765
81,APTIOM,exact-meddra,34,24,17,,17,,0.5,
82,APTIOM,non-meddra,8,24,7,,1,,0.875,
83,APTIOM,negated,0,24,0,,0,,,
84,APTIOM,discontinuous,1,24,1,,0,,1.0,
85,PROLIA,all,69,12,13,1.0,56,0.9285714285714286,0.18840579710144928,0.3132530120481928
86,PROLIA,exact-meddra,43,12,9,,34,,0.20930232558139536,
87,PROLIA,non-meddra,26,12,4,,22,,0.15384615384615385,
88,PROLIA,negated,2,12,1,,1,,0.5,
89,PROLIA,discontinuous,8,12,0,,8,,0.0,
90,BLINCYTO,all,94,19,32,2.0,62,0.9411764705882353,0.3404255319148936,0.5
91,BLINCYTO,exact-meddra,78,19,25,,53,,0.32051282051282054,
92,BLINCYTO,non-meddra,16,19,7,,9,,0.4375,
93,BLINCYTO,negated,1,19,0,,1,,0.0,
94,BLINCYTO,discontinuous,1,19,0,,1,,0.0,
95,STENDRA,all,55,6,5,1.0,50,0.8333333333333334,0.09090909090909091,0.16393442622950818
96,STENDRA,exact-meddra,53,6,5,,48,,0.09433962264150944,
97,STENDRA,non-meddra,2,6,0,,2,,0.0,
98,STENDRA,negated,0,6,0,,0,,,
99,STENDRA,discontinuous,0,6,0,,0,,,
100,XIAFLEX,all,71,52,55,1.0,16,0.9821428571428571,0.7746478873239436,0.8661417322834646
101,XIAFLEX,exact-meddra,48,52,40,,8,,0.8333333333333334,
102,XIAFLEX,non-meddra,23,52,15,,8,,0.6521739130434783,
103,XIAFLEX,negated,0,52,0,,0,,,
104,XIAFLEX,discontinuous,9,52,4,,5,,0.4444444444444444,
105,XEOMIN,all,46,33,34,1.0,12,0.9714285714285714,0.7391304347826086,0.8395061728395062
106,XEOMIN,exact-meddra,40,33,29,,11,,0.725,
107,XEOMIN,non-meddra,6,33,5,,1,,0.8333333333333334,
108,XEOMIN,negated,1,33,1,,0,,1.0,
109,XEOMIN,discontinuous,5,33,5,,0,,1.0,
110,GILOTRIF,all,49,36,38,1.0,11,0.9743589743589743,0.7755102040816326,0.8636363636363635
111,GILOTRIF,exact-meddra,42,36,34,,8,,0.8095238095238095,
112,GILOTRIF,non-meddra,7,36,4,,3,,0.5714285714285714,
113,GILOTRIF,negated,0,36,0,,0,,,
114,GILOTRIF,discontinuous,1,36,0,,1,,0.0,
115,TREANDA,all,122,55,74,4.0,48,0.9487179487179487,0.6065573770491803,0.74
116,TREANDA,exact-meddra,99,55,64,,35,,0.6464646464646465,
117,TREANDA,non-meddra,23,55,10,,13,,0.43478260869565216,
118,TREANDA,negated,0,55,0,,0,,,
119,TREANDA,discontinuous,14,55,10,,4,,0.7142857142857143,
120,CHOLINE,all,1,2,1,1.0,0,0.5,1.0,0.6666666666666666
121,CHOLINE,exact-meddra,1,2,1,,0,,1.0,
122,CHOLINE,non-meddra,0,2,0,,0,,,
123,CHOLINE,negated,0,2,0,,0,,,
124,CHOLINE,discontinuous,0,2,0,,0,,,
125,ERWINAZE,all,29,16,19,1.0,10,0.95,0.6551724137931034,0.7755102040816326
126,ERWINAZE,exact-meddra,19,16,14,,5,,0.7368421052631579,
127,ERWINAZE,non-meddra,10,16,5,,5,,0.5,
128,ERWINAZE,negated,3,16,1,,2,,0.3333333333333333,
129,ERWINAZE,discontinuous,4,16,2,,2,,0.5,
130,TRULICITY,all,48,30,28,9.0,20,0.7567567567567568,0.5833333333333334,0.6588235294117648
131,TRULICITY,exact-meddra,30,30,21,,9,,0.7,
132,TRULICITY,non-meddra,18,30,7,,11,,0.3888888888888889,
133,TRULICITY,negated,0,30,0,,0,,,
134,TRULICITY,discontinuous,7,30,1,,6,,0.14285714285714285,
135,ADREVIEW,all,11,7,7,0.0,4,1.0,0.6363636363636364,0.7777777777777778
136,ADREVIEW,exact-meddra,8,7,5,,3,,0.625,
137,ADREVIEW,non-meddra,3,7,2,,1,,0.6666666666666666,
138,ADREVIEW,negated,0,7,0,,0,,,
139,ADREVIEW,discontinuous,3,7,0,,3,,0.0,
140,DOTAREM,all,59,55,57,0.0,2,1.0,0.9661016949152542,0.9827586206896551
141,DOTAREM,exact-meddra,54,55,54,,0,,1.0,
142,DOTAREM,non-meddra,5,55,3,,2,,0.6,
143,DOTAREM,negated,1,55,1,,0,,1.0,
144,DOTAREM,discontinuous,4,55,4,,0,,1.0,
145,PRADAXA,all,58,30,42,0.0,16,1.0,0.7241379310344828,0.8400000000000001
146,PRADAXA,exact-meddra,35,30,30,,5,,0.8571428571428571,
147,PRADAXA,non-meddra,23,30,12,,11,,0.5217391304347826,
148,PRADAXA,negated,0,30,0,,0,,,
149,PRADAXA,discontinuous,8,30,5,,3,,0.625,
150,ELIQUIS,all,105,47,80,2.0,25,0.975609756097561,0.7619047619047619,0.855614973262032
151,ELIQUIS,exact-meddra,69,47,53,,16,,0.7681159420289855,
152,ELIQUIS,non-meddra,36,47,27,,9,,0.75,
153,ELIQUIS,negated,1,47,1,,0,,1.0,
154,ELIQUIS,discontinuous,15,47,14,,1,,0.9333333333333333,
155,ZERBAXA,all,48,7,7,0.0,41,1.0,0.14583333333333334,0.2545454545454546
156,ZERBAXA,exact-meddra,38,7,5,,33,,0.13157894736842105,
157,ZERBAXA,non-meddra,10,7,2,,8,,0.2,
158,ZERBAXA,negated,0,7,0,,0,,,
159,ZERBAXA,discontinuous,2,7,0,,2,,0.0,
160,FERRIPROX,all,85,84,83,1.0,2,0.9880952380952381,0.9764705882352941,0.9822485207100591
161,FERRIPROX,exact-meddra,80,84,79,,1,,0.9875,
162,FERRIPROX,non-meddra,5,84,4,,1,,0.8,
163,FERRIPROX,negated,0,84,0,,0,,,
164,FERRIPROX,discontinuous,1,84,0,,1,,0.0,
165,DALVANCE,all,38,36,35,1.0,3,0.9722222222222222,0.9210526315789473,0.9459459459459458
166,DALVANCE,exact-meddra,33,36,33,,0,,1.0,
167,DALVANCE,non-meddra,5,36,2,,3,,0.4,
168,DALVANCE,negated,1,36,0,,1,,0.0,
169,DALVANCE,discontinuous,0,36,0,,0,,,
170,ARCAPTA,all,31,22,27,0.0,4,1.0,0.8709677419354839,0.9310344827586207
171,ARCAPTA,exact-meddra,26,22,24,,2,,0.9230769230769231,
172,ARCAPTA,non-meddra,5,22,3,,2,,0.6,
173,ARCAPTA,negated,1,22,1,,0,,1.0,
174,ARCAPTA,discontinuous,0,22,0,,0,,,
175,CERDELGA,all,19,19,19,0.0,0,1.0,1.0,1.0
176,CERDELGA,exact-meddra,18,19,18,,0,,1.0,
177,CERDELGA,non-meddra,1,19,1,,0,,1.0,
178,CERDELGA,negated,0,19,0,,0,,,
179,CERDELGA,discontinuous,0,19,0,,0,,,
180,GADAVIST,all,54,48,53,1.0,1,0.9814814814814815,0.9814814814814815,0.9814814814814815
181,GADAVIST,exact-meddra,49,48,49,,0,,1.0,
182,GADAVIST,non-meddra,5,48,4,,1,,0.8,
183,GADAVIST,negated,0,48,0,,0,,,
184,GADAVIST,discontinuous,5,48,5,,0,,1.0,
185,ZYKADIA,all,72,34,39,3.0,33,0.9285714285714286,0.5416666666666666,0.6842105263157894
186,ZYKADIA,exact-meddra,59,34,29,,30,,0.4915254237288136,
187,ZYKADIA,non-meddra,13,34,10,,3,,0.7692307692307693,
188,ZYKADIA,negated,0,34,0,,0,,,
189,ZYKADIA,discontinuous,5,34,2,,3,,0.4,
190,XALKORI,all,80,45,53,1.0,27,0.9814814814814815,0.6625,0.7910447761194029
191,XALKORI,exact-meddra,61,45,42,,19,,0.6885245901639344,
192,XALKORI,non-meddra,19,45,11,,8,,0.5789473684210527,
193,XALKORI,negated,0,45,0,,0,,,
194,XALKORI,discontinuous,6,45,4,,2,,0.6666666666666666,
195,BEPREVE,all,10,9,8,1.0,2,0.8888888888888888,0.8,0.8421052631578948
196,BEPREVE,exact-meddra,6,9,6,,0,,1.0,
197,BEPREVE,non-meddra,4,9,2,,2,,0.5,
198,BEPREVE,negated,0,9,0,,0,,,
199,BEPREVE,discontinuous,2,9,2,,0,,1.0,
200,EDARBI,all,25,11,12,0.0,13,1.0,0.48,0.6486486486486487
201,EDARBI,exact-meddra,14,11,12,,2,,0.8571428571428571,
202,EDARBI,non-meddra,11,11,0,,11,,0.0,
203,EDARBI,negated,0,11,0,,0,,,
204,EDARBI,discontinuous,8,11,0,,8,,0.0,
205,POTIGA,all,66,12,11,1.0,55,0.9166666666666666,0.16666666666666666,0.28205128205128205
206,POTIGA,exact-meddra,59,12,8,,51,,0.13559322033898305,
207,POTIGA,non-meddra,7,12,3,,4,,0.42857142857142855,
208,POTIGA,negated,0,12,0,,0,,,
209,POTIGA,discontinuous,1,12,1,,0,,1.0,
210,TUDORZA,all,28,25,25,1.0,3,0.9615384615384616,0.8928571428571429,0.9259259259259259
211,TUDORZA,exact-meddra,22,25,22,,0,,1.0,
212,TUDORZA,non-meddra,6,25,3,,3,,0.5,
213,TUDORZA,negated,0,25,0,,0,,,
214,TUDORZA,discontinuous,2,25,0,,2,,0.0,
215,PROMACTA,all,66,58,59,2.0,7,0.9672131147540983,0.8939393939393939,0.9291338582677166
216,PROMACTA,exact-meddra,52,58,51,,1,,0.9807692307692307,
217,PROMACTA,non-meddra,14,58,8,,6,,0.5714285714285714,
218,PROMACTA,negated,0,58,0,,0,,,
219,PROMACTA,discontinuous,2,58,0,,2,,0.0,
220,INLYTA,all,79,28,29,0.0,50,1.0,0.3670886075949367,0.5370370370370371
221,INLYTA,exact-meddra,66,28,29,,37,,0.4393939393939394,
222,INLYTA,non-meddra,13,28,0,,13,,0.0,
223,INLYTA,negated,0,28,0,,0,,,
224,INLYTA,discontinuous,3,28,1,,2,,0.3333333333333333,
225,NORTHERA,all,15,16,14,2.0,1,0.875,0.9333333333333333,0.9032258064516129
226,NORTHERA,exact-meddra,9,16,9,,0,,1.0,
227,NORTHERA,non-meddra,6,16,5,,1,,0.8333333333333334,
228,NORTHERA,negated,0,16,0,,0,,,
229,NORTHERA,discontinuous,3,16,2,,1,,0.6666666666666666,
230,JARDIANCE,all,61,7,15,1.0,46,0.9375,0.2459016393442623,0.3896103896103896
231,JARDIANCE,exact-meddra,40,7,5,,35,,0.125,
232,JARDIANCE,non-meddra,21,7,10,,11,,0.47619047619047616,
233,JARDIANCE,negated,0,7,0,,0,,,
234,JARDIANCE,discontinuous,3,7,0,,3,,0.0,
235,FANAPT,all,131,9,9,1.0,122,0.9,0.06870229007633588,0.12765957446808512
236,FANAPT,exact-meddra,125,9,9,,116,,0.072,
237,FANAPT,non-meddra,6,9,0,,6,,0.0,
238,FANAPT,negated,0,9,0,,0,,,
239,FANAPT,discontinuous,7,9,0,,7,,0.0,
240,TANZEUM,all,44,34,32,6.0,12,0.8421052631578947,0.7272727272727273,0.7804878048780488
241,TANZEUM,exact-meddra,29,34,27,,2,,0.9310344827586207,
242,TANZEUM,non-meddra,15,34,5,,10,,0.3333333333333333,
243,TANZEUM,negated,1,34,1,,0,,1.0,
244,TANZEUM,discontinuous,3,34,0,,3,,0.0,
245,EYLEA,all,25,5,5,1.0,20,0.8333333333333334,0.2,0.3225806451612903
246,EYLEA,exact-meddra,20,5,3,,17,,0.15,
247,EYLEA,non-meddra,5,5,2,,3,,0.4,
248,EYLEA,negated,0,5,0,,0,,,
249,EYLEA,discontinuous,0,5,0,,0,,,
250,JEVTANA,all,58,48,52,2.0,6,0.9629629629629629,0.896551724137931,0.9285714285714286
251,JEVTANA,exact-meddra,43,48,40,,3,,0.9302325581395349,
252,JEVTANA,non-meddra,15,48,12,,3,,0.8,
253,JEVTANA,negated,1,48,1,,0,,1.0,
254,JEVTANA,discontinuous,0,48,0,,0,,,
255,YERVOY,all,35,7,11,1.0,24,0.9166666666666666,0.3142857142857143,0.4680851063829787
256,YERVOY,exact-meddra,25,7,5,,20,,0.2,
257,YERVOY,non-meddra,10,7,6,,4,,0.6,
258,YERVOY,negated,0,7,0,,0,,,
259,YERVOY,discontinuous,0,7,0,,0,,,
260,FARXIGA,all,86,25,29,4.0,57,0.8787878787878788,0.3372093023255814,0.48739495798319327
261,FARXIGA,exact-meddra,48,25,16,,32,,0.3333333333333333,
262,FARXIGA,non-meddra,38,25,13,,25,,0.34210526315789475,
263,FARXIGA,negated,0,25,0,,0,,,
264,FARXIGA,discontinuous,11,25,2,,9,,0.18181818181818182,
265,PICATO,all,36,22,23,3.0,13,0.8846153846153846,0.6388888888888888,0.7419354838709676
266,PICATO,exact-meddra,19,22,17,,2,,0.8947368421052632,
267,PICATO,non-meddra,17,22,6,,11,,0.35294117647058826,
268,PICATO,negated,0,22,0,,0,,,
269,PICATO,discontinuous,18,22,6,,12,,0.3333333333333333,
270,PRISTIQ,all,86,72,71,2.0,15,0.9726027397260274,0.8255813953488372,0.8930817610062893
271,PRISTIQ,exact-meddra,66,72,64,,2,,0.9696969696969697,
272,PRISTIQ,non-meddra,20,72,7,,13,,0.35,
273,PRISTIQ,negated,0,72,0,,0,,,
274,PRISTIQ,discontinuous,9,72,0,,9,,0.0,
275,STRIBILD,all,99,80,84,6.0,15,0.9333333333333333,0.8484848484848485,0.888888888888889
276,STRIBILD,exact-meddra,59,80,57,,2,,0.9661016949152542,
277,STRIBILD,non-meddra,40,80,27,,13,,0.675,
278,STRIBILD,negated,0,80,0,,0,,,
279,STRIBILD,discontinuous,18,80,11,,7,,0.6111111111111112,
280,NULOJIX,all,98,45,48,1.0,50,0.9795918367346939,0.4897959183673469,0.653061224489796
281,NULOJIX,exact-meddra,67,45,34,,33,,0.5074626865671642,
282,NULOJIX,non-meddra,31,45,14,,17,,0.45161290322580644,
283,NULOJIX,negated,4,45,3,,1,,0.75,
284,NULOJIX,discontinuous,7,45,1,,6,,0.14285714285714285,
285,LUMIZYME,all,84,26,33,1.0,51,0.9705882352941176,0.39285714285714285,0.559322033898305
286,LUMIZYME,exact-meddra,72,26,32,,40,,0.4444444444444444,
287,LUMIZYME,non-meddra,12,26,1,,11,,0.08333333333333333,
288,LUMIZYME,negated,0,26,0,,0,,,
289,LUMIZYME,discontinuous,3,26,2,,1,,0.6666666666666666,
290,EOVIST,all,58,45,45,1.0,13,0.9782608695652174,0.7758620689655172,0.8653846153846154
291,EOVIST,exact-meddra,49,45,41,,8,,0.8367346938775511,
292,EOVIST,non-meddra,9,45,4,,5,,0.4444444444444444,
293,EOVIST,negated,0,45,0,,0,,,
294,EOVIST,discontinuous,8,45,2,,6,,0.25,
295,BELEODAQ,all,37,33,33,0.0,4,1.0,0.8918918918918919,0.9428571428571428
296,BELEODAQ,exact-meddra,32,33,30,,2,,0.9375,
297,BELEODAQ,non-meddra,5,33,3,,2,,0.6,
298,BELEODAQ,negated,0,33,0,,0,,,
299,BELEODAQ,discontinuous,0,33,0,,0,,,
300,VICTRELIS,all,47,37,36,1.0,11,0.972972972972973,0.7659574468085106,0.8571428571428571
301,VICTRELIS,exact-meddra,36,37,35,,1,,0.9722222222222222,
302,VICTRELIS,non-meddra,11,37,1,,10,,0.09090909090909091,
303,VICTRELIS,negated,0,37,0,,0,,,
304,VICTRELIS,discontinuous,7,37,1,,6,,0.14285714285714285,
305,VIMIZIM,all,9,9,9,0.0,0,1.0,1.0,1.0
306,VIMIZIM,exact-meddra,8,9,8,,0,,1.0,
307,VIMIZIM,non-meddra,1,9,1,,0,,1.0,
308,VIMIZIM,negated,0,9,0,,0,,,
309,VIMIZIM,discontinuous,0,9,0,,0,,,
310,SIRTURO,all,18,19,17,3.0,1,0.85,0.9444444444444444,0.8947368421052632
311,SIRTURO,exact-meddra,11,19,11,,0,,1.0,
312,SIRTURO,non-meddra,7,19,6,,1,,0.8571428571428571,
313,SIRTURO,negated,1,19,1,,0,,1.0,
314,SIRTURO,discontinuous,2,19,2,,0,,1.0,
315,NEURACEQ,all,6,3,4,0.0,2,1.0,0.6666666666666666,0.8
316,NEURACEQ,exact-meddra,5,3,4,,1,,0.8,
317,NEURACEQ,non-meddra,1,3,0,,1,,0.0,
318,NEURACEQ,negated,0,3,0,,0,,,
319,NEURACEQ,discontinuous,3,3,3,,0,,1.0,
320,COMETRIQ,all,72,57,58,0.0,14,1.0,0.8055555555555556,0.8923076923076924
321,COMETRIQ,exact-meddra,52,57,43,,9,,0.8269230769230769,
322,COMETRIQ,non-meddra,20,57,15,,5,,0.75,
323,COMETRIQ,negated,3,57,0,,3,,0.0,
324,COMETRIQ,discontinuous,2,57,1,,1,,0.5,
325,AFINITOR,all,221,48,73,0.0,148,1.0,0.33031674208144796,0.4965986394557823
326,AFINITOR,exact-meddra,174,48,58,,116,,0.3333333333333333,
327,AFINITOR,non-meddra,47,48,15,,32,,0.3191489361702128,
328,AFINITOR,negated,1,48,1,,0,,1.0,
329,AFINITOR,discontinuous,18,48,5,,13,,0.2777777777777778,
330,BREO,all,43,42,43,1.0,0,0.9772727272727273,1.0,0.9885057471264368
331,BREO,exact-meddra,38,42,38,,0,,1.0,
332,BREO,non-meddra,5,42,5,,0,,1.0,
333,BREO,negated,0,42,0,,0,,,
334,BREO,discontinuous,0,42,0,,0,,,
335,FIRAZYR,all,9,6,7,1.0,2,0.875,0.7777777777777778,0.823529411764706
336,FIRAZYR,exact-meddra,6,6,4,,2,,0.6666666666666666,
337,FIRAZYR,non-meddra,3,6,3,,0,,1.0,
338,FIRAZYR,negated,0,6,0,,0,,,
339,FIRAZYR,discontinuous,0,6,0,,0,,,
340,INVOKANA,all,89,9,18,1.0,71,0.9473684210526315,0.20224719101123595,0.33333333333333337
341,INVOKANA,exact-meddra,34,9,6,,28,,0.17647058823529413,
342,INVOKANA,non-meddra,55,9,12,,43,,0.21818181818181817,
343,INVOKANA,negated,0,9,0,,0,,,
344,INVOKANA,discontinuous,16,9,4,,12,,0.25,
345,VORAXAZE,all,22,8,9,0.0,13,1.0,0.4090909090909091,0.5806451612903226
346,VORAXAZE,exact-meddra,17,8,6,,11,,0.35294117647058826,
347,VORAXAZE,non-meddra,5,8,3,,2,,0.6,
348,VORAXAZE,negated,0,8,0,,0,,,
349,VORAXAZE,discontinuous,0,8,0,,0,,,
350,NESINA,all,18,17,17,1.0,1,0.9444444444444444,0.9444444444444444,0.9444444444444444
351,NESINA,exact-meddra,14,17,13,,1,,0.9285714285714286,
352,NESINA,non-meddra,4,17,4,,0,,1.0,
353,NESINA,negated,0,17,0,,0,,,
354,NESINA,discontinuous,0,17,0,,0,,,
355,GILENYA,all,48,45,45,1.0,3,0.9782608695652174,0.9375,0.9574468085106383
356,GILENYA,exact-meddra,36,45,36,,0,,1.0,
357,GILENYA,non-meddra,12,45,9,,3,,0.75,
358,GILENYA,negated,0,45,0,,0,,,
359,GILENYA,discontinuous,4,45,1,,3,,0.25,
360,HALAVEN,all,62,8,11,1.0,51,0.9166666666666666,0.1774193548387097,0.2972972972972973
361,HALAVEN,exact-meddra,54,8,10,,44,,0.18518518518518517,
362,HALAVEN,non-meddra,8,8,1,,7,,0.125,
363,HALAVEN,negated,0,8,0,,0,,,
364,HALAVEN,discontinuous,1,8,0,,1,,0.0,
365,INTELENCE,all,77,64,67,1.0,10,0.9852941176470589,0.8701298701298701,0.9241379310344828
366,INTELENCE,exact-meddra,64,64,63,,1,,0.984375,
367,INTELENCE,non-meddra,13,64,4,,9,,0.3076923076923077,
368,INTELENCE,negated,0,64,0,,0,,,
369,INTELENCE,discontinuous,7,64,2,,5,,0.2857142857142857,
370,AMYVID,all,23,18,18,0.0,5,1.0,0.782608695652174,0.878048780487805
371,AMYVID,exact-meddra,22,18,17,,5,,0.7727272727272727,
372,AMYVID,non-meddra,1,18,1,,0,,1.0,
373,AMYVID,negated,0,18,0,,0,,,
374,AMYVID,discontinuous,0,18,0,,0,,,
375,ULESFIA,all,17,16,17,0.0,0,1.0,1.0,1.0
376,ULESFIA,exact-meddra,16,16,16,,0,,1.0,
377,ULESFIA,non-meddra,1,16,1,,0,,1.0,
378,ULESFIA,negated,0,16,0,,0,,,
379,ULESFIA,discontinuous,1,16,1,,0,,1.0,
380,OTEZLA,all,30,18,20,1.0,10,0.9523809523809523,0.6666666666666666,0.7843137254901961
381,OTEZLA,exact-meddra,26,18,19,,7,,0.7307692307692307,
382,OTEZLA,non-meddra,4,18,1,,3,,0.25,
383,OTEZLA,negated,0,18,0,,0,,,
384,OTEZLA,discontinuous,0,18,0,,0,,,
385,ILARIS,all,50,22,29,3.0,21,0.90625,0.58,0.7073170731707317
386,ILARIS,exact-meddra,28,22,22,,6,,0.7857142857142857,
387,ILARIS,non-meddra,22,22,7,,15,,0.3181818181818182,
388,ILARIS,negated,1,22,0,,1,,0.0,
389,ILARIS,discontinuous,9,22,3,,6,,0.3333333333333333,
390,NATAZIA,all,59,34,36,1.0,23,0.972972972972973,0.6101694915254238,0.7500000000000001
391,NATAZIA,exact-meddra,43,34,25,,18,,0.5813953488372093,
392,NATAZIA,non-meddra,16,34,11,,5,,0.6875,
393,NATAZIA,negated,0,34,0,,0,,,
394,NATAZIA,discontinuous,4,34,2,,2,,0.5,
395,DIFICID,all,25,7,6,1.0,19,0.8571428571428571,0.24,0.375
396,DIFICID,exact-meddra,20,7,6,,14,,0.3,
397,DIFICID,non-meddra,5,7,0,,5,,0.0,
398,DIFICID,negated,0,7,0,,0,,,
399,DIFICID,discontinuous,0,7,0,,0,,,
400,ONFI,all,54,14,12,2.0,42,0.8571428571428571,0.2222222222222222,0.35294117647058826
401,ONFI,exact-meddra,48,14,8,,40,,0.16666666666666666,
402,ONFI,non-meddra,6,14,4,,2,,0.6666666666666666,
403,ONFI,negated,0,14,0,,0,,,
404,ONFI,discontinuous,3,14,2,,1,,0.6666666666666666,
405,TECFIDERA,all,22,18,19,0.0,3,1.0,0.8636363636363636,0.9268292682926829
406,TECFIDERA,exact-meddra,15,18,15,,0,,1.0,
407,TECFIDERA,non-meddra,7,18,4,,3,,0.5714285714285714,
408,TECFIDERA,negated,0,18,0,,0,,,
409,TECFIDERA,discontinuous,1,18,0,,1,,0.0,
410,DYSPORT,all,84,44,47,1.0,37,0.9791666666666666,0.5595238095238095,0.712121212121212
411,DYSPORT,exact-meddra,70,44,41,,29,,0.5857142857142857,
412,DYSPORT,non-meddra,14,44,6,,8,,0.42857142857142855,
413,DYSPORT,negated,0,44,0,,0,,,
414,DYSPORT,discontinuous,17,44,3,,14,,0.17647058823529413,
415,ZYTIGA,all,61,49,53,0.0,8,1.0,0.8688524590163934,0.9298245614035088
