,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
62,TEFLARO,adverse reactions,non-meddra,4,31,3.0,,1.0,,0.75,
63,TEFLARO,adverse reactions,negated,0,31,0.0,,0.0,,,
64,TEFLARO,adverse reactions,discontinuous,0,31,0.0,,0.0,,,
65,TEFLARO,warnings and precautions,all,10,11,3.0,8.0,7.0,0.2727272727272727,0.3,0.28571428571428564
66,TEFLARO,warnings and precautions,exact-meddra,2,11,0.0,,2.0,,0.0,
67,TEFLARO,warnings and precautions,non-meddra,8,11,3.0,,5.0,,0.375,
68,TEFLARO,warnings and precautions,negated,0,11,0.0,,0.0,,,
69,TEFLARO,warnings and precautions,discontinuous,2,11,1.0,,1.0,,0.5,
70,TEFLARO,boxed warnings,all,0,0,,,,,,
71,TEFLARO,boxed warnings,exact-meddra,0,0,,,,,,
72,TEFLARO,boxed warnings,non-meddra,0,0,,,,,,
73,TEFLARO,boxed warnings,negated,0,0,,,,,,
74,TEFLARO,boxed warnings,discontinuous,0,0,,,,,,
75,TEFLARO,all-concat,all,36,30,27.0,3.0,9.0,0.9,0.75,0.8181818181818182
76,TEFLARO,all-concat,exact-meddra,27,30,24.0,,3.0,,0.8888888888888888,
77,TEFLARO,all-concat,non-meddra,9,30,3.0,,6.0,,0.3333333333333333,
78,TEFLARO,all-concat,negated,0,30,0.0,,0.0,,,
79,TEFLARO,all-concat,discontinuous,2,30,1.0,,1.0,,0.5,
80,DATSCAN,adverse reactions,all,11,10,10.0,0.0,1.0,1.0,0.9090909090909091,0.9523809523809523
81,DATSCAN,adverse reactions,exact-meddra,8,10,8.0,,0.0,,1.0,
82,DATSCAN,adverse reactions,non-meddra,3,10,2.0,,1.0,,0.6666666666666666,
83,DATSCAN,adverse reactions,negated,0,10,0.0,,0.0,,,
84,DATSCAN,adverse reactions,discontinuous,0,10,0.0,,0.0,,,
85,DATSCAN,warnings and precautions,all,3,3,3.0,0.0,0.0,1.0,1.0,1.0
86,DATSCAN,warnings and precautions,exact-meddra,1,3,1.0,,0.0,,1.0,
87,DATSCAN,warnings and precautions,non-meddra,2,3,2.0,,0.0,,1.0,
88,DATSCAN,warnings and precautions,negated,0,3,0.0,,0.0,,,
89,DATSCAN,warnings and precautions,discontinuous,0,3,0.0,,0.0,,,
90,DATSCAN,boxed warnings,all,0,0,,,,,,
91,DATSCAN,boxed warnings,exact-meddra,0,0,,,,,,
92,DATSCAN,boxed warnings,non-meddra,0,0,,,,,,
93,DATSCAN,boxed warnings,negated,0,0,,,,,,
94,DATSCAN,boxed warnings,discontinuous,0,0,,,,,,
95,DATSCAN,all-concat,all,12,11,10.0,1.0,2.0,0.9090909090909091,0.8333333333333334,0.8695652173913043
96,DATSCAN,all-concat,exact-meddra,9,11,8.0,,1.0,,0.8888888888888888,
97,DATSCAN,all-concat,non-meddra,3,11,2.0,,1.0,,0.6666666666666666,
98,DATSCAN,all-concat,negated,0,11,0.0,,0.0,,,
99,DATSCAN,all-concat,discontinuous,0,11,0.0,,0.0,,,
100,TIVICAY,adverse reactions,all,45,40,26.0,14.0,19.0,0.65,0.5777777777777777,0.6117647058823529
101,TIVICAY,adverse reactions,exact-meddra,30,40,24.0,,6.0,,0.8,
102,TIVICAY,adverse reactions,non-meddra,15,40,2.0,,13.0,,0.13333333333333333,
103,TIVICAY,adverse reactions,negated,0,40,0.0,,0.0,,,
104,TIVICAY,adverse reactions,discontinuous,8,40,0.0,,8.0,,0.0,
105,TIVICAY,warnings and precautions,all,20,41,12.0,29.0,8.0,0.2926829268292683,0.6,0.39344262295081966
106,TIVICAY,warnings and precautions,exact-meddra,10,41,7.0,,3.0,,0.7,
107,TIVICAY,warnings and precautions,non-meddra,10,41,5.0,,5.0,,0.5,
108,TIVICAY,warnings and precautions,negated,0,41,0.0,,0.0,,,
109,TIVICAY,warnings and precautions,discontinuous,0,41,0.0,,0.0,,,
110,TIVICAY,boxed warnings,all,0,0,,,,,,
111,TIVICAY,boxed warnings,exact-meddra,0,0,,,,,,
112,TIVICAY,boxed warnings,non-meddra,0,0,,,,,,
113,TIVICAY,boxed warnings,negated,0,0,,,,,,
114,TIVICAY,boxed warnings,discontinuous,0,0,,,,,,
115,TIVICAY,all-concat,all,62,30,16.0,14.0,46.0,0.5333333333333333,0.25806451612903225,0.34782608695652173
116,TIVICAY,all-concat,exact-meddra,37,30,9.0,,28.0,,0.24324324324324326,
117,TIVICAY,all-concat,non-meddra,25,30,7.0,,18.0,,0.28,
118,TIVICAY,all-concat,negated,0,30,0.0,,0.0,,,
119,TIVICAY,all-concat,discontinuous,8,30,0.0,,8.0,,0.0,
120,TAFINLAR,adverse reactions,all,112,58,53.0,5.0,59.0,0.9137931034482759,0.4732142857142857,0.6235294117647059
121,TAFINLAR,adverse reactions,exact-meddra,94,58,50.0,,44.0,,0.5319148936170213,
122,TAFINLAR,adverse reactions,non-meddra,18,58,3.0,,15.0,,0.16666666666666666,
123,TAFINLAR,adverse reactions,negated,0,58,0.0,,0.0,,,
124,TAFINLAR,adverse reactions,discontinuous,0,58,0.0,,0.0,,,
125,TAFINLAR,warnings and precautions,all,60,16,11.0,5.0,49.0,0.6875,0.18333333333333332,0.2894736842105263
126,TAFINLAR,warnings and precautions,exact-meddra,28,16,7.0,,21.0,,0.25,
127,TAFINLAR,warnings and precautions,non-meddra,32,16,4.0,,28.0,,0.125,
128,TAFINLAR,warnings and precautions,negated,0,16,0.0,,0.0,,,
129,TAFINLAR,warnings and precautions,discontinuous,2,16,0.0,,2.0,,0.0,
130,TAFINLAR,boxed warnings,all,0,0,,,,,,
131,TAFINLAR,boxed warnings,exact-meddra,0,0,,,,,,
132,TAFINLAR,boxed warnings,non-meddra,0,0,,,,,,
133,TAFINLAR,boxed warnings,negated,0,0,,,,,,
134,TAFINLAR,boxed warnings,discontinuous,0,0,,,,,,
135,TAFINLAR,all-concat,all,155,44,25.0,19.0,130.0,0.5681818181818182,0.16129032258064516,0.25125628140703515
136,TAFINLAR,all-concat,exact-meddra,110,44,18.0,,92.0,,0.16363636363636364,
137,TAFINLAR,all-concat,non-meddra,45,44,7.0,,38.0,,0.15555555555555556,
138,TAFINLAR,all-concat,negated,0,44,0.0,,0.0,,,
139,TAFINLAR,all-concat,discontinuous,2,44,1.0,,1.0,,0.5,
140,HORIZANT,adverse reactions,all,27,24,24.0,0.0,3.0,1.0,0.8888888888888888,0.9411764705882353
141,HORIZANT,adverse reactions,exact-meddra,26,24,23.0,,3.0,,0.8846153846153846,
142,HORIZANT,adverse reactions,non-meddra,1,24,1.0,,0.0,,1.0,
143,HORIZANT,adverse reactions,negated,0,24,0.0,,0.0,,,
144,HORIZANT,adverse reactions,discontinuous,0,24,0.0,,0.0,,,
145,HORIZANT,warnings and precautions,all,35,10,6.0,4.0,29.0,0.6,0.17142857142857143,0.26666666666666666
146,HORIZANT,warnings and precautions,exact-meddra,17,10,3.0,,14.0,,0.17647058823529413,
147,HORIZANT,warnings and precautions,non-meddra,18,10,3.0,,15.0,,0.16666666666666666,
148,HORIZANT,warnings and precautions,negated,1,10,0.0,,1.0,,0.0,
149,HORIZANT,warnings and precautions,discontinuous,11,10,1.0,,10.0,,0.09090909090909091,
150,HORIZANT,boxed warnings,all,0,0,,,,,,
151,HORIZANT,boxed warnings,exact-meddra,0,0,,,,,,
152,HORIZANT,boxed warnings,non-meddra,0,0,,,,,,
153,HORIZANT,boxed warnings,negated,0,0,,,,,,
154,HORIZANT,boxed warnings,discontinuous,0,0,,,,,,
155,HORIZANT,all-concat,all,57,33,27.0,6.0,30.0,0.8181818181818182,0.47368421052631576,0.6
156,HORIZANT,all-concat,exact-meddra,38,33,24.0,,14.0,,0.631578947368421,
157,HORIZANT,all-concat,non-meddra,19,33,3.0,,16.0,,0.15789473684210525,
158,HORIZANT,all-concat,negated,1,33,0.0,,1.0,,0.0,
159,HORIZANT,all-concat,discontinuous,11,33,1.0,,10.0,,0.09090909090909091,
160,IMBRUVICA,adverse reactions,all,70,49,41.0,8.0,29.0,0.8367346938775511,0.5857142857142857,0.689075630252101
161,IMBRUVICA,adverse reactions,exact-meddra,55,49,37.0,,18.0,,0.6727272727272727,
162,IMBRUVICA,adverse reactions,non-meddra,15,49,4.0,,11.0,,0.26666666666666666,
163,IMBRUVICA,adverse reactions,negated,0,49,0.0,,0.0,,,
164,IMBRUVICA,adverse reactions,discontinuous,2,49,0.0,,2.0,,0.0,
165,IMBRUVICA,warnings and precautions,all,31,19,16.0,3.0,15.0,0.8421052631578947,0.5161290322580645,0.6399999999999999
166,IMBRUVICA,warnings and precautions,exact-meddra,16,19,8.0,,8.0,,0.5,
167,IMBRUVICA,warnings and precautions,non-meddra,15,19,8.0,,7.0,,0.5333333333333333,
168,IMBRUVICA,warnings and precautions,negated,0,19,0.0,,0.0,,,
169,IMBRUVICA,warnings and precautions,discontinuous,0,19,0.0,,0.0,,,
170,IMBRUVICA,boxed warnings,all,0,0,,,,,,
171,IMBRUVICA,boxed warnings,exact-meddra,0,0,,,,,,
172,IMBRUVICA,boxed warnings,non-meddra,0,0,,,,,,
173,IMBRUVICA,boxed warnings,negated,0,0,,,,,,
174,IMBRUVICA,boxed warnings,discontinuous,0,0,,,,,,
175,IMBRUVICA,all-concat,all,88,39,37.0,2.0,51.0,0.9487179487179487,0.42045454545454547,0.5826771653543308
176,IMBRUVICA,all-concat,exact-meddra,62,39,32.0,,30.0,,0.5161290322580645,
177,IMBRUVICA,all-concat,non-meddra,26,39,5.0,,21.0,,0.19230769230769232,
178,IMBRUVICA,all-concat,negated,0,39,0.0,,0.0,,,
179,IMBRUVICA,all-concat,discontinuous,2,39,0.0,,2.0,,0.0,
180,ULORIC,adverse reactions,all,210,188,168.0,20.0,42.0,0.8936170212765957,0.8,0.8442211055276382
181,ULORIC,adverse reactions,exact-meddra,187,188,157.0,,30.0,,0.839572192513369,
182,ULORIC,adverse reactions,non-meddra,23,188,11.0,,12.0,,0.4782608695652174,
183,ULORIC,adverse reactions,negated,0,188,0.0,,0.0,,,
184,ULORIC,adverse reactions,discontinuous,18,188,0.0,,18.0,,0.0,
185,ULORIC,warnings and precautions,all,11,12,5.0,7.0,6.0,0.4166666666666667,0.45454545454545453,0.43478260869565216
186,ULORIC,warnings and precautions,exact-meddra,2,12,2.0,,0.0,,1.0,
187,ULORIC,warnings and precautions,non-meddra,9,12,3.0,,6.0,,0.3333333333333333,
188,ULORIC,warnings and precautions,negated,0,12,0.0,,0.0,,,
189,ULORIC,warnings and precautions,discontinuous,0,12,0.0,,0.0,,,
190,ULORIC,boxed warnings,all,0,0,,,,,,
191,ULORIC,boxed warnings,exact-meddra,0,0,,,,,,
192,ULORIC,boxed warnings,non-meddra,0,0,,,,,,
193,ULORIC,boxed warnings,negated,0,0,,,,,,
194,ULORIC,boxed warnings,discontinuous,0,0,,,,,,
195,ULORIC,all-concat,all,218,5,4.0,1.0,214.0,0.8,0.01834862385321101,0.03587443946188341
196,ULORIC,all-concat,exact-meddra,188,5,3.0,,185.0,,0.015957446808510637,
197,ULORIC,all-concat,non-meddra,30,5,1.0,,29.0,,0.03333333333333333,
198,ULORIC,all-concat,negated,0,5,0.0,,0.0,,,
199,ULORIC,all-concat,discontinuous,18,5,0.0,,18.0,,0.0,
200,CIMZIA,adverse reactions,all,99,54,47.0,7.0,52.0,0.8703703703703703,0.47474747474747475,0.6143790849673203
201,CIMZIA,adverse reactions,exact-meddra,76,54,43.0,,33.0,,0.5657894736842105,
202,CIMZIA,adverse reactions,non-meddra,23,54,4.0,,19.0,,0.17391304347826086,
203,CIMZIA,adverse reactions,negated,1,54,0.0,,1.0,,0.0,
204,CIMZIA,adverse reactions,discontinuous,8,54,0.0,,8.0,,0.0,
205,CIMZIA,warnings and precautions,all,54,15,10.0,5.0,44.0,0.6666666666666666,0.18518518518518517,0.28985507246376807
206,CIMZIA,warnings and precautions,exact-meddra,25,15,5.0,,20.0,,0.2,
207,CIMZIA,warnings and precautions,non-meddra,29,15,5.0,,24.0,,0.1724137931034483,
208,CIMZIA,warnings and precautions,negated,0,15,0.0,,0.0,,,
209,CIMZIA,warnings and precautions,discontinuous,4,15,0.0,,4.0,,0.0,
210,CIMZIA,boxed warnings,all,27,17,12.0,5.0,15.0,0.7058823529411765,0.4444444444444444,0.5454545454545455
211,CIMZIA,boxed warnings,exact-meddra,13,17,10.0,,3.0,,0.7692307692307693,
212,CIMZIA,boxed warnings,non-meddra,14,17,2.0,,12.0,,0.14285714285714285,
213,CIMZIA,boxed warnings,negated,0,17,0.0,,0.0,,,
214,CIMZIA,boxed warnings,discontinuous,8,17,0.0,,8.0,,0.0,
215,CIMZIA,all-concat,all,146,62,45.0,17.0,101.0,0.7258064516129032,0.3082191780821918,0.43269230769230776
216,CIMZIA,all-concat,exact-meddra,92,62,37.0,,55.0,,0.40217391304347827,
217,CIMZIA,all-concat,non-meddra,54,62,8.0,,46.0,,0.14814814814814814,
218,CIMZIA,all-concat,negated,1,62,0.0,,1.0,,0.0,
219,CIMZIA,all-concat,discontinuous,19,62,0.0,,19.0,,0.0,
220,KALYDECO,adverse reactions,all,40,26,25.0,1.0,15.0,0.9615384615384616,0.625,0.7575757575757575
221,KALYDECO,adverse reactions,exact-meddra,24,26,22.0,,2.0,,0.9166666666666666,
222,KALYDECO,adverse reactions,non-meddra,16,26,3.0,,13.0,,0.1875,
223,KALYDECO,adverse reactions,negated,0,26,0.0,,0.0,,,
224,KALYDECO,adverse reactions,discontinuous,10,26,0.0,,10.0,,0.0,
225,KALYDECO,warnings and precautions,all,6,4,2.0,2.0,4.0,0.5,0.3333333333333333,0.4
226,KALYDECO,warnings and precautions,exact-meddra,1,4,1.0,,0.0,,1.0,
227,KALYDECO,warnings and precautions,non-meddra,5,4,1.0,,4.0,,0.2,
228,KALYDECO,warnings and precautions,negated,0,4,0.0,,0.0,,,
229,KALYDECO,warnings and precautions,discontinuous,3,4,0.0,,3.0,,0.0,
230,KALYDECO,boxed warnings,all,0,0,,,,,,
231,KALYDECO,boxed warnings,exact-meddra,0,0,,,,,,
232,KALYDECO,boxed warnings,non-meddra,0,0,,,,,,
233,KALYDECO,boxed warnings,negated,0,0,,,,,,
234,KALYDECO,boxed warnings,discontinuous,0,0,,,,,,
235,KALYDECO,all-concat,all,45,26,25.0,1.0,20.0,0.9615384615384616,0.5555555555555556,0.7042253521126761
236,KALYDECO,all-concat,exact-meddra,25,26,22.0,,3.0,,0.88,
237,KALYDECO,all-concat,non-meddra,20,26,3.0,,17.0,,0.15,
238,KALYDECO,all-concat,negated,0,26,0.0,,0.0,,,
239,KALYDECO,all-concat,discontinuous,13,26,0.0,,13.0,,0.0,
240,FULYZAQ,adverse reactions,all,36,36,35.0,1.0,1.0,0.9722222222222222,0.9722222222222222,0.9722222222222222
241,FULYZAQ,adverse reactions,exact-meddra,30,36,30.0,,0.0,,1.0,
242,FULYZAQ,adverse reactions,non-meddra,6,36,5.0,,1.0,,0.8333333333333334,
243,FULYZAQ,adverse reactions,negated,0,36,0.0,,0.0,,,
244,FULYZAQ,adverse reactions,discontinuous,0,36,0.0,,0.0,,,
245,FULYZAQ,warnings and precautions,all,0,3,0.0,3.0,0.0,0.0,,
246,FULYZAQ,warnings and precautions,exact-meddra,0,3,0.0,,0.0,,,
247,FULYZAQ,warnings and precautions,non-meddra,0,3,0.0,,0.0,,,
248,FULYZAQ,warnings and precautions,negated,0,3,0.0,,0.0,,,
249,FULYZAQ,warnings and precautions,discontinuous,0,3,0.0,,0.0,,,
250,FULYZAQ,boxed warnings,all,0,0,,,,,,
251,FULYZAQ,boxed warnings,exact-meddra,0,0,,,,,,
252,FULYZAQ,boxed warnings,non-meddra,0,0,,,,,,
253,FULYZAQ,boxed warnings,negated,0,0,,,,,,
254,FULYZAQ,boxed warnings,discontinuous,0,0,,,,,,
255,FULYZAQ,all-concat,all,36,37,36.0,1.0,0.0,0.972972972972973,1.0,0.9863013698630138
256,FULYZAQ,all-concat,exact-meddra,30,37,30.0,,0.0,,1.0,
257,FULYZAQ,all-concat,non-meddra,6,37,6.0,,0.0,,1.0,
258,FULYZAQ,all-concat,negated,0,37,0.0,,0.0,,,
259,FULYZAQ,all-concat,discontinuous,0,37,0.0,,0.0,,,
260,QUTENZA,adverse reactions,all,40,37,37.0,0.0,3.0,1.0,0.925,0.961038961038961
261,QUTENZA,adverse reactions,exact-meddra,34,37,34.0,,0.0,,1.0,
262,QUTENZA,adverse reactions,non-meddra,6,37,3.0,,3.0,,0.5,
263,QUTENZA,adverse reactions,negated,0,37,0.0,,0.0,,,
264,QUTENZA,adverse reactions,discontinuous,0,37,0.0,,0.0,,,
265,QUTENZA,warnings and precautions,all,6,9,2.0,7.0,4.0,0.2222222222222222,0.3333333333333333,0.26666666666666666
266,QUTENZA,warnings and precautions,exact-meddra,3,9,2.0,,1.0,,0.6666666666666666,
267,QUTENZA,warnings and precautions,non-meddra,3,9,0.0,,3.0,,0.0,
268,QUTENZA,warnings and precautions,negated,0,9,0.0,,0.0,,,
269,QUTENZA,warnings and precautions,discontinuous,0,9,0.0,,0.0,,,
270,QUTENZA,boxed warnings,all,0,0,,,,,,
271,QUTENZA,boxed warnings,exact-meddra,0,0,,,,,,
272,QUTENZA,boxed warnings,non-meddra,0,0,,,,,,
273,QUTENZA,boxed warnings,negated,0,0,,,,,,
274,QUTENZA,boxed warnings,discontinuous,0,0,,,,,,
275,QUTENZA,all-concat,all,45,34,33.0,1.0,12.0,0.9705882352941176,0.7333333333333333,0.8354430379746834
276,QUTENZA,all-concat,exact-meddra,37,34,30.0,,7.0,,0.8108108108108109,
277,QUTENZA,all-concat,non-meddra,8,34,3.0,,5.0,,0.375,
278,QUTENZA,all-concat,negated,0,34,0.0,,0.0,,,
279,QUTENZA,all-concat,discontinuous,0,34,0.0,,0.0,,,
280,GRANIX,adverse reactions,all,8,15,5.0,10.0,3.0,0.3333333333333333,0.625,0.43478260869565216
281,GRANIX,adverse reactions,exact-meddra,5,15,5.0,,0.0,,1.0,
282,GRANIX,adverse reactions,non-meddra,3,15,0.0,,3.0,,0.0,
283,GRANIX,adverse reactions,negated,0,15,0.0,,0.0,,,
284,GRANIX,adverse reactions,discontinuous,0,15,0.0,,0.0,,,
285,GRANIX,warnings and precautions,all,22,13,11.0,2.0,11.0,0.8461538461538461,0.5,0.6285714285714286
286,GRANIX,warnings and precautions,exact-meddra,17,13,10.0,,7.0,,0.5882352941176471,
287,GRANIX,warnings and precautions,non-meddra,5,13,1.0,,4.0,,0.2,
288,GRANIX,warnings and precautions,negated,0,13,0.0,,0.0,,,
289,GRANIX,warnings and precautions,discontinuous,1,13,0.0,,1.0,,0.0,
290,GRANIX,boxed warnings,all,0,0,,,,,,
291,GRANIX,boxed warnings,exact-meddra,0,0,,,,,,
292,GRANIX,boxed warnings,non-meddra,0,0,,,,,,
293,GRANIX,boxed warnings,negated,0,0,,,,,,
294,GRANIX,boxed warnings,discontinuous,0,0,,,,,,
295,GRANIX,all-concat,all,26,15,5.0,10.0,21.0,0.3333333333333333,0.19230769230769232,0.2439024390243902
296,GRANIX,all-concat,exact-meddra,19,15,5.0,,14.0,,0.2631578947368421,
297,GRANIX,all-concat,non-meddra,7,15,0.0,,7.0,,0.0,
298,GRANIX,all-concat,negated,0,15,0.0,,0.0,,,
299,GRANIX,all-concat,discontinuous,1,15,0.0,,1.0,,0.0,
300,COARTEM,adverse reactions,all,81,80,79.0,1.0,2.0,0.9875,0.9753086419753086,0.9813664596273292
301,COARTEM,adverse reactions,exact-meddra,78,80,78.0,,0.0,,1.0,
302,COARTEM,adverse reactions,non-meddra,3,80,1.0,,2.0,,0.3333333333333333,
303,COARTEM,adverse reactions,negated,0,80,0.0,,0.0,,,
304,COARTEM,adverse reactions,discontinuous,0,80,0.0,,0.0,,,
305,COARTEM,warnings and precautions,all,2,48,2.0,46.0,0.0,0.041666666666666664,1.0,0.07999999999999999
306,COARTEM,warnings and precautions,exact-meddra,0,48,0.0,,0.0,,,
307,COARTEM,warnings and precautions,non-meddra,2,48,2.0,,0.0,,1.0,
308,COARTEM,warnings and precautions,negated,0,48,0.0,,0.0,,,
309,COARTEM,warnings and precautions,discontinuous,0,48,0.0,,0.0,,,
310,COARTEM,boxed warnings,all,0,0,,,,,,
311,COARTEM,boxed warnings,exact-meddra,0,0,,,,,,
312,COARTEM,boxed warnings,non-meddra,0,0,,,,,,
313,COARTEM,boxed warnings,negated,0,0,,,,,,
314,COARTEM,boxed warnings,discontinuous,0,0,,,,,,
315,COARTEM,all-concat,all,83,80,78.0,2.0,5.0,0.975,0.9397590361445783,0.9570552147239264
316,COARTEM,all-concat,exact-meddra,78,80,77.0,,1.0,,0.9871794871794872,
317,COARTEM,all-concat,non-meddra,5,80,1.0,,4.0,,0.2,
318,COARTEM,all-concat,negated,0,80,0.0,,0.0,,,
319,COARTEM,all-concat,discontinuous,0,80,0.0,,0.0,,,
320,APTIOM,adverse reactions,all,42,23,19.0,4.0,23.0,0.8260869565217391,0.4523809523809524,0.5846153846153845
321,APTIOM,adverse reactions,exact-meddra,34,23,14.0,,20.0,,0.4117647058823529,
322,APTIOM,adverse reactions,non-meddra,8,23,5.0,,3.0,,0.625,
323,APTIOM,adverse reactions,negated,0,23,0.0,,0.0,,,
324,APTIOM,adverse reactions,discontinuous,1,23,0.0,,1.0,,0.0,
325,APTIOM,warnings and precautions,all,79,15,11.0,4.0,68.0,0.7333333333333333,0.13924050632911392,0.23404255319148937
326,APTIOM,warnings and precautions,exact-meddra,48,15,7.0,,41.0,,0.14583333333333334,
327,APTIOM,warnings and precautions,non-meddra,31,15,4.0,,27.0,,0.12903225806451613,
328,APTIOM,warnings and precautions,negated,4,15,1.0,,3.0,,0.25,
329,APTIOM,warnings and precautions,discontinuous,8,15,2.0,,6.0,,0.25,
330,APTIOM,boxed warnings,all,0,0,,,,,,
331,APTIOM,boxed warnings,exact-meddra,0,0,,,,,,
332,APTIOM,boxed warnings,non-meddra,0,0,,,,,,
333,APTIOM,boxed warnings,negated,0,0,,,,,,
334,APTIOM,boxed warnings,discontinuous,0,0,,,,,,
335,APTIOM,all-concat,all,95,30,19.0,11.0,76.0,0.6333333333333333,0.2,0.30400000000000005
336,APTIOM,all-concat,exact-meddra,62,30,13.0,,49.0,,0.20967741935483872,
337,APTIOM,all-concat,non-meddra,33,30,6.0,,27.0,,0.18181818181818182,
338,APTIOM,all-concat,negated,4,30,1.0,,3.0,,0.25,
339,APTIOM,all-concat,discontinuous,8,30,1.0,,7.0,,0.125,
