,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
125,TAFINLAR,warnings and precautions,all,60,41,29.0,12.0,31.0,0.7073170731707317,0.48333333333333334,0.5742574257425742
126,TAFINLAR,warnings and precautions,exact-meddra,28,41,24.0,,4.0,,0.8571428571428571,
127,TAFINLAR,warnings and precautions,non-meddra,32,41,5.0,,27.0,,0.15625,
128,TAFINLAR,warnings and precautions,negated,0,41,0.0,,0.0,,,
129,TAFINLAR,warnings and precautions,discontinuous,2,41,1.0,,1.0,,0.5,
130,TAFINLAR,boxed warnings,all,0,0,,,,,,
131,TAFINLAR,boxed warnings,exact-meddra,0,0,,,,,,
132,TAFINLAR,boxed warnings,non-meddra,0,0,,,,,,
133,TAFINLAR,boxed warnings,negated,0,0,,,,,,
134,TAFINLAR,boxed warnings,discontinuous,0,0,,,,,,
135,TAFINLAR,all-concat,all,155,81,74.0,7.0,81.0,0.9135802469135802,0.4774193548387097,0.6271186440677966
136,TAFINLAR,all-concat,exact-meddra,110,81,65.0,,45.0,,0.5909090909090909,
137,TAFINLAR,all-concat,non-meddra,45,81,9.0,,36.0,,0.2,
138,TAFINLAR,all-concat,negated,0,81,0.0,,0.0,,,
139,TAFINLAR,all-concat,discontinuous,2,81,0.0,,2.0,,0.0,
140,HORIZANT,adverse reactions,all,27,25,24.0,1.0,3.0,0.96,0.8888888888888888,0.923076923076923
141,HORIZANT,adverse reactions,exact-meddra,26,25,23.0,,3.0,,0.8846153846153846,
142,HORIZANT,adverse reactions,non-meddra,1,25,1.0,,0.0,,1.0,
143,HORIZANT,adverse reactions,negated,0,25,0.0,,0.0,,,
144,HORIZANT,adverse reactions,discontinuous,0,25,0.0,,0.0,,,
145,HORIZANT,warnings and precautions,all,35,21,11.0,10.0,24.0,0.5238095238095238,0.3142857142857143,0.39285714285714285
146,HORIZANT,warnings and precautions,exact-meddra,17,21,9.0,,8.0,,0.5294117647058824,
147,HORIZANT,warnings and precautions,non-meddra,18,21,2.0,,16.0,,0.1111111111111111,
148,HORIZANT,warnings and precautions,negated,1,21,1.0,,0.0,,1.0,
149,HORIZANT,warnings and precautions,discontinuous,11,21,0.0,,11.0,,0.0,
150,HORIZANT,boxed warnings,all,0,0,,,,,,
151,HORIZANT,boxed warnings,exact-meddra,0,0,,,,,,
152,HORIZANT,boxed warnings,non-meddra,0,0,,,,,,
153,HORIZANT,boxed warnings,negated,0,0,,,,,,
154,HORIZANT,boxed warnings,discontinuous,0,0,,,,,,
155,HORIZANT,all-concat,all,57,39,28.0,11.0,29.0,0.717948717948718,0.49122807017543857,0.5833333333333334
156,HORIZANT,all-concat,exact-meddra,38,39,25.0,,13.0,,0.6578947368421053,
157,HORIZANT,all-concat,non-meddra,19,39,3.0,,16.0,,0.15789473684210525,
158,HORIZANT,all-concat,negated,1,39,0.0,,1.0,,0.0,
159,HORIZANT,all-concat,discontinuous,11,39,0.0,,11.0,,0.0,
160,IMBRUVICA,adverse reactions,all,70,64,59.0,5.0,11.0,0.921875,0.8428571428571429,0.880597014925373
161,IMBRUVICA,adverse reactions,exact-meddra,55,64,51.0,,4.0,,0.9272727272727272,
162,IMBRUVICA,adverse reactions,non-meddra,15,64,8.0,,7.0,,0.5333333333333333,
163,IMBRUVICA,adverse reactions,negated,0,64,0.0,,0.0,,,
164,IMBRUVICA,adverse reactions,discontinuous,2,64,0.0,,2.0,,0.0,
165,IMBRUVICA,warnings and precautions,all,31,31,22.0,9.0,9.0,0.7096774193548387,0.7096774193548387,0.7096774193548389
166,IMBRUVICA,warnings and precautions,exact-meddra,16,31,14.0,,2.0,,0.875,
167,IMBRUVICA,warnings and precautions,non-meddra,15,31,8.0,,7.0,,0.5333333333333333,
168,IMBRUVICA,warnings and precautions,negated,0,31,0.0,,0.0,,,
169,IMBRUVICA,warnings and precautions,discontinuous,0,31,0.0,,0.0,,,
170,IMBRUVICA,boxed warnings,all,0,0,,,,,,
171,IMBRUVICA,boxed warnings,exact-meddra,0,0,,,,,,
172,IMBRUVICA,boxed warnings,non-meddra,0,0,,,,,,
173,IMBRUVICA,boxed warnings,negated,0,0,,,,,,
174,IMBRUVICA,boxed warnings,discontinuous,0,0,,,,,,
175,IMBRUVICA,all-concat,all,88,68,61.0,7.0,27.0,0.8970588235294118,0.6931818181818182,0.7820512820512822
176,IMBRUVICA,all-concat,exact-meddra,62,68,54.0,,8.0,,0.8709677419354839,
177,IMBRUVICA,all-concat,non-meddra,26,68,7.0,,19.0,,0.2692307692307692,
178,IMBRUVICA,all-concat,negated,0,68,0.0,,0.0,,,
179,IMBRUVICA,all-concat,discontinuous,2,68,0.0,,2.0,,0.0,
180,ULORIC,adverse reactions,all,210,163,155.0,8.0,55.0,0.950920245398773,0.7380952380952381,0.8310991957104558
181,ULORIC,adverse reactions,exact-meddra,187,163,148.0,,39.0,,0.7914438502673797,
182,ULORIC,adverse reactions,non-meddra,23,163,7.0,,16.0,,0.30434782608695654,
183,ULORIC,adverse reactions,negated,0,163,0.0,,0.0,,,
184,ULORIC,adverse reactions,discontinuous,18,163,4.0,,14.0,,0.2222222222222222,
185,ULORIC,warnings and precautions,all,11,19,5.0,14.0,6.0,0.2631578947368421,0.45454545454545453,0.3333333333333333
186,ULORIC,warnings and precautions,exact-meddra,2,19,2.0,,0.0,,1.0,
187,ULORIC,warnings and precautions,non-meddra,9,19,3.0,,6.0,,0.3333333333333333,
188,ULORIC,warnings and precautions,negated,0,19,0.0,,0.0,,,
189,ULORIC,warnings and precautions,discontinuous,0,19,0.0,,0.0,,,
190,ULORIC,boxed warnings,all,0,0,,,,,,
191,ULORIC,boxed warnings,exact-meddra,0,0,,,,,,
192,ULORIC,boxed warnings,non-meddra,0,0,,,,,,
193,ULORIC,boxed warnings,negated,0,0,,,,,,
194,ULORIC,boxed warnings,discontinuous,0,0,,,,,,
195,ULORIC,all-concat,all,218,188,169.0,19.0,49.0,0.898936170212766,0.7752293577981652,0.8325123152709359
196,ULORIC,all-concat,exact-meddra,188,188,157.0,,31.0,,0.8351063829787234,
197,ULORIC,all-concat,non-meddra,30,188,12.0,,18.0,,0.4,
198,ULORIC,all-concat,negated,0,188,0.0,,0.0,,,
199,ULORIC,all-concat,discontinuous,18,188,0.0,,18.0,,0.0,
200,CIMZIA,adverse reactions,all,99,70,63.0,7.0,36.0,0.9,0.6363636363636364,0.7455621301775148
201,CIMZIA,adverse reactions,exact-meddra,76,70,57.0,,19.0,,0.75,
202,CIMZIA,adverse reactions,non-meddra,23,70,6.0,,17.0,,0.2608695652173913,
203,CIMZIA,adverse reactions,negated,1,70,0.0,,1.0,,0.0,
204,CIMZIA,adverse reactions,discontinuous,8,70,0.0,,8.0,,0.0,
205,CIMZIA,warnings and precautions,all,54,47,32.0,15.0,22.0,0.6808510638297872,0.5925925925925926,0.6336633663366336
206,CIMZIA,warnings and precautions,exact-meddra,25,47,22.0,,3.0,,0.88,
207,CIMZIA,warnings and precautions,non-meddra,29,47,10.0,,19.0,,0.3448275862068966,
208,CIMZIA,warnings and precautions,negated,0,47,0.0,,0.0,,,
209,CIMZIA,warnings and precautions,discontinuous,4,47,0.0,,4.0,,0.0,
210,CIMZIA,boxed warnings,all,27,29,16.0,13.0,11.0,0.5517241379310345,0.5925925925925926,0.5714285714285714
211,CIMZIA,boxed warnings,exact-meddra,13,29,11.0,,2.0,,0.8461538461538461,
212,CIMZIA,boxed warnings,non-meddra,14,29,5.0,,9.0,,0.35714285714285715,
213,CIMZIA,boxed warnings,negated,0,29,0.0,,0.0,,,
214,CIMZIA,boxed warnings,discontinuous,8,29,2.0,,6.0,,0.25,
215,CIMZIA,all-concat,all,146,94,79.0,15.0,67.0,0.8404255319148937,0.541095890410959,0.6583333333333333
216,CIMZIA,all-concat,exact-meddra,92,94,67.0,,25.0,,0.7282608695652174,
217,CIMZIA,all-concat,non-meddra,54,94,12.0,,42.0,,0.2222222222222222,
218,CIMZIA,all-concat,negated,1,94,0.0,,1.0,,0.0,
219,CIMZIA,all-concat,discontinuous,19,94,2.0,,17.0,,0.10526315789473684,
220,KALYDECO,adverse reactions,all,40,28,27.0,1.0,13.0,0.9642857142857143,0.675,0.7941176470588236
221,KALYDECO,adverse reactions,exact-meddra,24,28,23.0,,1.0,,0.9583333333333334,
222,KALYDECO,adverse reactions,non-meddra,16,28,4.0,,12.0,,0.25,
223,KALYDECO,adverse reactions,negated,0,28,0.0,,0.0,,,
224,KALYDECO,adverse reactions,discontinuous,10,28,0.0,,10.0,,0.0,
225,KALYDECO,warnings and precautions,all,6,4,3.0,1.0,3.0,0.75,0.5,0.6
226,KALYDECO,warnings and precautions,exact-meddra,1,4,1.0,,0.0,,1.0,
227,KALYDECO,warnings and precautions,non-meddra,5,4,2.0,,3.0,,0.4,
228,KALYDECO,warnings and precautions,negated,0,4,0.0,,0.0,,,
229,KALYDECO,warnings and precautions,discontinuous,3,4,0.0,,3.0,,0.0,
230,KALYDECO,boxed warnings,all,0,0,,,,,,
231,KALYDECO,boxed warnings,exact-meddra,0,0,,,,,,
232,KALYDECO,boxed warnings,non-meddra,0,0,,,,,,
233,KALYDECO,boxed warnings,negated,0,0,,,,,,
234,KALYDECO,boxed warnings,discontinuous,0,0,,,,,,
235,KALYDECO,all-concat,all,45,27,27.0,0.0,18.0,1.0,0.6,0.7499999999999999
236,KALYDECO,all-concat,exact-meddra,25,27,25.0,,0.0,,1.0,
237,KALYDECO,all-concat,non-meddra,20,27,2.0,,18.0,,0.1,
238,KALYDECO,all-concat,negated,0,27,0.0,,0.0,,,
239,KALYDECO,all-concat,discontinuous,13,27,0.0,,13.0,,0.0,
240,FULYZAQ,adverse reactions,all,36,36,36.0,0.0,0.0,1.0,1.0,1.0
241,FULYZAQ,adverse reactions,exact-meddra,30,36,30.0,,0.0,,1.0,
242,FULYZAQ,adverse reactions,non-meddra,6,36,6.0,,0.0,,1.0,
243,FULYZAQ,adverse reactions,negated,0,36,0.0,,0.0,,,
244,FULYZAQ,adverse reactions,discontinuous,0,36,0.0,,0.0,,,
245,FULYZAQ,warnings and precautions,all,0,3,0.0,3.0,0.0,0.0,,
246,FULYZAQ,warnings and precautions,exact-meddra,0,3,0.0,,0.0,,,
247,FULYZAQ,warnings and precautions,non-meddra,0,3,0.0,,0.0,,,
248,FULYZAQ,warnings and precautions,negated,0,3,0.0,,0.0,,,
249,FULYZAQ,warnings and precautions,discontinuous,0,3,0.0,,0.0,,,
250,FULYZAQ,boxed warnings,all,0,0,,,,,,
251,FULYZAQ,boxed warnings,exact-meddra,0,0,,,,,,
252,FULYZAQ,boxed warnings,non-meddra,0,0,,,,,,
253,FULYZAQ,boxed warnings,negated,0,0,,,,,,
254,FULYZAQ,boxed warnings,discontinuous,0,0,,,,,,
255,FULYZAQ,all-concat,all,36,36,36.0,0.0,0.0,1.0,1.0,1.0
256,FULYZAQ,all-concat,exact-meddra,30,36,30.0,,0.0,,1.0,
257,FULYZAQ,all-concat,non-meddra,6,36,6.0,,0.0,,1.0,
258,FULYZAQ,all-concat,negated,0,36,0.0,,0.0,,,
259,FULYZAQ,all-concat,discontinuous,0,36,0.0,,0.0,,,
260,QUTENZA,adverse reactions,all,40,35,35.0,0.0,5.0,1.0,0.875,0.9333333333333333
261,QUTENZA,adverse reactions,exact-meddra,34,35,34.0,,0.0,,1.0,
262,QUTENZA,adverse reactions,non-meddra,6,35,1.0,,5.0,,0.16666666666666666,
263,QUTENZA,adverse reactions,negated,0,35,0.0,,0.0,,,
264,QUTENZA,adverse reactions,discontinuous,0,35,0.0,,0.0,,,
265,QUTENZA,warnings and precautions,all,6,8,5.0,3.0,1.0,0.625,0.8333333333333334,0.7142857142857143
266,QUTENZA,warnings and precautions,exact-meddra,3,8,3.0,,0.0,,1.0,
267,QUTENZA,warnings and precautions,non-meddra,3,8,2.0,,1.0,,0.6666666666666666,
268,QUTENZA,warnings and precautions,negated,0,8,0.0,,0.0,,,
269,QUTENZA,warnings and precautions,discontinuous,0,8,0.0,,0.0,,,
270,QUTENZA,boxed warnings,all,0,0,,,,,,
271,QUTENZA,boxed warnings,exact-meddra,0,0,,,,,,
272,QUTENZA,boxed warnings,non-meddra,0,0,,,,,,
273,QUTENZA,boxed warnings,negated,0,0,,,,,,
274,QUTENZA,boxed warnings,discontinuous,0,0,,,,,,
275,QUTENZA,all-concat,all,45,35,35.0,0.0,10.0,1.0,0.7777777777777778,0.8750000000000001
276,QUTENZA,all-concat,exact-meddra,37,35,34.0,,3.0,,0.918918918918919,
277,QUTENZA,all-concat,non-meddra,8,35,1.0,,7.0,,0.125,
278,QUTENZA,all-concat,negated,0,35,0.0,,0.0,,,
279,QUTENZA,all-concat,discontinuous,0,35,0.0,,0.0,,,
280,GRANIX,adverse reactions,all,8,13,5.0,8.0,3.0,0.38461538461538464,0.625,0.4761904761904762
281,GRANIX,adverse reactions,exact-meddra,5,13,5.0,,0.0,,1.0,
282,GRANIX,adverse reactions,non-meddra,3,13,0.0,,3.0,,0.0,
283,GRANIX,adverse reactions,negated,0,13,0.0,,0.0,,,
284,GRANIX,adverse reactions,discontinuous,0,13,0.0,,0.0,,,
285,GRANIX,warnings and precautions,all,22,19,14.0,5.0,8.0,0.7368421052631579,0.6363636363636364,0.6829268292682926
286,GRANIX,warnings and precautions,exact-meddra,17,19,13.0,,4.0,,0.7647058823529411,
287,GRANIX,warnings and precautions,non-meddra,5,19,1.0,,4.0,,0.2,
288,GRANIX,warnings and precautions,negated,0,19,0.0,,0.0,,,
289,GRANIX,warnings and precautions,discontinuous,1,19,0.0,,1.0,,0.0,
290,GRANIX,boxed warnings,all,0,0,,,,,,
291,GRANIX,boxed warnings,exact-meddra,0,0,,,,,,
292,GRANIX,boxed warnings,non-meddra,0,0,,,,,,
293,GRANIX,boxed warnings,negated,0,0,,,,,,
294,GRANIX,boxed warnings,discontinuous,0,0,,,,,,
295,GRANIX,all-concat,all,26,24,12.0,12.0,14.0,0.5,0.46153846153846156,0.48000000000000004
296,GRANIX,all-concat,exact-meddra,19,24,12.0,,7.0,,0.631578947368421,
297,GRANIX,all-concat,non-meddra,7,24,0.0,,7.0,,0.0,
298,GRANIX,all-concat,negated,0,24,0.0,,0.0,,,
299,GRANIX,all-concat,discontinuous,1,24,0.0,,1.0,,0.0,
300,COARTEM,adverse reactions,all,81,79,78.0,1.0,3.0,0.9873417721518988,0.9629629629629629,0.975
301,COARTEM,adverse reactions,exact-meddra,78,79,77.0,,1.0,,0.9871794871794872,
302,COARTEM,adverse reactions,non-meddra,3,79,1.0,,2.0,,0.3333333333333333,
303,COARTEM,adverse reactions,negated,0,79,0.0,,0.0,,,
304,COARTEM,adverse reactions,discontinuous,0,79,0.0,,0.0,,,
305,COARTEM,warnings and precautions,all,2,19,1.0,18.0,1.0,0.05263157894736842,0.5,0.09523809523809525
306,COARTEM,warnings and precautions,exact-meddra,0,19,0.0,,0.0,,,
307,COARTEM,warnings and precautions,non-meddra,2,19,1.0,,1.0,,0.5,
308,COARTEM,warnings and precautions,negated,0,19,0.0,,0.0,,,
309,COARTEM,warnings and precautions,discontinuous,0,19,0.0,,0.0,,,
310,COARTEM,boxed warnings,all,0,0,,,,,,
311,COARTEM,boxed warnings,exact-meddra,0,0,,,,,,
312,COARTEM,boxed warnings,non-meddra,0,0,,,,,,
313,COARTEM,boxed warnings,negated,0,0,,,,,,
314,COARTEM,boxed warnings,discontinuous,0,0,,,,,,
315,COARTEM,all-concat,all,83,89,78.0,11.0,5.0,0.8764044943820225,0.9397590361445783,0.9069767441860466
316,COARTEM,all-concat,exact-meddra,78,89,75.0,,3.0,,0.9615384615384616,
317,COARTEM,all-concat,non-meddra,5,89,3.0,,2.0,,0.6,
318,COARTEM,all-concat,negated,0,89,0.0,,0.0,,,
319,COARTEM,all-concat,discontinuous,0,89,0.0,,0.0,,,
320,APTIOM,adverse reactions,all,42,40,31.0,9.0,11.0,0.775,0.7380952380952381,0.7560975609756099
321,APTIOM,adverse reactions,exact-meddra,34,40,26.0,,8.0,,0.7647058823529411,
322,APTIOM,adverse reactions,non-meddra,8,40,5.0,,3.0,,0.625,
323,APTIOM,adverse reactions,negated,0,40,0.0,,0.0,,,
324,APTIOM,adverse reactions,discontinuous,1,40,0.0,,1.0,,0.0,
325,APTIOM,warnings and precautions,all,79,64,49.0,15.0,30.0,0.765625,0.620253164556962,0.6853146853146853
326,APTIOM,warnings and precautions,exact-meddra,48,64,38.0,,10.0,,0.7916666666666666,
327,APTIOM,warnings and precautions,non-meddra,31,64,11.0,,20.0,,0.3548387096774194,
328,APTIOM,warnings and precautions,negated,4,64,1.0,,3.0,,0.25,
329,APTIOM,warnings and precautions,discontinuous,8,64,0.0,,8.0,,0.0,
330,APTIOM,boxed warnings,all,0,0,,,,,,
331,APTIOM,boxed warnings,exact-meddra,0,0,,,,,,
332,APTIOM,boxed warnings,non-meddra,0,0,,,,,,
333,APTIOM,boxed warnings,negated,0,0,,,,,,
334,APTIOM,boxed warnings,discontinuous,0,0,,,,,,
335,APTIOM,all-concat,all,95,79,60.0,19.0,35.0,0.759493670886076,0.631578947368421,0.689655172413793
336,APTIOM,all-concat,exact-meddra,62,79,51.0,,11.0,,0.8225806451612904,
337,APTIOM,all-concat,non-meddra,33,79,9.0,,24.0,,0.2727272727272727,
338,APTIOM,all-concat,negated,4,79,1.0,,3.0,,0.25,
339,APTIOM,all-concat,discontinuous,8,79,0.0,,8.0,,0.0,
340,PROLIA,adverse reactions,all,69,44,37.0,7.0,32.0,0.8409090909090909,0.5362318840579711,0.6548672566371683
