,drug_name,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
136,ADREVIEW,exact-meddra,8,9,7,,1,,0.875,
137,ADREVIEW,non-meddra,3,9,2,,1,,0.6666666666666666,
138,ADREVIEW,negated,0,9,0,,0,,,
139,ADREVIEW,discontinuous,3,9,2,,1,,0.6666666666666666,
140,DOTAREM,all,59,58,59,1.0,0,0.9833333333333333,1.0,0.9915966386554621
141,DOTAREM,exact-meddra,54,58,54,,0,,1.0,
142,DOTAREM,non-meddra,5,58,5,,0,,1.0,
143,DOTAREM,negated,1,58,1,,0,,1.0,
144,DOTAREM,discontinuous,4,58,4,,0,,1.0,
145,PRADAXA,all,58,45,51,0.0,7,1.0,0.8793103448275862,0.9357798165137614
146,PRADAXA,exact-meddra,35,45,35,,0,,1.0,
147,PRADAXA,non-meddra,23,45,16,,7,,0.6956521739130435,
148,PRADAXA,negated,0,45,0,,0,,,
149,PRADAXA,discontinuous,8,45,7,,1,,0.875,
150,ELIQUIS,all,105,82,93,15.0,12,0.8611111111111112,0.8857142857142857,0.8732394366197184
151,ELIQUIS,exact-meddra,69,82,64,,5,,0.927536231884058,
152,ELIQUIS,non-meddra,36,82,29,,7,,0.8055555555555556,
153,ELIQUIS,negated,1,82,1,,0,,1.0,
154,ELIQUIS,discontinuous,15,82,15,,0,,1.0,
155,ZERBAXA,all,48,57,46,12.0,2,0.7931034482758621,0.9583333333333334,0.8679245283018867
156,ZERBAXA,exact-meddra,38,57,38,,0,,1.0,
157,ZERBAXA,non-meddra,10,57,8,,2,,0.8,
158,ZERBAXA,negated,0,57,0,,0,,,
159,ZERBAXA,discontinuous,2,57,1,,1,,0.5,
160,FERRIPROX,all,85,84,83,1.0,2,0.9880952380952381,0.9764705882352941,0.9822485207100591
161,FERRIPROX,exact-meddra,80,84,79,,1,,0.9875,
162,FERRIPROX,non-meddra,5,84,4,,1,,0.8,
163,FERRIPROX,negated,0,84,0,,0,,,
164,FERRIPROX,discontinuous,1,84,0,,1,,0.0,
165,DALVANCE,all,38,35,35,0.0,3,1.0,0.9210526315789473,0.958904109589041
166,DALVANCE,exact-meddra,33,35,33,,0,,1.0,
167,DALVANCE,non-meddra,5,35,2,,3,,0.4,
168,DALVANCE,negated,1,35,0,,1,,0.0,
169,DALVANCE,discontinuous,0,35,0,,0,,,
170,ARCAPTA,all,31,28,29,0.0,2,1.0,0.9354838709677419,0.9666666666666666
171,ARCAPTA,exact-meddra,26,28,26,,0,,1.0,
172,ARCAPTA,non-meddra,5,28,3,,2,,0.6,
173,ARCAPTA,negated,1,28,1,,0,,1.0,
174,ARCAPTA,discontinuous,0,28,0,,0,,,
175,CERDELGA,all,19,19,19,0.0,0,1.0,1.0,1.0
176,CERDELGA,exact-meddra,18,19,18,,0,,1.0,
177,CERDELGA,non-meddra,1,19,1,,0,,1.0,
178,CERDELGA,negated,0,19,0,,0,,,
179,CERDELGA,discontinuous,0,19,0,,0,,,
180,GADAVIST,all,54,42,48,1.0,6,0.9795918367346939,0.8888888888888888,0.9320388349514563
181,GADAVIST,exact-meddra,49,42,43,,6,,0.8775510204081632,
182,GADAVIST,non-meddra,5,42,5,,0,,1.0,
183,GADAVIST,negated,0,42,0,,0,,,
184,GADAVIST,discontinuous,5,42,5,,0,,1.0,
185,ZYKADIA,all,72,64,63,2.0,9,0.9692307692307692,0.875,0.9197080291970802
186,ZYKADIA,exact-meddra,59,64,55,,4,,0.9322033898305084,
187,ZYKADIA,non-meddra,13,64,8,,5,,0.6153846153846154,
188,ZYKADIA,negated,0,64,0,,0,,,
189,ZYKADIA,discontinuous,5,64,2,,3,,0.4,
190,XALKORI,all,80,65,69,1.0,11,0.9857142857142858,0.8625,0.9200000000000002
191,XALKORI,exact-meddra,61,65,56,,5,,0.9180327868852459,
192,XALKORI,non-meddra,19,65,13,,6,,0.6842105263157895,
193,XALKORI,negated,0,65,0,,0,,,
194,XALKORI,discontinuous,6,65,4,,2,,0.6666666666666666,
195,BEPREVE,all,10,10,10,0.0,0,1.0,1.0,1.0
196,BEPREVE,exact-meddra,6,10,6,,0,,1.0,
197,BEPREVE,non-meddra,4,10,4,,0,,1.0,
198,BEPREVE,negated,0,10,0,,0,,,
199,BEPREVE,discontinuous,2,10,2,,0,,1.0,
200,EDARBI,all,25,19,22,0.0,3,1.0,0.88,0.9361702127659575
201,EDARBI,exact-meddra,14,19,14,,0,,1.0,
202,EDARBI,non-meddra,11,19,8,,3,,0.7272727272727273,
203,EDARBI,negated,0,19,0,,0,,,
204,EDARBI,discontinuous,8,19,6,,2,,0.75,
205,POTIGA,all,66,65,64,2.0,2,0.9696969696969697,0.9696969696969697,0.9696969696969697
206,POTIGA,exact-meddra,59,65,58,,1,,0.9830508474576272,
207,POTIGA,non-meddra,7,65,6,,1,,0.8571428571428571,
208,POTIGA,negated,0,65,0,,0,,,
209,POTIGA,discontinuous,1,65,1,,0,,1.0,
210,TUDORZA,all,28,26,25,1.0,3,0.9615384615384616,0.8928571428571429,0.9259259259259259
211,TUDORZA,exact-meddra,22,26,22,,0,,1.0,
212,TUDORZA,non-meddra,6,26,3,,3,,0.5,
213,TUDORZA,negated,0,26,0,,0,,,
214,TUDORZA,discontinuous,2,26,0,,2,,0.0,
215,PROMACTA,all,66,52,54,0.0,12,1.0,0.8181818181818182,0.9
216,PROMACTA,exact-meddra,52,52,48,,4,,0.9230769230769231,
217,PROMACTA,non-meddra,14,52,6,,8,,0.42857142857142855,
218,PROMACTA,negated,0,52,0,,0,,,
219,PROMACTA,discontinuous,2,52,0,,2,,0.0,
220,INLYTA,all,79,78,76,2.0,3,0.9743589743589743,0.9620253164556962,0.9681528662420382
221,INLYTA,exact-meddra,66,78,66,,0,,1.0,
222,INLYTA,non-meddra,13,78,10,,3,,0.7692307692307693,
223,INLYTA,negated,0,78,0,,0,,,
224,INLYTA,discontinuous,3,78,1,,2,,0.3333333333333333,
225,NORTHERA,all,15,15,15,0.0,0,1.0,1.0,1.0
226,NORTHERA,exact-meddra,9,15,9,,0,,1.0,
227,NORTHERA,non-meddra,6,15,6,,0,,1.0,
228,NORTHERA,negated,0,15,0,,0,,,
229,NORTHERA,discontinuous,3,15,3,,0,,1.0,
230,JARDIANCE,all,61,47,48,3.0,13,0.9411764705882353,0.7868852459016393,0.8571428571428571
231,JARDIANCE,exact-meddra,40,47,37,,3,,0.925,
232,JARDIANCE,non-meddra,21,47,11,,10,,0.5238095238095238,
233,JARDIANCE,negated,0,47,0,,0,,,
234,JARDIANCE,discontinuous,3,47,0,,3,,0.0,
235,FANAPT,all,131,116,120,0.0,11,1.0,0.916030534351145,0.9561752988047809
236,FANAPT,exact-meddra,125,116,117,,8,,0.936,
237,FANAPT,non-meddra,6,116,3,,3,,0.5,
238,FANAPT,negated,0,116,0,,0,,,
239,FANAPT,discontinuous,7,116,4,,3,,0.5714285714285714,
240,TANZEUM,all,44,33,32,5.0,12,0.8648648648648649,0.7272727272727273,0.7901234567901235
241,TANZEUM,exact-meddra,29,33,27,,2,,0.9310344827586207,
242,TANZEUM,non-meddra,15,33,5,,10,,0.3333333333333333,
243,TANZEUM,negated,1,33,1,,0,,1.0,
244,TANZEUM,discontinuous,3,33,0,,3,,0.0,
245,EYLEA,all,25,24,24,1.0,1,0.96,0.96,0.96
246,EYLEA,exact-meddra,20,24,19,,1,,0.95,
247,EYLEA,non-meddra,5,24,5,,0,,1.0,
248,EYLEA,negated,0,24,0,,0,,,
249,EYLEA,discontinuous,0,24,0,,0,,,
250,JEVTANA,all,58,49,53,0.0,5,1.0,0.9137931034482759,0.9549549549549551
251,JEVTANA,exact-meddra,43,49,41,,2,,0.9534883720930233,
252,JEVTANA,non-meddra,15,49,12,,3,,0.8,
253,JEVTANA,negated,1,49,1,,0,,1.0,
254,JEVTANA,discontinuous,0,49,0,,0,,,
255,YERVOY,all,35,30,32,1.0,3,0.9696969696969697,0.9142857142857143,0.9411764705882354
256,YERVOY,exact-meddra,25,30,24,,1,,0.96,
257,YERVOY,non-meddra,10,30,8,,2,,0.8,
258,YERVOY,negated,0,30,0,,0,,,
259,YERVOY,discontinuous,0,30,0,,0,,,
260,FARXIGA,all,86,32,41,2.0,45,0.9534883720930233,0.47674418604651164,0.6356589147286822
261,FARXIGA,exact-meddra,48,32,23,,25,,0.4791666666666667,
262,FARXIGA,non-meddra,38,32,18,,20,,0.47368421052631576,
263,FARXIGA,negated,0,32,0,,0,,,
264,FARXIGA,discontinuous,11,32,2,,9,,0.18181818181818182,
265,PICATO,all,36,24,24,3.0,12,0.8888888888888888,0.6666666666666666,0.761904761904762
266,PICATO,exact-meddra,19,24,17,,2,,0.8947368421052632,
267,PICATO,non-meddra,17,24,7,,10,,0.4117647058823529,
268,PICATO,negated,0,24,0,,0,,,
269,PICATO,discontinuous,18,24,6,,12,,0.3333333333333333,
270,PRISTIQ,all,86,72,70,3.0,16,0.958904109589041,0.813953488372093,0.880503144654088
271,PRISTIQ,exact-meddra,66,72,64,,2,,0.9696969696969697,
272,PRISTIQ,non-meddra,20,72,6,,14,,0.3,
273,PRISTIQ,negated,0,72,0,,0,,,
274,PRISTIQ,discontinuous,9,72,0,,9,,0.0,
275,STRIBILD,all,99,75,81,2.0,18,0.9759036144578314,0.8181818181818182,0.8901098901098902
276,STRIBILD,exact-meddra,59,75,58,,1,,0.9830508474576272,
277,STRIBILD,non-meddra,40,75,23,,17,,0.575,
278,STRIBILD,negated,0,75,0,,0,,,
279,STRIBILD,discontinuous,18,75,10,,8,,0.5555555555555556,
280,NULOJIX,all,98,77,79,2.0,19,0.9753086419753086,0.8061224489795918,0.88268156424581
281,NULOJIX,exact-meddra,67,77,60,,7,,0.8955223880597015,
282,NULOJIX,non-meddra,31,77,19,,12,,0.6129032258064516,
283,NULOJIX,negated,4,77,4,,0,,1.0,
284,NULOJIX,discontinuous,7,77,1,,6,,0.14285714285714285,
285,LUMIZYME,all,84,70,72,2.0,12,0.972972972972973,0.8571428571428571,0.9113924050632912
286,LUMIZYME,exact-meddra,72,70,67,,5,,0.9305555555555556,
287,LUMIZYME,non-meddra,12,70,5,,7,,0.4166666666666667,
288,LUMIZYME,negated,0,70,0,,0,,,
289,LUMIZYME,discontinuous,3,70,2,,1,,0.6666666666666666,
290,EOVIST,all,58,49,50,1.0,8,0.9803921568627451,0.8620689655172413,0.9174311926605505
291,EOVIST,exact-meddra,49,49,42,,7,,0.8571428571428571,
292,EOVIST,non-meddra,9,49,8,,1,,0.8888888888888888,
293,EOVIST,negated,0,49,0,,0,,,
294,EOVIST,discontinuous,8,49,3,,5,,0.375,
295,BELEODAQ,all,37,36,36,0.0,1,1.0,0.972972972972973,0.9863013698630138
296,BELEODAQ,exact-meddra,32,36,32,,0,,1.0,
297,BELEODAQ,non-meddra,5,36,4,,1,,0.8,
298,BELEODAQ,negated,0,36,0,,0,,,
299,BELEODAQ,discontinuous,0,36,0,,0,,,
300,VICTRELIS,all,47,36,36,0.0,11,1.0,0.7659574468085106,0.8674698795180723
301,VICTRELIS,exact-meddra,36,36,35,,1,,0.9722222222222222,
302,VICTRELIS,non-meddra,11,36,1,,10,,0.09090909090909091,
303,VICTRELIS,negated,0,36,0,,0,,,
304,VICTRELIS,discontinuous,7,36,1,,6,,0.14285714285714285,
305,VIMIZIM,all,9,12,9,3.0,0,0.75,1.0,0.8571428571428571
306,VIMIZIM,exact-meddra,8,12,8,,0,,1.0,
307,VIMIZIM,non-meddra,1,12,1,,0,,1.0,
308,VIMIZIM,negated,0,12,0,,0,,,
309,VIMIZIM,discontinuous,0,12,0,,0,,,
310,SIRTURO,all,18,14,14,1.0,4,0.9333333333333333,0.7777777777777778,0.8484848484848485
311,SIRTURO,exact-meddra,11,14,11,,0,,1.0,
312,SIRTURO,non-meddra,7,14,3,,4,,0.42857142857142855,
313,SIRTURO,negated,1,14,1,,0,,1.0,
314,SIRTURO,discontinuous,2,14,0,,2,,0.0,
315,NEURACEQ,all,6,3,4,0.0,2,1.0,0.6666666666666666,0.8
316,NEURACEQ,exact-meddra,5,3,4,,1,,0.8,
317,NEURACEQ,non-meddra,1,3,0,,1,,0.0,
318,NEURACEQ,negated,0,3,0,,0,,,
319,NEURACEQ,discontinuous,3,3,3,,0,,1.0,
320,COMETRIQ,all,72,68,68,0.0,4,1.0,0.9444444444444444,0.9714285714285714
321,COMETRIQ,exact-meddra,52,68,52,,0,,1.0,
322,COMETRIQ,non-meddra,20,68,16,,4,,0.8,
323,COMETRIQ,negated,3,68,2,,1,,0.6666666666666666,
324,COMETRIQ,discontinuous,2,68,0,,2,,0.0,
325,AFINITOR,all,221,156,173,8.0,48,0.9558011049723757,0.7828054298642534,0.8606965174129353
326,AFINITOR,exact-meddra,174,156,138,,36,,0.7931034482758621,
327,AFINITOR,non-meddra,47,156,35,,12,,0.7446808510638298,
328,AFINITOR,negated,1,156,1,,0,,1.0,
329,AFINITOR,discontinuous,18,156,11,,7,,0.6111111111111112,
330,BREO,all,43,42,43,0.0,0,1.0,1.0,1.0
331,BREO,exact-meddra,38,42,38,,0,,1.0,
332,BREO,non-meddra,5,42,5,,0,,1.0,
333,BREO,negated,0,42,0,,0,,,
334,BREO,discontinuous,0,42,0,,0,,,
335,FIRAZYR,all,9,7,9,0.0,0,1.0,1.0,1.0
336,FIRAZYR,exact-meddra,6,7,6,,0,,1.0,
337,FIRAZYR,non-meddra,3,7,3,,0,,1.0,
338,FIRAZYR,negated,0,7,0,,0,,,
339,FIRAZYR,discontinuous,0,7,0,,0,,,
340,INVOKANA,all,89,49,60,2.0,29,0.967741935483871,0.6741573033707865,0.794701986754967
341,INVOKANA,exact-meddra,34,49,33,,1,,0.9705882352941176,
342,INVOKANA,non-meddra,55,49,27,,28,,0.4909090909090909,
343,INVOKANA,negated,0,49,0,,0,,,
344,INVOKANA,discontinuous,16,49,6,,10,,0.375,
345,VORAXAZE,all,22,22,18,5.0,4,0.782608695652174,0.8181818181818182,0.8
346,VORAXAZE,exact-meddra,17,22,14,,3,,0.8235294117647058,
347,VORAXAZE,non-meddra,5,22,4,,1,,0.8,
348,VORAXAZE,negated,0,22,0,,0,,,
349,VORAXAZE,discontinuous,0,22,0,,0,,,
350,NESINA,all,18,17,18,0.0,0,1.0,1.0,1.0
351,NESINA,exact-meddra,14,17,14,,0,,1.0,
352,NESINA,non-meddra,4,17,4,,0,,1.0,
353,NESINA,negated,0,17,0,,0,,,
354,NESINA,discontinuous,0,17,0,,0,,,
355,GILENYA,all,48,43,44,0.0,4,1.0,0.9166666666666666,0.9565217391304348
356,GILENYA,exact-meddra,36,43,36,,0,,1.0,
357,GILENYA,non-meddra,12,43,8,,4,,0.6666666666666666,
358,GILENYA,negated,0,43,0,,0,,,
359,GILENYA,discontinuous,4,43,1,,3,,0.25,
360,HALAVEN,all,62,51,52,2.0,10,0.9629629629629629,0.8387096774193549,0.896551724137931
361,HALAVEN,exact-meddra,54,51,50,,4,,0.9259259259259259,
362,HALAVEN,non-meddra,8,51,2,,6,,0.25,
363,HALAVEN,negated,0,51,0,,0,,,
364,HALAVEN,discontinuous,1,51,0,,1,,0.0,
365,INTELENCE,all,77,66,68,1.0,9,0.9855072463768116,0.8831168831168831,0.9315068493150684
366,INTELENCE,exact-meddra,64,66,63,,1,,0.984375,
367,INTELENCE,non-meddra,13,66,5,,8,,0.38461538461538464,
368,INTELENCE,negated,0,66,0,,0,,,
369,INTELENCE,discontinuous,7,66,3,,4,,0.42857142857142855,
370,AMYVID,all,23,23,22,1.0,1,0.9565217391304348,0.9565217391304348,0.9565217391304348
371,AMYVID,exact-meddra,22,23,22,,0,,1.0,
372,AMYVID,non-meddra,1,23,0,,1,,0.0,
373,AMYVID,negated,0,23,0,,0,,,
374,AMYVID,discontinuous,0,23,0,,0,,,
375,ULESFIA,all,17,17,17,0.0,0,1.0,1.0,1.0
376,ULESFIA,exact-meddra,16,17,16,,0,,1.0,
377,ULESFIA,non-meddra,1,17,1,,0,,1.0,
378,ULESFIA,negated,0,17,0,,0,,,
379,ULESFIA,discontinuous,1,17,1,,0,,1.0,
380,OTEZLA,all,30,28,27,1.0,3,0.9642857142857143,0.9,0.9310344827586207
381,OTEZLA,exact-meddra,26,28,26,,0,,1.0,
382,OTEZLA,non-meddra,4,28,1,,3,,0.25,
383,OTEZLA,negated,0,28,0,,0,,,
384,OTEZLA,discontinuous,0,28,0,,0,,,
385,ILARIS,all,50,37,45,2.0,5,0.9574468085106383,0.9,0.9278350515463918
386,ILARIS,exact-meddra,28,37,28,,0,,1.0,
387,ILARIS,non-meddra,22,37,17,,5,,0.7727272727272727,
388,ILARIS,negated,1,37,0,,1,,0.0,
389,ILARIS,discontinuous,9,37,8,,1,,0.8888888888888888,
390,NATAZIA,all,59,56,57,1.0,2,0.9827586206896551,0.9661016949152542,0.9743589743589743
391,NATAZIA,exact-meddra,43,56,41,,2,,0.9534883720930233,
392,NATAZIA,non-meddra,16,56,16,,0,,1.0,
393,NATAZIA,negated,0,56,0,,0,,,
394,NATAZIA,discontinuous,4,56,4,,0,,1.0,
395,DIFICID,all,25,25,25,0.0,0,1.0,1.0,1.0
396,DIFICID,exact-meddra,20,25,20,,0,,1.0,
397,DIFICID,non-meddra,5,25,5,,0,,1.0,
398,DIFICID,negated,0,25,0,,0,,,
399,DIFICID,discontinuous,0,25,0,,0,,,
400,ONFI,all,54,53,51,1.0,3,0.9807692307692307,0.9444444444444444,0.9622641509433962
401,ONFI,exact-meddra,48,53,47,,1,,0.9791666666666666,
402,ONFI,non-meddra,6,53,4,,2,,0.6666666666666666,
403,ONFI,negated,0,53,0,,0,,,
404,ONFI,discontinuous,3,53,0,,3,,0.0,
405,TECFIDERA,all,22,16,14,2.0,8,0.875,0.6363636363636364,0.7368421052631579
406,TECFIDERA,exact-meddra,15,16,13,,2,,0.8666666666666667,
407,TECFIDERA,non-meddra,7,16,1,,6,,0.14285714285714285,
408,TECFIDERA,negated,0,16,0,,0,,,
409,TECFIDERA,discontinuous,1,16,0,,1,,0.0,
410,DYSPORT,all,84,85,80,7.0,4,0.9195402298850575,0.9523809523809523,0.935672514619883
411,DYSPORT,exact-meddra,70,85,68,,2,,0.9714285714285714,
412,DYSPORT,non-meddra,14,85,12,,2,,0.8571428571428571,
413,DYSPORT,negated,0,85,0,,0,,,
414,DYSPORT,discontinuous,17,85,14,,3,,0.8235294117647058,
415,ZYTIGA,all,61,51,55,0.0,6,1.0,0.9016393442622951,0.9482758620689655
416,ZYTIGA,exact-meddra,43,51,43,,0,,1.0,
417,ZYTIGA,non-meddra,18,51,12,,6,,0.6666666666666666,
418,ZYTIGA,negated,3,51,3,,0,,1.0,
419,ZYTIGA,discontinuous,1,51,1,,0,,1.0,
420,DUAVEE,all,17,17,17,0.0,0,1.0,1.0,1.0
