,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
86,HORIZANT,all-concat,exact-meddra,38,25,25,,13,,0.6578947368421053,
87,HORIZANT,all-concat,non-meddra,24,25,2,,22,,0.08333333333333333,
88,HORIZANT,all-concat,negated,2,25,0,,2,,0.0,
89,HORIZANT,all-concat,discontinuous,12,25,0,,12,,0.0,
90,IMBRUVICA,adverse reactions,all,70,57,59,3.0,11,0.9516129032258065,0.8428571428571429,0.8939393939393939
91,IMBRUVICA,adverse reactions,exact-meddra,55,57,50,,5,,0.9090909090909091,
92,IMBRUVICA,adverse reactions,non-meddra,15,57,9,,6,,0.6,
93,IMBRUVICA,adverse reactions,discontinuous,2,57,0,,2,,0.0,
94,IMBRUVICA,warnings and precautions,all,32,23,28,1.0,4,0.9655172413793104,0.875,0.9180327868852458
95,IMBRUVICA,warnings and precautions,exact-meddra,16,23,15,,1,,0.9375,
96,IMBRUVICA,warnings and precautions,non-meddra,16,23,13,,3,,0.8125,
97,IMBRUVICA,all-concat,all,89,72,74,5.0,15,0.9367088607594937,0.8314606741573034,0.880952380952381
98,IMBRUVICA,all-concat,exact-meddra,62,72,58,,4,,0.9354838709677419,
99,IMBRUVICA,all-concat,non-meddra,27,72,16,,11,,0.5925925925925926,
100,IMBRUVICA,all-concat,discontinuous,2,72,0,,2,,0.0,
101,ULORIC,adverse reactions,all,210,155,161,0.0,49,1.0,0.7666666666666667,0.8679245283018869
102,ULORIC,adverse reactions,exact-meddra,187,155,150,,37,,0.8021390374331551,
103,ULORIC,adverse reactions,non-meddra,23,155,11,,12,,0.4782608695652174,
104,ULORIC,adverse reactions,discontinuous,18,155,3,,15,,0.16666666666666666,
105,ULORIC,warnings and precautions,all,11,15,8,7.0,3,0.5333333333333333,0.7272727272727273,0.6153846153846153
106,ULORIC,warnings and precautions,exact-meddra,2,15,2,,0,,1.0,
107,ULORIC,warnings and precautions,non-meddra,9,15,6,,3,,0.6666666666666666,
108,ULORIC,all-concat,all,218,157,164,0.0,54,1.0,0.7522935779816514,0.8586387434554975
109,ULORIC,all-concat,exact-meddra,188,157,151,,37,,0.8031914893617021,
110,ULORIC,all-concat,non-meddra,30,157,13,,17,,0.43333333333333335,
111,ULORIC,all-concat,discontinuous,18,157,3,,15,,0.16666666666666666,
112,CIMZIA,adverse reactions,all,107,71,81,0.0,26,1.0,0.7570093457943925,0.8617021276595744
113,CIMZIA,adverse reactions,exact-meddra,76,71,62,,14,,0.8157894736842105,
114,CIMZIA,adverse reactions,non-meddra,31,71,19,,12,,0.6129032258064516,
115,CIMZIA,adverse reactions,negated,1,71,1,,0,,1.0,
116,CIMZIA,adverse reactions,discontinuous,10,71,2,,8,,0.2,
117,CIMZIA,warnings and precautions,all,72,34,47,0.0,25,1.0,0.6527777777777778,0.7899159663865547
118,CIMZIA,warnings and precautions,exact-meddra,25,34,18,,7,,0.72,
119,CIMZIA,warnings and precautions,non-meddra,47,34,29,,18,,0.6170212765957447,
120,CIMZIA,warnings and precautions,negated,2,34,1,,1,,0.5,
121,CIMZIA,warnings and precautions,discontinuous,10,34,3,,7,,0.3,
122,CIMZIA,boxed warnings,all,27,13,17,0.0,10,1.0,0.6296296296296297,0.7727272727272727
123,CIMZIA,boxed warnings,exact-meddra,13,13,9,,4,,0.6923076923076923,
124,CIMZIA,boxed warnings,non-meddra,14,13,8,,6,,0.5714285714285714,
125,CIMZIA,boxed warnings,discontinuous,8,13,3,,5,,0.375,
126,CIMZIA,all-concat,all,172,88,119,2.0,53,0.9834710743801653,0.6918604651162791,0.8122866894197952
127,CIMZIA,all-concat,exact-meddra,92,88,74,,18,,0.8043478260869565,
128,CIMZIA,all-concat,non-meddra,80,88,45,,35,,0.5625,
129,CIMZIA,all-concat,negated,3,88,1,,2,,0.3333333333333333,
130,CIMZIA,all-concat,discontinuous,27,88,11,,16,,0.4074074074074074,
131,KALYDECO,adverse reactions,all,40,26,26,0.0,14,1.0,0.65,0.787878787878788
132,KALYDECO,adverse reactions,exact-meddra,24,26,23,,1,,0.9583333333333334,
133,KALYDECO,adverse reactions,non-meddra,16,26,3,,13,,0.1875,
134,KALYDECO,adverse reactions,discontinuous,10,26,0,,10,,0.0,
135,KALYDECO,warnings and precautions,all,6,2,3,0.0,3,1.0,0.5,0.6666666666666666
136,KALYDECO,warnings and precautions,exact-meddra,1,2,1,,0,,1.0,
137,KALYDECO,warnings and precautions,non-meddra,5,2,2,,3,,0.4,
138,KALYDECO,warnings and precautions,discontinuous,3,2,1,,2,,0.3333333333333333,
139,KALYDECO,all-concat,all,45,27,28,0.0,17,1.0,0.6222222222222222,0.7671232876712328
140,KALYDECO,all-concat,exact-meddra,25,27,24,,1,,0.96,
141,KALYDECO,all-concat,non-meddra,20,27,4,,16,,0.2,
142,KALYDECO,all-concat,discontinuous,13,27,0,,13,,0.0,
143,FULYZAQ,adverse reactions,all,36,36,36,0.0,0,1.0,1.0,1.0
144,FULYZAQ,adverse reactions,exact-meddra,30,36,30,,0,,1.0,
145,FULYZAQ,adverse reactions,non-meddra,6,36,6,,0,,1.0,
146,FULYZAQ,all-concat,all,36,36,36,0.0,0,1.0,1.0,1.0
147,FULYZAQ,all-concat,exact-meddra,30,36,30,,0,,1.0,
148,FULYZAQ,all-concat,non-meddra,6,36,6,,0,,1.0,
149,QUTENZA,adverse reactions,all,40,37,38,0.0,2,1.0,0.95,0.9743589743589743
150,QUTENZA,adverse reactions,exact-meddra,34,37,34,,0,,1.0,
151,QUTENZA,adverse reactions,non-meddra,6,37,4,,2,,0.6666666666666666,
152,QUTENZA,warnings and precautions,all,6,8,4,3.0,2,0.5714285714285714,0.6666666666666666,0.6153846153846153
153,QUTENZA,warnings and precautions,exact-meddra,3,8,3,,0,,1.0,
154,QUTENZA,warnings and precautions,non-meddra,3,8,1,,2,,0.3333333333333333,
155,QUTENZA,all-concat,all,45,42,42,2.0,3,0.9545454545454546,0.9333333333333333,0.9438202247191012
156,QUTENZA,all-concat,exact-meddra,37,42,37,,0,,1.0,
157,QUTENZA,all-concat,non-meddra,8,42,5,,3,,0.625,
158,GRANIX,adverse reactions,all,15,13,14,0.0,1,1.0,0.9333333333333333,0.9655172413793104
159,GRANIX,adverse reactions,exact-meddra,5,13,5,,0,,1.0,
160,GRANIX,adverse reactions,non-meddra,10,13,9,,1,,0.9,
161,GRANIX,warnings and precautions,all,24,17,19,0.0,5,1.0,0.7916666666666666,0.8837209302325582
162,GRANIX,warnings and precautions,exact-meddra,17,17,16,,1,,0.9411764705882353,
163,GRANIX,warnings and precautions,non-meddra,7,17,3,,4,,0.42857142857142855,
164,GRANIX,warnings and precautions,discontinuous,1,17,0,,1,,0.0,
165,GRANIX,all-concat,all,35,21,21,1.0,14,0.9545454545454546,0.6,0.7368421052631579
166,GRANIX,all-concat,exact-meddra,19,21,13,,6,,0.6842105263157895,
167,GRANIX,all-concat,non-meddra,16,21,8,,8,,0.5,
168,GRANIX,all-concat,discontinuous,1,21,0,,1,,0.0,
169,COARTEM,adverse reactions,all,81,80,80,0.0,1,1.0,0.9876543209876543,0.9937888198757764
170,COARTEM,adverse reactions,exact-meddra,78,80,78,,0,,1.0,
171,COARTEM,adverse reactions,non-meddra,3,80,2,,1,,0.6666666666666666,
172,COARTEM,warnings and precautions,all,2,19,2,17.0,0,0.10526315789473684,1.0,0.1904761904761905
173,COARTEM,warnings and precautions,non-meddra,2,19,2,,0,,1.0,
174,COARTEM,all-concat,all,83,78,80,0.0,3,1.0,0.963855421686747,0.9815950920245399
175,COARTEM,all-concat,exact-meddra,78,78,76,,2,,0.9743589743589743,
176,COARTEM,all-concat,non-meddra,5,78,4,,1,,0.8,
177,APTIOM,adverse reactions,all,42,57,41,18.0,1,0.6949152542372882,0.9761904761904762,0.8118811881188118
178,APTIOM,adverse reactions,exact-meddra,34,57,33,,1,,0.9705882352941176,
179,APTIOM,adverse reactions,non-meddra,8,57,8,,0,,1.0,
180,APTIOM,adverse reactions,discontinuous,1,57,0,,1,,0.0,
181,APTIOM,warnings and precautions,all,86,59,65,1.0,21,0.9848484848484849,0.7558139534883721,0.8552631578947368
182,APTIOM,warnings and precautions,exact-meddra,48,59,44,,4,,0.9166666666666666,
183,APTIOM,warnings and precautions,non-meddra,38,59,21,,17,,0.5526315789473685,
184,APTIOM,warnings and precautions,negated,9,59,4,,5,,0.4444444444444444,
185,APTIOM,warnings and precautions,discontinuous,8,59,2,,6,,0.25,
186,APTIOM,all-concat,all,102,71,78,5.0,24,0.9397590361445783,0.7647058823529411,0.8432432432432432
187,APTIOM,all-concat,exact-meddra,62,71,57,,5,,0.9193548387096774,
188,APTIOM,all-concat,non-meddra,40,71,21,,19,,0.525,
189,APTIOM,all-concat,negated,9,71,6,,3,,0.6666666666666666,
190,APTIOM,all-concat,discontinuous,8,71,2,,6,,0.25,
191,PROLIA,adverse reactions,all,70,45,46,1.0,24,0.9787234042553191,0.6571428571428571,0.7863247863247863
192,PROLIA,adverse reactions,exact-meddra,43,45,39,,4,,0.9069767441860465,
193,PROLIA,adverse reactions,non-meddra,27,45,7,,20,,0.25925925925925924,
194,PROLIA,adverse reactions,negated,3,45,1,,2,,0.3333333333333333,
195,PROLIA,adverse reactions,discontinuous,8,45,0,,8,,0.0,
196,PROLIA,warnings and precautions,all,39,25,26,2.0,13,0.9285714285714286,0.6666666666666666,0.7761194029850746
197,PROLIA,warnings and precautions,exact-meddra,14,25,12,,2,,0.8571428571428571,
198,PROLIA,warnings and precautions,non-meddra,25,25,14,,11,,0.56,
199,PROLIA,warnings and precautions,discontinuous,9,25,4,,5,,0.4444444444444444,
200,PROLIA,all-concat,all,92,51,54,1.0,38,0.9818181818181818,0.5869565217391305,0.7346938775510203
201,PROLIA,all-concat,exact-meddra,49,51,39,,10,,0.7959183673469388,
202,PROLIA,all-concat,non-meddra,43,51,15,,28,,0.3488372093023256,
203,PROLIA,all-concat,negated,3,51,1,,2,,0.3333333333333333,
204,PROLIA,all-concat,discontinuous,16,51,5,,11,,0.3125,
205,BLINCYTO,adverse reactions,all,94,76,84,1.0,10,0.9882352941176471,0.8936170212765957,0.9385474860335196
206,BLINCYTO,adverse reactions,exact-meddra,78,76,70,,8,,0.8974358974358975,
207,BLINCYTO,adverse reactions,non-meddra,16,76,14,,2,,0.875,
208,BLINCYTO,adverse reactions,negated,1,76,0,,1,,0.0,
209,BLINCYTO,adverse reactions,discontinuous,1,76,0,,1,,0.0,
210,BLINCYTO,warnings and precautions,all,46,35,41,1.0,5,0.9761904761904762,0.8913043478260869,0.9318181818181818
211,BLINCYTO,warnings and precautions,exact-meddra,24,35,23,,1,,0.9583333333333334,
212,BLINCYTO,warnings and precautions,non-meddra,22,35,18,,4,,0.8181818181818182,
213,BLINCYTO,warnings and precautions,negated,1,35,1,,0,,1.0,
214,BLINCYTO,warnings and precautions,discontinuous,2,35,0,,2,,0.0,
215,BLINCYTO,boxed warnings,all,4,5,4,2.0,0,0.6666666666666666,1.0,0.8
216,BLINCYTO,boxed warnings,exact-meddra,1,5,1,,0,,1.0,
217,BLINCYTO,boxed warnings,non-meddra,3,5,3,,0,,1.0,
218,BLINCYTO,all-concat,all,118,75,89,1.0,29,0.9888888888888889,0.7542372881355932,0.8557692307692307
219,BLINCYTO,all-concat,exact-meddra,87,75,72,,15,,0.8275862068965517,
220,BLINCYTO,all-concat,non-meddra,31,75,17,,14,,0.5483870967741935,
221,BLINCYTO,all-concat,negated,2,75,0,,2,,0.0,
222,BLINCYTO,all-concat,discontinuous,2,75,0,,2,,0.0,
223,STENDRA,adverse reactions,all,59,55,56,0.0,3,1.0,0.9491525423728814,0.9739130434782608
224,STENDRA,adverse reactions,exact-meddra,53,55,53,,0,,1.0,
225,STENDRA,adverse reactions,non-meddra,6,55,3,,3,,0.5,
226,STENDRA,warnings and precautions,all,18,18,11,7.0,7,0.6111111111111112,0.6111111111111112,0.6111111111111112
227,STENDRA,warnings and precautions,exact-meddra,4,18,4,,0,,1.0,
228,STENDRA,warnings and precautions,non-meddra,14,18,7,,7,,0.5,
229,STENDRA,warnings and precautions,discontinuous,1,18,0,,1,,0.0,
230,STENDRA,all-concat,all,72,56,57,1.0,15,0.9827586206896551,0.7916666666666666,0.8769230769230769
231,STENDRA,all-concat,exact-meddra,56,56,51,,5,,0.9107142857142857,
232,STENDRA,all-concat,non-meddra,16,56,6,,10,,0.375,
233,STENDRA,all-concat,discontinuous,1,56,0,,1,,0.0,
234,XIAFLEX,adverse reactions,all,72,39,48,0.0,24,1.0,0.6666666666666666,0.8
235,XIAFLEX,adverse reactions,exact-meddra,48,39,36,,12,,0.75,
236,XIAFLEX,adverse reactions,non-meddra,24,39,12,,12,,0.5,
237,XIAFLEX,adverse reactions,negated,1,39,0,,1,,0.0,
238,XIAFLEX,adverse reactions,discontinuous,9,39,3,,6,,0.3333333333333333,
239,XIAFLEX,warnings and precautions,all,34,32,28,2.0,6,0.9333333333333333,0.8235294117647058,0.8749999999999999
240,XIAFLEX,warnings and precautions,exact-meddra,13,32,12,,1,,0.9230769230769231,
241,XIAFLEX,warnings and precautions,non-meddra,21,32,16,,5,,0.7619047619047619,
242,XIAFLEX,warnings and precautions,discontinuous,8,32,3,,5,,0.375,
243,XIAFLEX,boxed warnings,all,8,6,6,0.0,2,1.0,0.75,0.8571428571428571
244,XIAFLEX,boxed warnings,exact-meddra,1,6,1,,0,,1.0,
245,XIAFLEX,boxed warnings,non-meddra,7,6,5,,2,,0.7142857142857143,
246,XIAFLEX,boxed warnings,discontinuous,2,6,1,,1,,0.5,
247,XIAFLEX,all-concat,all,95,44,58,0.0,37,1.0,0.6105263157894737,0.7581699346405228
248,XIAFLEX,all-concat,exact-meddra,55,44,39,,16,,0.7090909090909091,
249,XIAFLEX,all-concat,non-meddra,40,44,19,,21,,0.475,
250,XIAFLEX,all-concat,negated,1,44,0,,1,,0.0,
251,XIAFLEX,all-concat,discontinuous,15,44,4,,11,,0.26666666666666666,
252,XEOMIN,adverse reactions,all,46,40,41,0.0,5,1.0,0.8913043478260869,0.9425287356321839
253,XEOMIN,adverse reactions,exact-meddra,40,40,36,,4,,0.9,
254,XEOMIN,adverse reactions,non-meddra,6,40,5,,1,,0.8333333333333334,
255,XEOMIN,adverse reactions,negated,1,40,1,,0,,1.0,
256,XEOMIN,adverse reactions,discontinuous,5,40,5,,0,,1.0,
257,XEOMIN,warnings and precautions,all,35,48,33,10.0,2,0.7674418604651163,0.9428571428571428,0.8461538461538461
258,XEOMIN,warnings and precautions,exact-meddra,16,48,15,,1,,0.9375,
259,XEOMIN,warnings and precautions,non-meddra,19,48,18,,1,,0.9473684210526315,
260,XEOMIN,warnings and precautions,discontinuous,5,48,3,,2,,0.6,
261,XEOMIN,boxed warnings,all,16,10,11,0.0,5,1.0,0.6875,0.8148148148148148
262,XEOMIN,boxed warnings,exact-meddra,10,10,10,,0,,1.0,
263,XEOMIN,boxed warnings,non-meddra,6,10,1,,5,,0.16666666666666666,
264,XEOMIN,boxed warnings,discontinuous,1,10,0,,1,,0.0,
265,XEOMIN,all-concat,all,81,44,49,2.0,32,0.9607843137254902,0.6049382716049383,0.7424242424242423
266,XEOMIN,all-concat,exact-meddra,53,44,42,,11,,0.7924528301886793,
267,XEOMIN,all-concat,non-meddra,28,44,7,,21,,0.25,
268,XEOMIN,all-concat,negated,1,44,1,,0,,1.0,
269,XEOMIN,all-concat,discontinuous,10,44,3,,7,,0.3,
270,GILOTRIF,adverse reactions,all,49,40,36,10.0,13,0.782608695652174,0.7346938775510204,0.7578947368421053
271,GILOTRIF,adverse reactions,exact-meddra,42,40,32,,10,,0.7619047619047619,
272,GILOTRIF,adverse reactions,non-meddra,7,40,4,,3,,0.5714285714285714,
273,GILOTRIF,adverse reactions,discontinuous,1,40,0,,1,,0.0,
274,GILOTRIF,warnings and precautions,all,39,28,29,3.0,10,0.90625,0.7435897435897436,0.8169014084507042
275,GILOTRIF,warnings and precautions,exact-meddra,20,28,14,,6,,0.7,
276,GILOTRIF,warnings and precautions,non-meddra,19,28,15,,4,,0.7894736842105263,
277,GILOTRIF,warnings and precautions,discontinuous,6,28,4,,2,,0.6666666666666666,
278,GILOTRIF,all-concat,all,80,46,56,0.0,24,1.0,0.7,0.8235294117647058
279,GILOTRIF,all-concat,exact-meddra,58,46,41,,17,,0.7068965517241379,
280,GILOTRIF,all-concat,non-meddra,22,46,15,,7,,0.6818181818181818,
281,GILOTRIF,all-concat,discontinuous,7,46,6,,1,,0.8571428571428571,
282,TREANDA,adverse reactions,all,123,108,113,3.0,10,0.9741379310344828,0.9186991869918699,0.9456066945606694
283,TREANDA,adverse reactions,exact-meddra,99,108,99,,0,,1.0,
284,TREANDA,adverse reactions,non-meddra,24,108,14,,10,,0.5833333333333334,
285,TREANDA,adverse reactions,negated,1,108,0,,1,,0.0,
286,TREANDA,adverse reactions,discontinuous,14,108,10,,4,,0.7142857142857143,
287,TREANDA,warnings and precautions,all,51,46,44,1.0,7,0.9777777777777777,0.8627450980392157,0.9166666666666665
288,TREANDA,warnings and precautions,exact-meddra,27,46,23,,4,,0.8518518518518519,
289,TREANDA,warnings and precautions,non-meddra,24,46,21,,3,,0.875,
290,TREANDA,warnings and precautions,discontinuous,4,46,4,,0,,1.0,
291,TREANDA,all-concat,all,154,107,120,3.0,34,0.975609756097561,0.7792207792207793,0.8664259927797834
292,TREANDA,all-concat,exact-meddra,111,107,101,,10,,0.9099099099099099,
293,TREANDA,all-concat,non-meddra,43,107,19,,24,,0.4418604651162791,
294,TREANDA,all-concat,negated,1,107,0,,1,,0.0,
295,TREANDA,all-concat,discontinuous,18,107,11,,7,,0.6111111111111112,
296,CHOLINE,adverse reactions,all,1,1,1,0.0,0,1.0,1.0,1.0
297,CHOLINE,adverse reactions,exact-meddra,1,1,1,,0,,1.0,
298,CHOLINE,warnings and precautions,all,4,4,3,1.0,1,0.75,0.75,0.75
299,CHOLINE,warnings and precautions,exact-meddra,2,4,2,,0,,1.0,
300,CHOLINE,warnings and precautions,non-meddra,2,4,1,,1,,0.5,
301,CHOLINE,all-concat,all,5,5,4,1.0,1,0.8,0.8,0.8000000000000002
302,CHOLINE,all-concat,exact-meddra,3,5,3,,0,,1.0,
303,CHOLINE,all-concat,non-meddra,2,5,1,,1,,0.5,
304,ERWINAZE,adverse reactions,all,32,23,26,0.0,6,1.0,0.8125,0.896551724137931
305,ERWINAZE,adverse reactions,exact-meddra,19,23,18,,1,,0.9473684210526315,
306,ERWINAZE,adverse reactions,non-meddra,13,23,8,,5,,0.6153846153846154,
307,ERWINAZE,adverse reactions,negated,6,23,3,,3,,0.5,
308,ERWINAZE,adverse reactions,discontinuous,4,23,1,,3,,0.25,
309,ERWINAZE,warnings and precautions,all,15,18,13,3.0,2,0.8125,0.8666666666666667,0.8387096774193549
310,ERWINAZE,warnings and precautions,exact-meddra,8,18,8,,0,,1.0,
311,ERWINAZE,warnings and precautions,non-meddra,7,18,5,,2,,0.7142857142857143,
312,ERWINAZE,warnings and precautions,discontinuous,5,18,4,,1,,0.8,
313,ERWINAZE,all-concat,all,41,29,34,0.0,7,1.0,0.8292682926829268,0.9066666666666667
314,ERWINAZE,all-concat,exact-meddra,23,29,22,,1,,0.9565217391304348,
315,ERWINAZE,all-concat,non-meddra,18,29,12,,6,,0.6666666666666666,
316,ERWINAZE,all-concat,negated,6,29,3,,3,,0.5,
317,ERWINAZE,all-concat,discontinuous,9,29,6,,3,,0.6666666666666666,
318,TRULICITY,adverse reactions,all,48,36,34,5.0,14,0.8717948717948718,0.7083333333333334,0.7816091954022988
319,TRULICITY,adverse reactions,exact-meddra,30,36,24,,6,,0.8,
320,TRULICITY,adverse reactions,non-meddra,18,36,10,,8,,0.5555555555555556,
321,TRULICITY,adverse reactions,discontinuous,7,36,2,,5,,0.2857142857142857,
322,TRULICITY,warnings and precautions,all,17,6,5,1.0,12,0.8333333333333334,0.29411764705882354,0.4347826086956522
323,TRULICITY,warnings and precautions,exact-meddra,8,6,4,,4,,0.5,
324,TRULICITY,warnings and precautions,non-meddra,9,6,1,,8,,0.1111111111111111,
325,TRULICITY,warnings and precautions,discontinuous,2,6,0,,2,,0.0,
326,TRULICITY,boxed warnings,all,5,6,3,4.0,2,0.42857142857142855,0.6,0.5
327,TRULICITY,boxed warnings,non-meddra,5,6,3,,2,,0.6,
328,TRULICITY,boxed warnings,discontinuous,2,6,0,,2,,0.0,
329,TRULICITY,all-concat,all,55,27,26,5.0,29,0.8387096774193549,0.4727272727272727,0.6046511627906976
