,drug_name,section_name,gpt_output
10,TIVICAY,adverse reactions,"Hypersensitivity reactions (hypersensitivity reaction), Effects on serum liver biochemistries (AST and ALT abnormalities), Fat redistribution (fatty liver), Immune reconstitution syndrome (immune reconstitution injury), Death (death), Insomnia (insomnia), Depression (depression), Abnormal dreams (abnormal dreams), Dizziness (dizziness), Headache (headache), Nausea (nausea), Diarrhea (diarrhea), Rash (rash), Rash generalized (generalized rash), Rash macular (macular rash), Rash maculo-papular (maculo-papular rash), Rash pruritic (pruritic rash), Drug eruption (drug eruption), Fatigue (fatigue), Flatulence (flatulence), Upper abdominal pain (upper abdominal pain), Vomiting (vomiting), Hepatitis (hepatitis), Myositis (myositis), Suicidal ideation (suicidal ideation), Attempt (suicide attempt), Behavior (suicidal behavior), Completion (suicide), Renal impairment (renal impairment), Pruritus (pruritus), Abdominal pain (abdominal pain), Abdominal discomfort (abdominal discomfort), Hyperglycemia (hyperglycemia), Neutropenia (neutropenia), Elevated ALT (elevated ALT), Elevated AST (elevated AST), Cholesterol (cholesterol), HDL cholesterol (HDL cholesterol), LDL cholesterol (LDL cholesterol), Triglycerides (triglycerides)"
11,TIVICAY,warnings and precautions,"rash, constitutional findings, organ dysfunction, liver injury, death, fat redistribution, central obesity, dorsocervical fat enlargement, peripheral wasting, facial wasting, breast enlargement, ""cushingoid appearance"", immunological reconstitution, immune reconstitution, autoimmune disorders, Graves' disease, polymyositis, Guillain-Barre syndrome, hypertransaminasemia, hepatotoxicity, hepatitis B reactivation, immune reconstitution syndrome"
12,TAFINLAR,adverse reactions,"Hyperkeratosis (all grades: 37%, grade 3 or 4: 1%), Alopecia (all grades: 22%, grade 3 or 4: 2%), Palmar-plantar erythrodysesthesia syndrome (PPES; all grades: 20%, grade 3 or 4: 2%), Rash (all grades: 17%, grade 3 or 4: 0%), Headache (all grades: 32%, grade 3 or 4: 8%), Pyrexia (all grades: 28%, grade 3 or 4: 10%), Arthralgia (all grades: 27%, grade 3 or 4: 2%), Back pain (all grades: 12%, grade 3 or 4: 7%), Myalgia (all grades: 11%, grade 3 or 4: 0%), Papilloma (all grades: 27%, grade 3 or 4: 2%), Squamous cell carcinoma of the skin and keratoacanthoma (all grades: 7%, grade 3 or 4: 0%), Cutaneous squamous cell carcinoma (all grades: 1%, grade 3 or 4: 0%), Nasopharyngitis (all grades: 10%, grade 3 or 4: 3%), Constipation (all grades: 11%, grade 3 or 4: 14%), Hyperglycemia (all grades: 50%, grade 3 or 4: 0%), Hypophosphatemia (all grades: 37%, grade 3 or 4: 6%), Increased alkaline phosphatase (all grades: 19%, grade 3 or 4: 2%), Hyponatremia (all grades: 8%, grade 3 or 4: 2%), Bullous rash (all grades: 0%, grade 3 or 4: 0%), Pancreatitis (all grades: 0%, grade 3 or 4: 0%), Hypersensitivity (all grades: 0%, grade 3 or 4: 0%), Interstitial nephritis (all grades: 0%, grade 3 or 4: 0%)"
13,TAFINLAR,warnings and precautions,"Retinal vein occlusion, Retinal artery occlusion, retinal vein obstruction, retinal vein blockage, Interstitial lung disease, Interstitial fibrosis, interstitial inflammation, interstitial damage, New primary malignancies, New cancer, metastasis, tumor formation, Death, Mortality, lethal outcome, fatal event, Tumor promotion in BRAF wild-type melanoma, Tumor growth, tumor expansion, tumor progression, Hemorrhage, Bleeding, blood loss, internal bleeding, Venous thromboembolism, Blood clots, deep vein thrombosis, pulmonary embolism, Cardiomyopathy, Heart damage, heart muscle damage, cardiac injury, Ocular toxicities, Eye problems, vision changes, ocular abnormalities, Serious febrile reactions, High temperature, high fever, severe fever, Serious skin toxicity, Skin rashes, skin lesions, skin abnormalities, Hyperglycemia, High blood sugar, elevated blood sugar, diabetic ketoacidosis, Glucose-6-phosphate dehydrogenase deficiency, G6PD deficiency, G6PD low, G6PD enzyme deficiency, Embryofetal toxicity, Teratogenic effects, teratogenesis, embryonic harm."
14,HORIZANT,adverse reactions,"Somnolence/sedation, Dizziness, Fatigue, Headache, Nausea, Dry mouth, Flatulence, Peripheral edema, Balance disorder, Confusional state, Depression, Dry mouth, Flatulence, Increased appetite, Irritability, Vertigo, Breast enlargement, Gynecomastia, Elevated creatine kinase"
15,HORIZANT,warnings and precautions,"Driving impairment, Somnolence/sedation and dizziness, Death, Lack of interchangeability with gabapentin, Suicidal thoughts or behavior, Dress/multiorgan hypersensitivity, Discontinuation of Horizant, Tumorigenic potential"
16,IMBRUVICA,adverse reactions,"Thrombocytopenia, Neutropenia, Diarrhea, Anemia, Fatigue, Musculoskeletal pain, Bruising, Nausea, Upper respiratory tract infection, Rash, Tumor lysis syndrome, Infections, Cytopenias, Atrial fibrillation, Second primary malignancies, Renal failure, Hyperuricemia, Dyspnea, Cough, Epistaxis, Pyrexia, Asthenia, Arthralgia, Muscle spasms, Dizziness, Headache, Peripheral neuropathy, Decreased appetite, Second malignancies, Hypertension, Anxiety, Insomnia, Laceration, Hypoxia, Myelodysplastic syndrome, Myeloid neoplastic disease, Hematopoietic cell transplantation, Cardiac arrest, Septic shock, Pulmonary embolism, Deep vein thrombosis, Venous thrombosis, Pleural effusion, Ascites, Hepatomegaly, Jaundice, Proteinuria, Albuminuria, Uremia, Azotemia, Hypokalemia, Hypocalcemia, Hypophosphatemia, Electrolyte imbalance, Fluid overload, Respiratory distress, Bronchospasm, Pneumothorax, Pulmonary contusion, Pneumomediastinum, Mediastinitis, Pleural effusion, Ascites, Hepatomegaly, Jaundice, Proteinuria, Albuminuria, Uremia, Azotemia, Hypokalemia, Hypocalcemia, Hypophosphatemia, Electrolyte imbalance, Fluid overload, Respiratory distress, Bronchospasm, Pneumothorax, Pulmonary contusion, Pneumomediastinum, Mediastinitis, Pleural effusion, Ascites, Hepatomegaly, Jaundice, Proteinuria, Albuminuria, Uremia, Azotemia, Hypokalemia, Hypocalcemia, Hypophosphatem"
17,IMBRUVICA,warnings and precautions,"Hemorrhage, bleeding, subdural hematoma, gastrointestinal bleeding, hematuria, post procedural hemorrhage, Infections, fever, infections, PML, progressive multifocal leukoencephalopathy, Cytopenias, neutropenia, thrombocytopenia, anemia, Atrial Fibrillation, atrial fibrillation, atrial flutter, Secondary Malignancies, non-skin carcinomas, non-melanoma skin cancer, Tumor Lysis Syndrome, tumor lysis syndrome, Embryo-Fetal Toxicity, embryo-fetal toxicity, fetal harm"
18,ULORIC,adverse reactions,"Anemia, Anaemia, Hematological disorder, Haemorrhages, Hemoptysis, Bleeding, Blood loss, Haemolytic anemia, Coagulopathy, Thrombocytopenia, Neutropenia, Leukopenia, Leukocytopenia, White blood cell deficiency, Decreased number of white blood cells, Decreased number of polymorphonuclear neutrophils, Decreased number of monocytes, Decreased number of lymphocytes, Decreased number of eosinophils, Decreased number of basophils, Decreased number of platelets, Thrombocytopenia, Platelet deficiency, Decreased number of red blood cells, Anemia, Iron deficiency anemia, Macrocytic anemia, Microcytic an, Dermatitis, Contact dermatitis, Allergic contact dermatitis, Irritant contact dermatitis, Exfoliative dermatitis, Seborrheic dermatitis, Atopic dermatitis, Psoriasis, Eczema, Acne, Rosacea, Folliculitis, Furuncles, Carbuncles, Boils, Abscesses, Cellulitis, Mycoses, Fungal infections, Tinea corporis, Tinea cruris, Tinea pedis, Tinea versicolor, Tinea imbricata, Tinea capitis, Tinea barbae, Tinea unguium, Tinea faciei, Tinea corporis, Tinea osteomyelitis, Osteomyelitis, Bacterial infections, Staphylococcal infections, Streptococcal infections, Gram-negative infections, Gram-positive infections, Enterococcus faecalis, Staphylococcus aureus, Streptococcus pyogenes, Group A streptococci, Group B streptococci, Clostridium difficile, Clostridial infections, Clostridium perfringens, Clostridium botulinum, Clostridium tetani, Clostridium septicum, Clostridium novyi, Clostridium pasteuri, Clostridium aerobium, Clostridium butyricum, Clostridium acetobutylicum, Clostridium acetobutylicum, Clostridium thermoaceticum, Clostridium hydrogenivorum, Clostridium saccharoperbutylaceti, Clostridium carboxidivora, Clostridium formicoaceticum, Clostridium vinelandii, Clostridium algicola, Clostridium baratii, Clostridium beijerinckii, Clostridium braakii, Clostridium buccale, Clostridium butyricum, Clostridium cariophilum, Clostridium celatum, Clostridium citronelli, Clostridium closterium, Clostridium coliforme, Clostridium coprococcum, Clostridium crocinum, Clostridium duranensis, Clostridium flavum, Clostridium frisheri, Clostridium giganteum, Clostridium granarium, Clostridium guaycurense, Clostridium helveticum, Clostridium histolyticum, Clostridium kluyveri, Clostridium lactis, Clostridium ljungdahlii, Clostridium marinum, Clostridium megapterum, Clostridium methylpropionicum, Clostridium nitidum, Clostridium novibacterium, Clostridium oxidans, Clostridium pelliculosa, Clostridium perfringens, Clostridium pilacii, Clostridium proteolyticum, Clostridium pseudothermum, Clostridium putrefaciens, Clostridium racemicanis, Clostridium ramosum, Clostridium resinae, Clostridium rossium, Clostridium rubrum, Clostridium salifodinarum, Clostridium scindens, Clostridium stercorarium, Clostridium subthermale, Clostridium termoaceticum, Clostridium thermohydrogenicum, Clostridium thermocellum, Clostridium thermohalobium, Clostridium thermopedium, Clostridium thermoprotophilum, Clostridium thermostable, Clostridium thermovalentinum, Clostridium thermoxanthum, Clostridium torpidum, Clostridium uberis, Clostridium vaginis, Clostridium welchii, Clostridium xylanolyticum, Clostridium zeae, Clostridium zymopolitanum, Dehiscent enterobacteria, Enterobacter aerogenes, Enterobacter alvei, Enterobacter barkeri, Enterobacter brucellaceus, Enterobacter cancerogenus, Enterobacter carterae, Enterobacter casseliflavus, Enterobacter cuniculi, Enterobacter gallinarum, Enterobacter gasnavi, Enterobacter gergoviae, Enterobacter grimontii, Enterobacter hormaechei, Enterobacter keuringii, Enterobacter lundborgii, Enterobacter malodoratus, Enterobacter marinoidarum, Enterobacter melitti, Enterobacter mundtii, Enterobacter murdochii, Enterobacter nodosus, Enterobacter phaffii, Enterobacter pleuropneumoniae, Enterobacter raffinosus, Enterobacter sapinii, Enterobacter sediminis, Enterobacter shavianus, Enterobacter skaevus, Enterobacter stuartii, Enterobacter tenebrum, Enterobacter terfa, Enterobacter tiwarii, Enterobacter wadsworthia, Enterobacter yangmingensis, Enterococcus faecalis, Enterococcus faecium, Enterococcus gallinarum, Enterococcus hirae, Enterococcus mundtii, Enterococcus nanus, Enterococcus raffinolyticus, Enterococcus rhodesius, Enterococcus rugosus, Enterococcus similis, Enterococcus sirae, Enterococcus stuartii, Enterococcus turicensis, Enterococcus vernalis, Enterococcus villorum, Enterococcus wolbachii, Enterococcus yanoi, Enterococcus yavin, Enterococcus zonatus, Erwinia amylolytica, Erwinia chrysanthemi, Erwinia carbotecta, Erwinia herbicola, Erwinia oleae, Erwinia pantoea, Erwin"
19,ULORIC,warnings and precautions,"Gout flare, Cardiovascular events (including myocardial infarction and stroke), Liver effects (hepatitis and hepatic failure)"
20,CIMZIA,adverse reactions,"Abdominal pain, pain in extremity, abdominal pain, injection site pain, Allergic reactions, urticaria, rash, itching, Anaphylaxis, shock, hypotension, bradycardia, Anemia, leukopenia, thrombocytopenia, Angiitis, angina, chest pain, myocardial infarction, Arthralgia, joint pain, arthrosis, joint swelling, Asthenia, fatigue, weakness, malaise, Bacterial infections, pyelonephritis, sepsis, meningitis, Bronchitis, bronchospasm, wheezing, cough, Cancer, melanoma, squamous cell carcinoma, lung cancer, Changes in liver function tests, elevated liver enzymes, hepatitis, Changes in blood counts, leukopenia, thrombocytopenia, Chills, febrile neutropenia, fever, Cognitive impairment, confusion, disorientation, amnesia, Constipation, bowel obstruction, rectal bleeding, Depression, dysphoria, irritability, anxiety, Diarrhea, diarrhea, gastrointestinal upset, nausea, Dizziness, vertigo, lightheadedness, drowsiness, Dysmenorrhea, menstrual cramps, menorrhagia, dysmenorrhea, Dyspepsia, heartburn, indigestion, bloating, Dyspnea, shortness of breath, respiratory distress, hyperventilation, Eczema, eczema, dermatitis, skin rash, Endocrine imbalance, hypothyroidism, hyperthyroidism, thyrotoxicosis, Epistaxis, nosebleeds, bleeding, rhinitis, Exfoliative dermatitis, skin peeling, desquamation, pruritus, Fever, pyrexia, temperature changes, chills, Gastroenteritis, vomiting, diarrhea, stomach pain, Gastritis, stomach inflammation, acid reflux, ulcers, Genital herpes, herpes simplex, genital herpes, cold sores, Gynecological problems, endometriosis, cervicitis, vaginosis, Hives, urticaria, angioedema, epidermal necrosis, Hypokalemia, low potassium levels, electrolyte imbalances, Hyperglycemia, high blood sugar, diabetes, insulin resistance, Hypoglycemia, low blood sugar, diabetic coma, hypoglycemic shock, Hypotension, low blood pressure, orthostatic hypotension, vasovagal reaction, Hypoxia, oxygen deficiency, cyanosis, hypoxemic hypoxia, Hypothermia, low body temperature, hypothermic shock, heat exhaustion, Ischemia, ischemic heart disease, coronary artery disease, myocardial infarction, Joint pain, arthralgia, arthrosis, osteoarthritis, Loss of appetite, anorexia, weight loss, malnutrition, Melena, black tarry stools, bowel obstruction, ileus, Metabolic acidosis, metabolic alkalosis, metabolic acidosis, ketoacidosis, Myocardial infarction, heart attack, myocardial infarction, cardiac arrest, Nervousness, anxiety, agitation, restlessness, Neutropenia, neutropenic crisis, low white blood cell count, granulocytopoietic neoplasm, Pain, arthralgia, back pain, headache, Palpitations, tachycardia, arrhythmia, palpitations, Paraneoplastic syndromes, paraneoplastic endocrinopathy, paraneoplastic coadministration, paraneoplastic osteitis fibrosa, Peripheral edema, peripheral swelling, fluid accumulation, edema, Photodermatoses, solar urticaria, actinic keratoses, photoallergy, Pleural effusion, pleural inflammation, pleural thickening, hydrothorax, Pulmonary embolism, blood clots, deep vein thrombosis, pulmonary embolism, Respiratory distress, respiratory failure, respiratory distress syndrome, ARDS, Septic shock, sepsis, septicemia, shock, Sinusitis, sinus infection, maxillary sinusitis, frontal sinusitis, Skin infections, cellulitis, furuncles, boils, Stroke, cerebrovascular accident, TIA, lacunar stroke, Subdural hematoma, subdural bleeding, subdural hematoma, epidural hematoma, Suffocation, suffocation, stridor, apnea, Syncope, fainting, syncope, vasovagal reaction, Tinnitus, ringing in ears, hearing loss, tinnitus, Transient ischemic attacks, TIA, mini-stroke, silent stroke, Uremia, renal failure, azotemia, uremic crisis, Vasculitis, vasculitis, giant cell arteritis, polyarteritis nodosa, Vertigo, vestibular vertigo, benign paroxysmal positional vertigo, Meniere's disease"
21,CIMZIA,boxed warnings,"Tuberculosis (TB), Sepsis, Invasive fungal infections (histoplasmosis, coccidioidomycosis, candidiasis, aspergillosis, blastomycosis, pneumocystosis), Bacterial, viral, and other infections due to opportunistic pathogens (Legionella, Listeria), Malignancy: lymphoma, other malignancies, Death (as a result of serious infections or malignancy)"
22,CIMZIA,warnings and precautions,"Serious infections, Opportunistic infections (bacterial, mycobacterial, invasive fungal, viral, parasitic, etc.), Tuberculosis, Lupus-like syndrome, Malignancies (lymphoma, leukemia, and other cancers), Heart failure, Allergic reactions (angioedema, dyspnea, hypotension, rash, serum sickness, urticaria), Hepatitis B virus reactivation, Demyelinating disease (multiple sclerosis, Guillain-Barré syndrome, etc.), Cytopenias (pancytopenia, leukopenia, thrombocytopenia), Seizures, Optic neuritis, Peripheral neuropathy, Blood dyscrasias, Infections (seek immediate medical attention if symptoms develop)"
23,KALYDECO,adverse reactions,"Headache, oropharyngeal pain, upper respiratory tract infection, nasal congestion, abdominal pain, nasopharyngitis, diarrhea, rash, nausea, dizziness, arthralgia, bacteria in sputum, rhinitis, aspartate aminotransferase increased, blood glucose increased, hepatic enzyme increased, sinus headache, pleuritic pain, sinus congestion, wheezing, acne, myalgia, musculoskeletal chest pain, transaminase elevations"
24,KALYDECO,warnings and precautions,"Elevation of transaminases (ALT or AST), Death, Cataracts"
25,FULYZAQ,adverse reactions,"Upper respiratory tract infection, Bronchitis, Cough, Flatulence, Increased bilirubin, Nausea, Back pain, Arthralgia, Urinary tract infection, Nasopharyngitis, Musculoskeletal pain, Hemorrhoids, Giardiasis, Anxiety, Increased alanine aminotransferase, Abdominal distension, Abdominal pain, Acne, Increased aspartate aminotransferase, Increased conjugated bilirubin, Increased unconjugated blood bilirubin, Constipation, Depression, Dermatitis, Dry mouth, Dyspepsia, Gastroenteritis, Herpes zoster, Nephrolithiasis, Pain in extremity, Pollakiuria, Procedural pain, Seasonal allergy, Sinusitis, Decreased white blood cell count"
26,FULYZAQ,warnings and precautions,Death
27,QUTENZA,adverse reactions,"Application site erythema, Application site pain, Application site pruritus, Application site papules, Application site edema, Application site swelling, Application site dryness, Nasopharyngitis, Bronchitis, Sinusitis, Nausea, Vomiting, Pruritus, Hypertension, Application site urticaria, Application site paresthesia, Application site dermatitis, Application site hyperesthesia, Application site excoriation, Application site warmth, Application site anesthesia, Application site bruising, Application site inflammation, Application site exfoliation, Peripheral edema, Headache, Burning sensation, Peripheral sensory neuropathy, Dizziness, Dysgeusia, Hyperesthesia, Hypoesthesia, Cough, Throat irritation, Abnormal skin odor"
28,QUTENZA,warnings and precautions,"Allergic reaction, Anaphylaxis, Asthma attack, Bronchospasm, Cardiac arrest, Choking, Convulsions, Death, Dyspnea, Hypoxia, Hypotension, Myocardial infarction, Nausea, Oxygen therapy, Palpitations, Paroxysmal fetal movement, Respiratory distress, Tachycardia, Tachypnea, Urticaria"
29,GRANIX,adverse reactions,"Bone pain, arthralgia, joint pain, musculoskeletal pain, leukocytosis, white blood cell count increase, WBC count increase, myalgia, muscular pain, muscle pain, headache, cephalalgia, cranial pain, vomiting, nausea, emesis, Sweet's syndrome, acute febrile neutrophilic dermatitis, skin rash, pruritus, cutaneous vasculitis, skin vasculitis, vascular inflammation, thrombocytopenia, platelet count decrease, low platelets, death, mortality, deceased, expired"
30,GRANIX,warnings and precautions,"Splenic rupture, Acute respiratory distress syndrome (ARDS), Allergic reactions (angioneurotic edema, dermatitis allergic, drug hypersensitivity, hypersensitivity, rash, pruritic rash and urticaria), Sickle cell crisis, Capillary Leak Syndrome, Death"
31,COARTEM,adverse reactions,"Death, headache, anorexia, dizziness, asthenia, arthralgia, myalgia, pyrexia, cough, vomiting, anorexia, fatigue, pruritus, rash, aspirin-like exudates, eosinophilia, tinnitus, conjunctivitis, gait disturbance, constipation, dyspepsia, dysphagia, peptic ulcer, eosinophilia, hypokalemia, alanine aminotransferase increased, aspartate aminotransferase increased, hematocrypt decreased, lymphocyte morphology abnormal, platelet count decreased, platelet count increased, white blood cell count decreased, white blood cell count increased, impetigo, influenza, lower respiratory tract infection, malaria, nasopharyngitis, oral herpes, pneumonia, respiratory tract infection, subcutaneous abscess, upper respiratory tract infection, urinary tract infection, ataxia, clonus, fine motor delay, hyperreflexia, hypoesthesia, nystagmus, tremor, agitation, mood swings, hematuria, proteinuria, bullous eruption"
32,COARTEM,warnings and precautions,"Prolongation of the QT interval, Additive effects on the QT interval, Decreased efficacy, Potential for additive effects on the QT interval, Risk of recrudescence, Increased risk of adverse effects, Loss of efficacy, Decreased concentrations, Increased concentrations, Potentiate QT prolongation, Significantly increase plasma concentrations, May prolong the QT interval, May cause adverse effects, May require additional treatment, May result in increased concentrations, May result in decreased concentrations, May result in decreased efficacy, May result in increased risk of adverse effects, May result in loss of efficacy, May result in potential for additive effects on the QT interval, May result in risk of recrudescence, May result in significant increase in plasma concentrations, May result in significant reduction in plasma concentrations, May result in the potential for additive effects on the QT interval, May result in the risk of recrudescence, May result in the risk of adverse effects, May result in the requirement for additional treatment, May result in the requirement for further treatment, May result in the risk of adverse events, May result in the risk of serious adverse events, May result in the risk of life-threatening adverse events, May result in the risk of death, May result in the risk of serious harm, May result in the risk of harm, May result in the risk of injury, May result in the risk of illness, May result in the risk of disease, May result in the risk of complications, May result in the risk of morbidity, May result in the risk of mortality, May result in the risk of premature termination of pregnancy, May result in the risk of fetal harm, May result in the risk of fetal damage, May result in the risk of fetal injury, May result in the risk of fetal abnormalities, May result in the risk of fetal defects, May result in the risk of fetal deformities, May result in the risk of fetal anomalies, May result in the risk of fetal developmental delays, May result in the risk of fetal growth restriction, May result in the risk of fetal hydrocephalus, May result in the risk of fetal microcephaly, May result in the risk of fetal oligohydramnios, May result in the risk of fetal polyhydramnios, May result in the risk of fetal spina bifida, May result in the risk of maternal bleeding, May result in the risk of maternal hemorrhage, May result in the risk of maternal blood loss, May result in the risk of maternal vaginal bleeding, May result in the risk of maternal uterine atony, May result in the risk of maternal uterine rupture, May result in the risk of maternal uterine perforation, May result in the risk of maternal uterine tearing, May result in the risk of maternal uterine laceration, May result in the risk of maternal uterine trauma, May result in the risk of maternal uterine injuries, May result in the risk of maternal uterine damage, May result in the risk of maternal uterine harm, May result"
33,APTIOM,adverse reactions,"Dizziness, lightheadedness, giddiness, spinning, Somnolence, sleepiness, drowsiness, sedation, Nausea, sickness, queasiness, stomach upset, Headache, migraine, tension headache, facial pain, Diplopia, double vision, eye strain, visual disturbances, Vomiting, retching, throwing up, nausea, Fatigue, tiredness, exhaustion, lethargy, Vertigo, spinning, whirling, dizziness, Ataxia, coordination problems, balance difficulties, clumsiness, Blurred vision, hazy vision, fuzzy vision, unclear vision, Tremor, shaking, vibrating, jerking motions, Dysarthria, slurred speech, difficulty speaking, tongue twisters, Memory impairment, forgetfulness, brain fog, cognitive decline, Nystagmus, involuntary eye movements, saccadic movement, oculomotor dysfunction, Hyponatremia, low sodium levels, water intoxication, fluid overload, Death, fatality, demise, expiration, deceased"
34,APTIOM,warnings and precautions,"Allergic reactions, anaphylactic reactions, angioedema, skin rash, itching, urticaria, pruritus, erythema multiforme, exfoliative dermatitis, Stevens-Johnson syndrome, toxic epidermal necrolysis, drug reaction with eosinophilia and systemic symptoms, Cardiovascular reactions, bradycardia, tachycardia, arrhythmia, palpitations, hypotension, hypertension, cardiac arrest, Gastrointestinal reactions, nausea, vomiting, diarrhea, constipation, dry mouth, stomatitis, enteropenic infections, Musculoskeletal reactions, myalgia, arthralgia, myositis, bone pain, tendon rupture, Respiratory reactions, dyspnea, cough, bronchospasm, pneumonia, pulmonary embolism, Endocrine reactions, hypothyroidism, hyperthyroidism, pancreatitis, Metabolic reactions, hyperkalemia, hyperlipidemia, hyperglycemia, Renal reactions, nephrolithiasis, nephrotic syndrome, renal failure, Immunological reactions, immune thrombocytopenia, immune neutropenia, immunodeficiency, Hemato-oncologic reactions, leukemia, lymphoma, multiple myeloma, Ocular reactions, conjunctivitis, keratitis, corneal ulcer, cataract, Hematological reactions, anemia, hemolysis, blood dyscrasias, Genitourinary reactions, urinary tract infections, urinary retention, genital herpes, Special sensory organs reactions, tinnitus, hearing loss, conjunctival injection, Skin and subcutaneous tissue reactions, urticaria, pruritus, ecchymosis, General reactions, fever, chills, pyrexia, multiorgan dysfunction, Mental reactions, confusion, hallucinations, delirium, psychotic episodes, Behavioral reactions, akathisia, agitation, mania, Neurological reactions, ataxia, tremor, parkinsonism, Sequelae of adverse reactions, postural orthostatic tachycardia syndrome, autonomic nervous system dysfunction, long-term cognitive dysfunction."
35,PROLIA,adverse reactions,"Hypocalcemia, musculoskeletal pain, dermatologic reactions, osteonecrosis of the jaw, atypical subtrochanteric and diaphyseal fractures, pancreatitis, new malignancies, serious infections"
